"State","Year","Gender","Event","Class","Mark","Mark.Note"
"Oklahoma",1990,"Girls","800m","B","2:27.40",""
"Oklahoma",1989,"Girls","800m","5A","2:14.45",""
"Oklahoma",1989,"Girls","800m","4A","2:19.2",""
"Oklahoma",1989,"Girls","800m","3A","2:21.12",""
"Oklahoma",1989,"Girls","800m","2A","2:23.70",""
"Oklahoma",1989,"Girls","800m","A","2:23.21",""
"Oklahoma",1989,"Girls","800m","B","2:24.5",""
"Oklahoma",1988,"Girls","800m","5A","2:15.37",""
"Oklahoma",1988,"Girls","800m","4A","2:20.31",""
"Oklahoma",1988,"Girls","800m","3A","2:20.59",""
"Oklahoma",1988,"Girls","800m","2A","2:24.76",""
"Oklahoma",1988,"Girls","800m","A","2:21.14",""
"Oklahoma",1988,"Girls","800m","B","2:23.87",""
"Oklahoma",1987,"Girls","800m","5A","2:15.26",""
"Oklahoma",1987,"Girls","800m","4A","2:20.20",""
"Oklahoma",1987,"Girls","800m","3A","2:21.55",""
"Oklahoma",1987,"Girls","800m","2A","2:23.58",""
"Oklahoma",1987,"Girls","800m","A","2:22.67",""
"Oklahoma",1987,"Girls","800m","B","2:28.51",""
"Oklahoma",1986,"Girls","800m","5A","2:15.56",""
"Oklahoma",1986,"Girls","800m","4A","2:23.42",""
"Oklahoma",1986,"Girls","800m","3A","2:25.23",""
"Oklahoma",1986,"Girls","800m","2A","2:33.17",""
"Oklahoma",1986,"Girls","800m","A","2:20.93",""
"Oklahoma",1986,"Girls","800m","B","2:27.02",""
"Oklahoma",1985,"Girls","800m","5A","2:19.25",""
"Oklahoma",1985,"Girls","800m","4A","2:21.80",""
"Oklahoma",1985,"Girls","800m","3A","2:22.34",""
"Oklahoma",1985,"Girls","800m","2A","2:26.30",""
"Oklahoma",1985,"Girls","800m","A","2:24.65",""
"Oklahoma",1985,"Girls","800m","B","2:26.98",""
"Oklahoma",1984,"Girls","800m","5A","2:14.97",""
"Oklahoma",1984,"Girls","800m","4A","2:16.68",""
"Oklahoma",1984,"Girls","800m","3A","2:20.70",""
"Oklahoma",1984,"Girls","800m","2A","2:25.36",""
"Oklahoma",1984,"Girls","800m","A","2:30.29",""
"Oklahoma",1984,"Girls","800m","B","2:28.33",""
"Oklahoma",1983,"Girls","800m","4A","2:17.48",""
"Oklahoma",1983,"Girls","800m","3A","2:20.14",""
"Oklahoma",1983,"Girls","800m","2A","2:24.10",""
"Oklahoma",1983,"Girls","800m","A","2:27.77",""
"Oklahoma",1983,"Girls","800m","B","2:22.50",""
"Oklahoma",1982,"Girls","880y","4A","2:18.05",""
"Oklahoma",1982,"Girls","880y","3A","2:25.44",""
"Oklahoma",1982,"Girls","880y","2A","2:32.84",""
"Oklahoma",1982,"Girls","880y","A","2:31.11",""
"Oklahoma",1982,"Girls","880y","B","2:23.36",""
"Oklahoma",1981,"Girls","880y","4A","2:19.4",""
"Oklahoma",1981,"Girls","880y","3A","2:18.7",""
"Oklahoma",1981,"Girls","880y","2A","2:27.89",""
"Oklahoma",1981,"Girls","880y","A","2:26.49",""
"Oklahoma",1981,"Girls","880y","B","2:21.01",""
"Oklahoma",1980,"Girls","880y","4A","2:16.63",""
"Oklahoma",1980,"Girls","880y","3A","2:26.47",""
"Oklahoma",1980,"Girls","880y","2A","2:23.78",""
"Oklahoma",1980,"Girls","880y","A",NA,NA
"Oklahoma",1980,"Girls","880y","B","2:22.77",""
"Oklahoma",1979,"Girls","880y","4A","2:15.34",""
"Oklahoma",1979,"Girls","880y","3A","2:19.17",""
"Oklahoma",1979,"Girls","880y","2A","2:26.07",""
"Oklahoma",1979,"Girls","880y","A","2:21.27",""
"Oklahoma",1979,"Girls","880y","B","2:19.74",""
"Oklahoma",1978,"Girls","880y","4A","2:22.59",""
"Oklahoma",1978,"Girls","880y","3A","2:21.23",""
"Oklahoma",1978,"Girls","880y","2A","2:29.83",""
"Oklahoma",1978,"Girls","880y","A","2:25.76",""
"Oklahoma",1978,"Girls","880y","B","2:24.93",""
"Oklahoma",1977,"Girls","880y","3A","2:21.01",""
"Oklahoma",1977,"Girls","880y","2A","2:24.89",""
"Oklahoma",1977,"Girls","880y","A","2:25.01",""
"Oklahoma",1976,"Girls","880y","3A","2:23.83",""
"Oklahoma",1976,"Girls","880y","2A","2:27.8",""
"Oklahoma",1976,"Girls","880y","A","2:26.72",""
"Oklahoma",1975,"Girls","880y","2A","2:24.28",""
"Oklahoma",1975,"Girls","880y","A","2:27.01",""
"Oklahoma",1974,"Girls","880y","2A","2:26.8",""
"Oklahoma",1974,"Girls","880y","A","2:26.0",""
"Oklahoma",1973,"Girls","880y","2A","2:28.8",""
"Oklahoma",1973,"Girls","880y","A","2:26.6",""
"Oklahoma",1972,"Girls","880y","2A","2:28.4",""
"Oklahoma",1972,"Girls","880y","A","2:33.2",""
"Oklahoma",2024,"Girls","1600m","6A","5:00.64",""
"Oklahoma",2024,"Girls","1600m","5A","5:09.39",""
"Oklahoma",2024,"Girls","1600m","4A","5:09.58",""
"Oklahoma",2024,"Girls","1600m","3A","5:18.84",""
"Oklahoma",2024,"Girls","1600m","2A","5:24.74",""
"Oklahoma",2024,"Girls","1600m","1A","5:33.76",""
"Oklahoma",2023,"Girls","1600m","6A","4:57.86",""
"Oklahoma",2023,"Girls","1600m","5A","5:08.79",""
"Oklahoma",2023,"Girls","1600m","4A","5:15.10",""
"Oklahoma",2023,"Girls","1600m","3A","5:32.66",""
"Oklahoma",2023,"Girls","1600m","2A","5:29.53",""
"Oklahoma",2023,"Girls","1600m","1A","5:24.27",""
"Oklahoma",2022,"Girls","1600m","6A","4:49.24",""
"Oklahoma",2022,"Girls","1600m","5A","5:08.84",""
"Oklahoma",2022,"Girls","1600m","4A","5:29.13",""
"Oklahoma",2022,"Girls","1600m","3A","5:34.62",""
"Oklahoma",2022,"Girls","1600m","2A","5:29.84",""
"Oklahoma",2022,"Girls","1600m","1A","5:38.54",""
"Oklahoma",2021,"Girls","1600m","6A","5:06.49",""
"Oklahoma",2021,"Girls","1600m","5A","5:25.59",""
"Oklahoma",2021,"Girls","1600m","4A","5:23.80",""
"Oklahoma",2021,"Girls","1600m","3A","5:20.35",""
"Oklahoma",2021,"Girls","1600m","2A","5:20.79",""
"Oklahoma",2021,"Girls","1600m","1A","5:44.20",""
"Oklahoma",2019,"Girls","1600m","6A","5:01.51",""
"Oklahoma",2019,"Girls","1600m","5A","5:23.44",""
"Oklahoma",2019,"Girls","1600m","4A","5:19.08",""
"Oklahoma",2019,"Girls","1600m","3A","5:13.99",""
"Oklahoma",2019,"Girls","1600m","2A","5:18.70",""
"Oklahoma",2019,"Girls","1600m","1A","5:34.16",""
"Oklahoma",2018,"Girls","1600m","6A","5:05.58",""
"Oklahoma",2018,"Girls","1600m","5A","5:22.83",""
"Oklahoma",2018,"Girls","1600m","4A","5:06.38",""
"Oklahoma",2018,"Girls","1600m","3A","5:16.55",""
"Oklahoma",2018,"Girls","1600m","2A","5:25.17",""
"Oklahoma",2018,"Girls","1600m","1A","5:13.60",""
"Oklahoma",2017,"Girls","1600m","6A","4:57.07",""
"Oklahoma",2017,"Girls","1600m","5A","5:26.74",""
"Oklahoma",2017,"Girls","1600m","4A","5:09.22",""
"Oklahoma",2017,"Girls","1600m","3A","5:17.87",""
"Oklahoma",2017,"Girls","1600m","2A","5:27.10",""
"Oklahoma",2017,"Girls","1600m","1A","5:14.71",""
"Oklahoma",2016,"Girls","1600m","6A","5:02.46",""
"Oklahoma",2016,"Girls","1600m","5A","5:27.06",""
"Oklahoma",2016,"Girls","1600m","4A","5:03.69",""
"Oklahoma",2016,"Girls","1600m","3A","5:17.29",""
"Oklahoma",2016,"Girls","1600m","2A","5:40.15",""
"Oklahoma",2016,"Girls","1600m","1A","5:35.73",""
"Oklahoma",2015,"Girls","1600m","6A","5:05.32",""
"Oklahoma",2015,"Girls","1600m","5A","5:35.43",""
"Oklahoma",2015,"Girls","1600m","4A","4:57.64",""
"Oklahoma",2015,"Girls","1600m","3A","5:28.13",""
"Oklahoma",2015,"Girls","1600m","2A","5:30.63",""
"Oklahoma",2015,"Girls","1600m","1A","5:26.84",""
"Oklahoma",2014,"Girls","1600m","6A","5:07.68",""
"Oklahoma",2014,"Girls","1600m","5A","5:17.47",""
"Oklahoma",2014,"Girls","1600m","4A","5:26.04",""
"Oklahoma",2014,"Girls","1600m","3A","5:22.68",""
"Oklahoma",2014,"Girls","1600m","2A","5:35.17",""
"Oklahoma",2014,"Girls","1600m","1A","5:41.77",""
"Oklahoma",2013,"Girls","1600m","6A","5:06.94",""
"Oklahoma",2013,"Girls","1600m","5A","5:21.42",""
"Oklahoma",2013,"Girls","1600m","4A","5:09.26",""
"Oklahoma",2013,"Girls","1600m","3A","5:12.79",""
"Oklahoma",2013,"Girls","1600m","2A","5:36.41",""
"Oklahoma",2013,"Girls","1600m","1A","5:38.06",""
"Oklahoma",2012,"Girls","1600m","6A","5:06.53",""
"Oklahoma",2012,"Girls","1600m","5A","5:17.86",""
"Oklahoma",2012,"Girls","1600m","4A","5:27.01",""
"Oklahoma",2012,"Girls","1600m","3A","5:05.74",""
"Oklahoma",2012,"Girls","1600m","2A","5:32.37",""
"Oklahoma",2012,"Girls","1600m","1A","5:40.14",""
"Oklahoma",2011,"Girls","1600m","6A","5:14.74",""
"Oklahoma",2011,"Girls","1600m","5A","5:22.52",""
"Oklahoma",2011,"Girls","1600m","4A","5:19.95",""
"Oklahoma",2011,"Girls","1600m","3A","5:08.28",""
"Oklahoma",2011,"Girls","1600m","2A","5:19.20",""
"Oklahoma",2011,"Girls","1600m","1A","5:36.93",""
"Oklahoma",2010,"Girls","1600m","6A","5:19.76",""
"Oklahoma",2010,"Girls","1600m","5A","5:20.65",""
"Oklahoma",2010,"Girls","1600m","4A","5:16.67",""
"Oklahoma",2010,"Girls","1600m","3A","5:19.43",""
"Oklahoma",2010,"Girls","1600m","2A","5:26.64",""
"Oklahoma",2010,"Girls","1600m","1A","5:40.21",""
"Oklahoma",2009,"Girls","1600m","6A","5:17.57",""
"Oklahoma",2009,"Girls","1600m","5A","5:28.28",""
"Oklahoma",2009,"Girls","1600m","4A","5:15.10",""
"Oklahoma",2009,"Girls","1600m","3A","5:24.40",""
"Oklahoma",2009,"Girls","1600m","2A","5:21.70",""
"Oklahoma",2009,"Girls","1600m","1A","5:40.80",""
"Oklahoma",2008,"Girls","1600m","6A","5:12.76",""
"Oklahoma",2008,"Girls","1600m","5A","5:29.15",""
"Oklahoma",2008,"Girls","1600m","4A","5:15.43",""
"Oklahoma",2008,"Girls","1600m","3A","5:25.75",""
"Oklahoma",2008,"Girls","1600m","2A","5:20.71",""
"Oklahoma",2008,"Girls","1600m","1A","5:34.94",""
"Oklahoma",2007,"Girls","1600m","6A","5:06.42",""
"Oklahoma",2007,"Girls","1600m","5A","5:28.36",""
"Oklahoma",2007,"Girls","1600m","4A","5:25.07",""
"Oklahoma",2007,"Girls","1600m","3A","5:20.52",""
"Oklahoma",2007,"Girls","1600m","2A","5:37.62",""
"Oklahoma",2007,"Girls","1600m","1A","5:31.18",""
"Oklahoma",2006,"Girls","1600m","6A","5:14.77",""
"Oklahoma",2006,"Girls","1600m","5A","5:18.38",""
"Oklahoma",2006,"Girls","1600m","4A","5:11.75",""
"Oklahoma",2006,"Girls","1600m","3A","5:14.06",""
"Oklahoma",2006,"Girls","1600m","2A","5:25.19",""
"Oklahoma",2006,"Girls","1600m","1A","5:17.90",""
"Oklahoma",2005,"Girls","1600m","6A","5:19.32",""
"Oklahoma",2005,"Girls","1600m","5A","5:28.70",""
"Oklahoma",2005,"Girls","1600m","4A","5:11.84",""
"Oklahoma",2005,"Girls","1600m","3A","5:20.84",""
"Oklahoma",2005,"Girls","1600m","2A","5:36.80",""
"Oklahoma",2005,"Girls","1600m","1A","5:23.85",""
"Oklahoma",2004,"Girls","1600m","6A","5:19.92",""
"Oklahoma",2004,"Girls","1600m","5A","5:22.92",""
"Oklahoma",2004,"Girls","1600m","4A","5:22.50",""
"Oklahoma",2004,"Girls","1600m","3A","5:19.58",""
"Oklahoma",2004,"Girls","1600m","2A","5:41.81",""
"Oklahoma",2004,"Girls","1600m","1A","5:18.82",""
"Oklahoma",2003,"Girls","1600m","5A","5:00.75",""
"Oklahoma",2003,"Girls","1600m","4A","5:22.68",""
"Oklahoma",2003,"Girls","1600m","3A","5:23.70",""
"Oklahoma",2003,"Girls","1600m","2A","5:18.23",""
"Oklahoma",2003,"Girls","1600m","A","5:22.84",""
"Oklahoma",2003,"Girls","1600m","B","5:23.00",""
"Oklahoma",2002,"Girls","1600m","5A","5:05.16",""
"Oklahoma",2002,"Girls","1600m","4A","5:27.81",""
"Oklahoma",2002,"Girls","1600m","3A","5:26.64",""
"Oklahoma",2002,"Girls","1600m","2A","5:14.08",""
"Oklahoma",2002,"Girls","1600m","A","5:28.79",""
"Oklahoma",2002,"Girls","1600m","B","5:30.07",""
"Oklahoma",2001,"Girls","1600m","5A","5:04.31",""
"Oklahoma",2001,"Girls","1600m","4A","5:29.17",""
"Oklahoma",2001,"Girls","1600m","3A","5:15.98",""
"Oklahoma",2001,"Girls","1600m","2A","5:14.32",""
"Oklahoma",2001,"Girls","1600m","A","5:31.57",""
"Oklahoma",2001,"Girls","1600m","B","5:30.69",""
"Oklahoma",2000,"Girls","1600m","5A","5:09.93",""
"Oklahoma",2000,"Girls","1600m","4A","5:39.73",""
"Oklahoma",2000,"Girls","1600m","3A","5:24.50",""
"Oklahoma",2000,"Girls","1600m","2A","5:14.65",""
"Oklahoma",2000,"Girls","1600m","A","5:34.56",""
"Oklahoma",2000,"Girls","1600m","B","5:29.57",""
"Oklahoma",1999,"Girls","1600m","5A","5:18.11",""
"Oklahoma",1999,"Girls","1600m","4A","5:22.85",""
"Oklahoma",1999,"Girls","1600m","3A","5:15.46",""
"Oklahoma",1999,"Girls","1600m","2A","5:32.12",""
"Oklahoma",1999,"Girls","1600m","A","5:32.13",""
"Oklahoma",1999,"Girls","1600m","B","5:34.29",""
"Oklahoma",1998,"Girls","1600m","5A","5:11.88",""
"Oklahoma",1998,"Girls","1600m","4A","5:17.30",""
"Oklahoma",1998,"Girls","1600m","3A","5:13.58",""
"Oklahoma",1998,"Girls","1600m","2A","5:28.27",""
"Oklahoma",1998,"Girls","1600m","A","5:31.16",""
"Oklahoma",1998,"Girls","1600m","B","5:44.60",""
"Oklahoma",1997,"Girls","1600m","5A","5:18.26",""
"Oklahoma",1997,"Girls","1600m","4A","5:22.65",""
"Oklahoma",1997,"Girls","1600m","3A","5:20.42",""
"Oklahoma",1997,"Girls","1600m","2A","5:22.01",""
"Oklahoma",1997,"Girls","1600m","A","5:29.83",""
"Oklahoma",1997,"Girls","1600m","B","5:38.93",""
"Oklahoma",1996,"Girls","1600m","5A","5:13.21",""
"Oklahoma",1996,"Girls","1600m","4A","5:20.35",""
"Oklahoma",1996,"Girls","1600m","3A","5:16.44",""
"Oklahoma",1996,"Girls","1600m","2A","5:31.54",""
"Oklahoma",1996,"Girls","1600m","A","5:28.96",""
"Oklahoma",1996,"Girls","1600m","B","5:33.46",""
"Oklahoma",1995,"Girls","1600m","5A","5:15.25",""
"Oklahoma",1995,"Girls","1600m","4A","5:18.95",""
"Oklahoma",1995,"Girls","1600m","3A","5:28.03",""
"Oklahoma",1995,"Girls","1600m","2A","5:40.09",""
"Oklahoma",1995,"Girls","1600m","A","5:35.23",""
"Oklahoma",1995,"Girls","1600m","B","5:34.99",""
"Oklahoma",1994,"Girls","1600m","5A","5:13.25",""
"Oklahoma",1994,"Girls","1600m","4A","5:17.46",""
"Oklahoma",1994,"Girls","1600m","3A","5:29.30",""
"Oklahoma",1994,"Girls","1600m","2A","5:28.50",""
"Oklahoma",1994,"Girls","1600m","A","5:43.84",""
"Oklahoma",1994,"Girls","1600m","B","5:46.8",""
"Oklahoma",1993,"Girls","1600m","5A","5:16.16",""
"Oklahoma",1993,"Girls","1600m","4A","5:21.31",""
"Oklahoma",1993,"Girls","1600m","3A","5:18.14",""
"Oklahoma",1993,"Girls","1600m","2A","5:20.80",""
"Oklahoma",1993,"Girls","1600m","A","5:43.85",""
"Oklahoma",1993,"Girls","1600m","B","5:24.4",""
"Oklahoma",1992,"Girls","1600m","5A","5:21.80",""
"Oklahoma",1992,"Girls","1600m","4A","5:34.46",""
"Oklahoma",1992,"Girls","1600m","3A","5:30.03",""
"Oklahoma",1992,"Girls","1600m","2A","5:30.60",""
"Oklahoma",1992,"Girls","1600m","A","5:44.35",""
"Oklahoma",1992,"Girls","1600m","B","5:55.15",""
"Oklahoma",1991,"Girls","1600m","5A","5:15.70",""
"Oklahoma",1991,"Girls","1600m","4A","5:37.35",""
"Oklahoma",1991,"Girls","1600m","3A","5:23.99",""
"Oklahoma",1991,"Girls","1600m","2A","5:34.15",""
"Oklahoma",1991,"Girls","1600m","A","5:42.44",""
"Oklahoma",1991,"Girls","1600m","B","5:36.28",""
"Oklahoma",1990,"Girls","1600m","5A","5:22.8",""
"Oklahoma",1990,"Girls","1600m","4A","5:16.56",""
"Oklahoma",1990,"Girls","1600m","3A","5:19.81",""
"Oklahoma",1990,"Girls","1600m","2A","5:30.31",""
"Oklahoma",1990,"Girls","1600m","A","5:35.80",""
"Oklahoma",1990,"Girls","1600m","B","5:31.95",""
"Oklahoma",1989,"Girls","1600m","5A","5:19.15",""
"Oklahoma",1989,"Girls","1600m","4A","5:14.72",""
"Oklahoma",1989,"Girls","1600m","3A","5:13.37",""
"Oklahoma",1989,"Girls","1600m","2A","5:28.93",""
"Oklahoma",1989,"Girls","1600m","A","5:35.40",""
"Oklahoma",1989,"Girls","1600m","B","5:36.12",""
"Oklahoma",1988,"Girls","1600m","5A","5:13.21",""
"Oklahoma",1988,"Girls","1600m","4A","5:23.72",""
"Oklahoma",1988,"Girls","1600m","3A","5:29.43",""
"Oklahoma",1988,"Girls","1600m","2A","5:35.02",""
"Oklahoma",1988,"Girls","1600m","A","5:49.51",""
"Oklahoma",1988,"Girls","1600m","B","5:50.42",""
"Oklahoma",1987,"Girls","1600m","5A","5:10.13",""
"Oklahoma",1987,"Girls","1600m","4A","5:26.71",""
"Oklahoma",1987,"Girls","1600m","3A","5:31.50",""
"Oklahoma",1987,"Girls","1600m","2A","5:39.73",""
"Oklahoma",1987,"Girls","1600m","A","5:52.41",""
"Oklahoma",1987,"Girls","1600m","B","5:46.41",""
"Oklahoma",1986,"Girls","1600m","5A","5:12.12",""
"Oklahoma",1986,"Girls","1600m","4A","5:21.07",""
"Oklahoma",1986,"Girls","1600m","3A","5:34.61",""
"Oklahoma",1986,"Girls","1600m","2A","5:44.91",""
"Oklahoma",1986,"Girls","1600m","A","5:37.62",""
"Oklahoma",1986,"Girls","1600m","B","5:33.69",""
"Oklahoma",1985,"Girls","1600m","5A","5:14.50",""
"Oklahoma",1985,"Girls","1600m","4A","5:34.71",""
"Oklahoma",1985,"Girls","1600m","3A","5:38.30",""
"Oklahoma",1985,"Girls","1600m","2A","5:34.78",""
"Oklahoma",1985,"Girls","1600m","A","5:36.15",""
"Oklahoma",1985,"Girls","1600m","B","5:37.68",""
"Oklahoma",1984,"Girls","1600m","5A","5:12.20",""
"Oklahoma",1984,"Girls","1600m","4A","5:31.51",""
"Oklahoma",1984,"Girls","1600m","3A","5:31.30",""
"Oklahoma",1984,"Girls","1600m","2A","5:28.35",""
"Oklahoma",1984,"Girls","1600m","A","5:42.11",""
"Oklahoma",1984,"Girls","1600m","B","5:40.66",""
"Oklahoma",1983,"Girls","1600m","4A","5:12.96",""
"Oklahoma",1983,"Girls","1600m","3A","5:33.53",""
"Oklahoma",1983,"Girls","1600m","2A","5:41.50",""
"Oklahoma",1983,"Girls","1600m","A","5:45.17",""
"Oklahoma",1983,"Girls","1600m","B","5:25.01",""
"Oklahoma",1982,"Girls","Mile","4A","5:22.56",""
"Oklahoma",1982,"Girls","Mile","3A","5:37.92",""
"Oklahoma",1982,"Girls","Mile","2A","5:39.91",""
"Oklahoma",1982,"Girls","Mile","A","5:55.17",""
"Oklahoma",1982,"Girls","Mile","B","5:50.56",""
"Oklahoma",1981,"Girls","Mile","4A","5:17.0",""
"Oklahoma",1981,"Girls","Mile","3A","5:29.8",""
"Oklahoma",1981,"Girls","Mile","2A","5:39.45",""
"Oklahoma",1981,"Girls","Mile","A","5:48.21",""
"Oklahoma",1981,"Girls","Mile","B","5:45.01",""
"Oklahoma",1980,"Girls","Mile","4A","5:17.79",""
"Oklahoma",1980,"Girls","Mile","3A","5:40.60",""
"Oklahoma",1980,"Girls","Mile","2A","5:33.12",""
"Oklahoma",1980,"Girls","Mile","A","5:38.08",""
"Oklahoma",1980,"Girls","Mile","B","5:35.31",""
"Oklahoma",1979,"Girls","Mile","4A","5:12.40",""
"Oklahoma",1979,"Girls","Mile","3A","5:26.41",""
"Oklahoma",1979,"Girls","Mile","2A","5:30.16",""
"Oklahoma",1979,"Girls","Mile","A","5:25.16",""
"Oklahoma",1979,"Girls","Mile","B","5:23.75",""
"Oklahoma",1978,"Girls","Mile","4A","5:33.06",""
"Oklahoma",1978,"Girls","Mile","3A","5:32.18",""
"Oklahoma",1978,"Girls","Mile","2A","5:42.57",""
"Oklahoma",1978,"Girls","Mile","A","5:38.81",""
"Oklahoma",1978,"Girls","Mile","B","5:35.67",""
"Oklahoma",1977,"Girls","Mile","3A","5:44.82",""
"Oklahoma",1977,"Girls","Mile","2A","5:48.68",""
"Oklahoma",1977,"Girls","Mile","A","5:39.30",""
"Oklahoma",1976,"Girls","Mile","3A","5:34.86",""
"Oklahoma",1976,"Girls","Mile","2A","5:36.85",""
"Oklahoma",1976,"Girls","Mile","A","5:50.77",""
"Oklahoma",2024,"Girls","High Jump","6A","5-06.00",""
"Oklahoma",2024,"Girls","High Jump","5A","5-06.00",""
"Oklahoma",2024,"Girls","High Jump","4A","5-10.00",""
"Oklahoma",2024,"Girls","High Jump","3A","5-04.00",""
"Oklahoma",2024,"Girls","High Jump","2A","5-06.00",""
"Oklahoma",2024,"Girls","High Jump","1A","5-00.00",""
"Oklahoma",2023,"Girls","High Jump","6A","5-04.00",""
"Oklahoma",2023,"Girls","High Jump","5A","5-04.00",""
"Oklahoma",2023,"Girls","High Jump","4A","5-06.00",""
"Oklahoma",2023,"Girls","High Jump","3A","5-06.00",""
"Oklahoma",2023,"Girls","High Jump","2A","5-04.00",""
"Oklahoma",2023,"Girls","High Jump","1A","5-04.00",""
"Oklahoma",2022,"Girls","High Jump","6A","5-06.00",""
"Oklahoma",2022,"Girls","High Jump","5A","5-04.00",""
"Oklahoma",2022,"Girls","High Jump","4A","5-06.00",""
"Oklahoma",2022,"Girls","High Jump","3A","5-02.00",""
"Oklahoma",2022,"Girls","High Jump","2A","5-08.00",""
"Oklahoma",2022,"Girls","High Jump","1A","5-02.00",""
"Oklahoma",2021,"Girls","High Jump","6A","5-04.00",""
"Oklahoma",2021,"Girls","High Jump","5A","5-04.00",""
"Oklahoma",2021,"Girls","High Jump","4A","5-08.00",""
"Oklahoma",2021,"Girls","High Jump","3A","5-04.00",""
"Oklahoma",2021,"Girls","High Jump","2A","5-06.00",""
"Oklahoma",2021,"Girls","High Jump","1A","5-02.00",""
"Oklahoma",2019,"Girls","High Jump","6A","5-02.00",""
"Oklahoma",2019,"Girls","High Jump","5A","5-04.00",""
"Oklahoma",2019,"Girls","High Jump","4A","5-06.00",""
"Oklahoma",2019,"Girls","High Jump","3A","5-06.00",""
"Oklahoma",2019,"Girls","High Jump","2A","5-06.00",""
"Oklahoma",2019,"Girls","High Jump","1A","5-07.00",""
"Oklahoma",2018,"Girls","High Jump","6A","5-06.00",""
"Oklahoma",2018,"Girls","High Jump","5A","5-06.00",""
"Oklahoma",2018,"Girls","High Jump","4A","5-04.00",""
"Oklahoma",2018,"Girls","High Jump","3A","5-02.00",""
"Oklahoma",2018,"Girls","High Jump","2A","5-06.00",""
"Oklahoma",2018,"Girls","High Jump","1A","5-00.00",""
"Oklahoma",2017,"Girls","High Jump","6A","5-08.00",""
"Oklahoma",2017,"Girls","High Jump","5A","5-08.00",""
"Oklahoma",2017,"Girls","High Jump","4A","5-06.00",""
"Oklahoma",2017,"Girls","High Jump","3A","5-02.00",""
"Oklahoma",2017,"Girls","High Jump","2A","5-04.00",""
"Oklahoma",2017,"Girls","High Jump","1A","5-04.00",""
"Oklahoma",2016,"Girls","High Jump","6A","5-08.00",""
"Oklahoma",2016,"Girls","High Jump","5A","5-04.00",""
"Oklahoma",2016,"Girls","High Jump","4A","5-02.00",""
"Oklahoma",2016,"Girls","High Jump","3A","5-04.00",""
"Oklahoma",2016,"Girls","High Jump","2A","5-04.00",""
"Oklahoma",2016,"Girls","High Jump","1A","5-02.00",""
"Oklahoma",2015,"Girls","High Jump","6A","5-06.00",""
"Oklahoma",2015,"Girls","High Jump","5A","5-04.00",""
"Oklahoma",2015,"Girls","High Jump","4A","5-04.00",""
"Oklahoma",2015,"Girls","High Jump","3A","5-06.00",""
"Oklahoma",2015,"Girls","High Jump","2A","5-02.00",""
"Oklahoma",2015,"Girls","High Jump","1A","5-02.00",""
"Oklahoma",2014,"Girls","High Jump","6A","5-06.00",""
"Oklahoma",2014,"Girls","High Jump","5A","5-04.00",""
"Oklahoma",2014,"Girls","High Jump","4A","5-06.00",""
"Oklahoma",2014,"Girls","High Jump","3A","5-06.00",""
"Oklahoma",2014,"Girls","High Jump","2A","5-00.00",""
"Oklahoma",2014,"Girls","High Jump","1A","5-02.00",""
"Oklahoma",2013,"Girls","High Jump","6A","5-06.00",""
"Oklahoma",2013,"Girls","High Jump","5A","5-06.00",""
"Oklahoma",2013,"Girls","High Jump","4A","5-04.00",""
"Oklahoma",2013,"Girls","High Jump","3A","5-06.00",""
"Oklahoma",2013,"Girls","High Jump","2A","5-00.00",""
"Oklahoma",2013,"Girls","High Jump","1A","5-02.00",""
"Oklahoma",2012,"Girls","High Jump","6A","5-02.00",""
"Oklahoma",2012,"Girls","High Jump","5A","5-04.00",""
"Oklahoma",2012,"Girls","High Jump","4A","5-04.00",""
"Oklahoma",2012,"Girls","High Jump","3A","5-06.00",""
"Oklahoma",2012,"Girls","High Jump","2A","5-02.00",""
"Oklahoma",2012,"Girls","High Jump","1A","5-02.00",""
"Oklahoma",2011,"Girls","High Jump","6A","5-02.00",""
"Oklahoma",2011,"Girls","High Jump","5A","5-00.00",""
"Oklahoma",2011,"Girls","High Jump","4A","5-04.00",""
"Oklahoma",2011,"Girls","High Jump","3A","5-04.00",""
"Oklahoma",2011,"Girls","High Jump","2A","5-06.00",""
"Oklahoma",2011,"Girls","High Jump","1A","5-04.00",""
"Oklahoma",2010,"Girls","High Jump","6A","5-06.00",""
"Oklahoma",2010,"Girls","High Jump","5A","5-02.00",""
"Oklahoma",2010,"Girls","High Jump","4A","5-04.00",""
"Oklahoma",2010,"Girls","High Jump","3A","5-06.00",""
"Oklahoma",2010,"Girls","High Jump","2A","5-02.00",""
"Oklahoma",2010,"Girls","High Jump","1A","5-04.00",""
"Oklahoma",2009,"Girls","High Jump","6A","5-06.00",""
"Oklahoma",2009,"Girls","High Jump","5A","5-04.00",""
"Oklahoma",2009,"Girls","High Jump","4A","5-04.00",""
"Oklahoma",2009,"Girls","High Jump","3A","5-04.00",""
"Oklahoma",2009,"Girls","High Jump","2A","5-04.00",""
"Oklahoma",2009,"Girls","High Jump","1A","5-00.00",""
"Oklahoma",2008,"Girls","High Jump","6A","5-04.00",""
"Oklahoma",2008,"Girls","High Jump","5A","5-02.00",""
"Oklahoma",2008,"Girls","High Jump","4A","5-04.00",""
"Oklahoma",2008,"Girls","High Jump","3A","5-04.00",""
"Oklahoma",2008,"Girls","High Jump","2A","5-02.00",""
"Oklahoma",2008,"Girls","High Jump","1A","5-02.00",""
