"State","Year","Gender","Schools","Participation","Event","Mark","Mark.Note","Students","df","Count","Participation.Thousands"
"Oregon",1933,"Boys",NA,NA,"High Jump",1.83515,NA,NA,12,130206,NA
"Oregon",1934,"Boys",NA,NA,"High Jump",1.870075,NA,NA,12,130206,NA
"Oregon",1935,"Boys",NA,NA,"High Jump",1.7907,NA,NA,12,130206,NA
"Oregon",1936,"Boys",NA,NA,"High Jump",1.778,NA,NA,12,130206,NA
"Oregon",1937,"Boys",NA,NA,"High Jump",1.778,NA,NA,12,130206,NA
"Oregon",1938,"Boys",NA,NA,"High Jump",NA,NA,NA,12,130206,NA
"Oregon",1939,"Boys",NA,NA,"High Jump",1.8288,NA,NA,12,130206,NA
"Oregon",1940,"Boys",NA,NA,"High Jump",1.857375,NA,NA,12,130206,NA
"Oregon",1941,"Boys",NA,NA,"High Jump",NA,NA,NA,12,130206,NA
"Oregon",1942,"Boys",NA,NA,"High Jump",1.8288,NA,NA,12,130206,NA
"Oregon",1943,"Boys",NA,NA,"High Jump",1.8034,NA,NA,12,130206,NA
"Oregon",1944,"Boys",NA,NA,"High Jump",1.8542,NA,NA,12,130206,NA
"Oregon",1945,"Boys",NA,NA,"High Jump",1.905,NA,NA,12,130206,NA
"Oregon",1946,"Boys",NA,NA,"High Jump",1.77165,NA,NA,12,130206,NA
"Oregon",1947,"Boys",NA,NA,"High Jump",1.8288,NA,NA,12,130206,NA
"Oregon",1948,"Boys",NA,NA,"High Jump",1.8923,NA,NA,12,130206,NA
"Oregon",1949,"Boys",NA,NA,"High Jump",1.793875,NA,NA,12,130206,NA
"Oregon",1950,"Boys",NA,NA,"High Jump",1.8288,NA,NA,12,130206,NA
"Oregon",1951,"Boys",NA,NA,"High Jump",1.8669,NA,NA,12,130206,NA
"Oregon",1952,"Boys",NA,NA,"High Jump",1.8669,NA,NA,12,130206,NA
"Oregon",1953,"Boys",NA,NA,"High Jump",1.8161,NA,NA,12,130206,NA
"Oregon",1954,"Boys",NA,NA,"High Jump",1.806575,NA,NA,12,130206,NA
"Oregon",1955,"Boys",NA,NA,"High Jump",1.82245,NA,NA,12,130206,NA
"Oregon",1956,"Boys",NA,NA,"High Jump",1.87325,NA,NA,12,130206,NA
"Oregon",1957,"Boys",NA,NA,"High Jump",1.8034,NA,NA,12,130206,NA
"Oregon",1958,"Boys",NA,NA,"High Jump",1.83515,NA,NA,12,130206,NA
"Oregon",1959,"Boys",NA,NA,"High Jump",1.8669,NA,NA,12,130206,NA
"Oregon",1960,"Boys",NA,NA,"High Jump",1.9177,NA,NA,12,130206,NA
"Oregon",1961,"Boys",NA,NA,"High Jump",1.92405,NA,NA,12,130206,NA
"Oregon",1962,"Boys",NA,NA,"High Jump",1.97485,NA,NA,12,130206,NA
"Oregon",1963,"Boys",NA,NA,"High Jump",1.92405,NA,NA,12,130206,NA
"Oregon",1964,"Boys",NA,NA,"High Jump",1.9558,NA,NA,12,130206,NA
"Oregon",1965,"Boys",NA,NA,"High Jump",1.98755,NA,NA,12,130206,NA
"Oregon",1966,"Boys",NA,NA,"High Jump",1.8796,NA,NA,12,130206,NA
"Oregon",1967,"Boys",NA,NA,"High Jump",1.91135,NA,NA,12,130206,NA
"Oregon",1968,"Boys",NA,NA,"High Jump",1.9812,NA,NA,12,130206,NA
"Oregon",1969,"Boys",NA,NA,"High Jump",1.9812,NA,NA,12,130206,NA
"Oregon",1970,"Boys",NA,NA,"High Jump",2.0574,NA,NA,12,130206,NA
"Oregon",1971,"Boys",NA,NA,"High Jump",2.0828,NA,NA,12,130206,NA
"Oregon",1972,"Boys",NA,NA,"High Jump",2.032,NA,NA,12,130206,NA
"Oregon",1973,"Boys",NA,NA,"High Jump",2.0066,NA,NA,12,130206,NA
"Oregon",1974,"Boys",NA,NA,"High Jump",1.9558,NA,NA,12,130206,NA
"Oregon",1975,"Boys",NA,NA,"High Jump",2.032,NA,NA,12,130206,NA
"Oregon",1976,"Boys",NA,NA,"High Jump",2.032,NA,NA,12,130206,NA
"Oregon",1977,"Boys",NA,NA,"High Jump",1.9812,NA,NA,12,130206,NA
"Oregon",1927,"Boys",NA,NA,"Pole Vault",3.556,NA,NA,12,130206,NA
"Oregon",1928,"Boys",NA,NA,"Pole Vault",3.429,NA,NA,12,130206,NA
"Oregon",1929,"Boys",NA,NA,"Pole Vault",3.5814,NA,NA,12,130206,NA
"Oregon",1930,"Boys",NA,NA,"Pole Vault",3.429,NA,NA,12,130206,NA
"Oregon",1931,"Boys",NA,NA,"Pole Vault",3.3528,NA,NA,12,130206,NA
"Oregon",1932,"Boys",NA,NA,"Pole Vault",3.5052,NA,NA,12,130206,NA
"Oregon",1933,"Boys",NA,NA,"Pole Vault",3.635375,NA,NA,12,130206,NA
"Oregon",1934,"Boys",NA,NA,"Pole Vault",3.5814,NA,NA,12,130206,NA
"Oregon",1935,"Boys",NA,NA,"Pole Vault",3.6576,NA,NA,12,130206,NA
"Oregon",1936,"Boys",NA,NA,"Pole Vault",3.660775,NA,NA,12,130206,NA
"Oregon",1937,"Boys",NA,NA,"Pole Vault",3.5052,NA,NA,12,130206,NA
"Oregon",1938,"Boys",NA,NA,"Pole Vault",3.6068,NA,NA,12,130206,NA
"Oregon",1939,"Boys",NA,NA,"Pole Vault",3.6957,NA,NA,12,130206,NA
"Oregon",1940,"Boys",NA,NA,"Pole Vault",3.6068,NA,NA,12,130206,NA
"Oregon",1941,"Boys",NA,NA,"Pole Vault",3.5814,NA,NA,12,130206,NA
"Oregon",1942,"Boys",NA,NA,"Pole Vault",3.5814,NA,NA,12,130206,NA
"Oregon",1943,"Boys",NA,NA,"Pole Vault",3.3528,NA,NA,12,130206,NA
"Oregon",1944,"Boys",NA,NA,"Pole Vault",3.5814,NA,NA,12,130206,NA
"Oregon",1945,"Boys",NA,NA,"Pole Vault",3.7338,NA,NA,12,130206,NA
"Oregon",1946,"Boys",NA,NA,"Pole Vault",3.8862,NA,NA,12,130206,NA
"Oregon",1947,"Boys",NA,NA,"Pole Vault",3.81,NA,NA,12,130206,NA
"Oregon",1948,"Boys",NA,NA,"Pole Vault",3.6576,NA,NA,12,130206,NA
"Oregon",1949,"Boys",NA,NA,"Pole Vault",3.5052,NA,NA,12,130206,NA
"Oregon",1950,"Boys",NA,NA,"Pole Vault",3.6576,NA,NA,12,130206,NA
"Oregon",1951,"Boys",NA,NA,"Pole Vault",3.6576,NA,NA,12,130206,NA
"Oregon",1952,"Boys",NA,NA,"Pole Vault",3.81,NA,NA,12,130206,NA
"Oregon",1953,"Boys",NA,NA,"Pole Vault",3.683,NA,NA,12,130206,NA
"Oregon",1954,"Boys",NA,NA,"Pole Vault",3.997325,NA,NA,12,130206,NA
"Oregon",1955,"Boys",NA,NA,"Pole Vault",3.81,NA,NA,12,130206,NA
"Oregon",1956,"Boys",NA,NA,"Pole Vault",3.74015,NA,NA,12,130206,NA
"Oregon",1957,"Boys",NA,NA,"Pole Vault",3.6576,NA,NA,12,130206,NA
"Oregon",1958,"Boys",NA,NA,"Pole Vault",3.84175,NA,NA,12,130206,NA
"Oregon",1959,"Boys",NA,NA,"Pole Vault",3.7592,NA,NA,12,130206,NA
"Oregon",1960,"Boys",NA,NA,"Pole Vault",3.8608,NA,NA,12,130206,NA
"Oregon",1961,"Boys",NA,NA,"Pole Vault",3.9624,NA,NA,12,130206,NA
"Oregon",1962,"Boys",NA,NA,"Pole Vault",3.9497,NA,NA,12,130206,NA
"Oregon",1963,"Boys",NA,NA,"Pole Vault",4.14655,NA,NA,12,130206,NA
"Oregon",1964,"Boys",NA,NA,"Pole Vault",4.2672,NA,NA,12,130206,NA
"Oregon",1965,"Boys",NA,NA,"Pole Vault",4.37515,NA,NA,12,130206,NA
"Oregon",1966,"Boys",NA,NA,"Pole Vault",4.42595,NA,NA,12,130206,NA
"Oregon",1967,"Boys",NA,NA,"Pole Vault",4.2672,NA,NA,12,130206,NA
"Oregon",1968,"Boys",NA,NA,"Pole Vault",4.57835,NA,NA,12,130206,NA
"Oregon",1969,"Boys",NA,NA,"Pole Vault",4.2672,NA,NA,12,130206,NA
"Oregon",1970,"Boys",NA,NA,"Pole Vault",4.5974,NA,NA,12,130206,NA
"Oregon",1971,"Boys",NA,NA,"Pole Vault",4.4958,NA,NA,12,130206,NA
"Oregon",1972,"Boys",NA,NA,"Pole Vault",4.9784,NA,NA,12,130206,NA
"Oregon",1973,"Boys",NA,NA,"Pole Vault",4.3688,NA,NA,12,130206,NA
"Oregon",1974,"Boys",NA,NA,"Pole Vault",4.572,NA,NA,12,130206,NA
"Oregon",1975,"Boys",NA,NA,"Pole Vault",4.4958,NA,NA,12,130206,NA
"Oregon",1976,"Boys",NA,NA,"Pole Vault",4.4196,NA,NA,12,130206,NA
"Oregon",1977,"Boys",NA,NA,"Pole Vault",4.7752,NA,NA,12,130206,NA
"Oregon",1927,"Boys",NA,NA,"100m",11.3776,NA,NA,12,130206,NA
"Oregon",1928,"Boys",NA,NA,"100m",11.3776,NA,NA,12,130206,NA
"Oregon",1929,"Boys",NA,NA,"100m",10.94,NA,NA,12,130206,NA
"Oregon",1930,"Boys",NA,NA,"100m",11.0494,NA,NA,12,130206,NA
"Oregon",1931,"Boys",NA,NA,"100m",11.0494,NA,NA,12,130206,NA
"Oregon",1932,"Boys",NA,NA,"100m",10.8306,NA,NA,12,130206,NA
"Oregon",1933,"Boys",NA,NA,"100m",10.94,NA,NA,12,130206,NA
"Oregon",1934,"Boys",NA,NA,"100m",10.8306,NA,NA,12,130206,NA
"Oregon",1935,"Boys",NA,NA,"100m",11.2682,NA,NA,12,130206,NA
"Oregon",1936,"Boys",NA,NA,"100m",10.94,NA,NA,12,130206,NA
"Oregon",1937,"Boys",NA,NA,"100m",11.1588,NA,NA,12,130206,NA
"Oregon",1938,"Boys",NA,NA,"100m",10.94,NA,NA,12,130206,NA
"Oregon",1939,"Boys",NA,NA,"100m",11.1588,NA,NA,12,130206,NA
"Oregon",1940,"Boys",NA,NA,"100m",11.0494,NA,NA,12,130206,NA
"Oregon",1941,"Boys",NA,NA,"100m",10.94,NA,NA,12,130206,NA
"Oregon",1942,"Boys",NA,NA,"100m",11.3776,NA,NA,12,130206,NA
"Oregon",1943,"Boys",NA,NA,"100m",11.5964,NA,NA,12,130206,NA
"Oregon",1944,"Boys",NA,NA,"100m",11.487,NA,NA,12,130206,NA
"Oregon",1945,"Boys",NA,NA,"100m",11.2682,NA,NA,12,130206,NA
"Oregon",1946,"Boys",NA,NA,"100m",11.0494,NA,NA,12,130206,NA
"Oregon",1947,"Boys",NA,NA,"100m",11.2682,NA,NA,12,130206,NA
"Oregon",1948,"Boys",NA,NA,"100m",10.94,NA,NA,12,130206,NA
"Oregon",1949,"Boys",NA,NA,"100m",11.0494,NA,NA,12,130206,NA
"Oregon",1950,"Boys",NA,NA,"100m",11.0494,NA,NA,12,130206,NA
"Oregon",1951,"Boys",NA,NA,"100m",11.1588,NA,NA,12,130206,NA
"Oregon",1952,"Boys",NA,NA,"100m",11.2682,NA,NA,12,130206,NA
"Oregon",1953,"Boys",NA,NA,"100m",11.0494,NA,NA,12,130206,NA
"Oregon",1954,"Boys",NA,NA,"100m",11.0494,NA,NA,12,130206,NA
"Oregon",1955,"Boys",NA,NA,"100m",11.2682,NA,NA,12,130206,NA
"Oregon",1956,"Boys",NA,NA,"100m",11.0494,NA,NA,12,130206,NA
"Oregon",1957,"Boys",NA,NA,"100m",11.2682,NA,NA,12,130206,NA
"Oregon",1958,"Boys",NA,NA,"100m",11.1588,NA,NA,12,130206,NA
"Oregon",1959,"Boys",NA,NA,"100m",10.94,NA,NA,12,130206,NA
"Oregon",1960,"Boys",NA,NA,"100m",10.7212,NA,NA,12,130206,NA
"Oregon",1961,"Boys",NA,NA,"100m",10.8306,NA,NA,12,130206,NA
"Oregon",1962,"Boys",NA,NA,"100m",10.8306,NA,NA,12,130206,NA
"Oregon",1963,"Boys",NA,NA,"100m",10.8306,NA,NA,12,130206,NA
"Oregon",1964,"Boys",NA,NA,"100m",11.0494,NA,NA,12,130206,NA
"Oregon",1965,"Boys",NA,NA,"100m",10.94,NA,NA,12,130206,NA
"Oregon",1966,"Boys",NA,NA,"100m",10.8306,NA,NA,12,130206,NA
"Oregon",1967,"Boys",NA,NA,"100m",10.8306,NA,NA,12,130206,NA
"Oregon",1968,"Boys",NA,NA,"100m",10.8306,NA,NA,12,130206,NA
"Oregon",1969,"Boys",NA,NA,"100m",10.94,NA,NA,12,130206,NA
"Oregon",1970,"Boys",NA,NA,"100m",10.6118,NA,NA,12,130206,NA
"Oregon",1971,"Boys",NA,NA,"100m",10.85248,NA,NA,12,130206,NA
"Oregon",1972,"Boys",NA,NA,"100m",10.6118,NA,NA,12,130206,NA
"Oregon",1973,"Boys",NA,NA,"100m",10.7212,NA,NA,12,130206,NA
"Oregon",1974,"Boys",NA,NA,"100m",10.5024,NA,NA,12,130206,NA
"Oregon",1975,"Boys",NA,NA,"100m",10.84154,NA,NA,12,130206,NA
"Oregon",1976,"Boys",NA,NA,"100m",11.23538,NA,NA,12,130206,NA
"Oregon",1977,"Boys",NA,NA,"100m",11.0494,NA,NA,12,130206,NA
"Oregon",1927,"Boys",NA,NA,"800m",124.275,NA,NA,12,130206,NA
"Oregon",1928,"Boys",NA,NA,"800m",124.07616,NA,NA,12,130206,NA
"Oregon",1929,"Boys",NA,NA,"800m",121.49124,NA,NA,12,130206,NA
"Oregon",1930,"Boys",NA,NA,"800m",121.7895,NA,NA,12,130206,NA
"Oregon",1931,"Boys",NA,NA,"800m",123.2808,NA,NA,12,130206,NA
"Oregon",1932,"Boys",NA,NA,"800m",122.7837,NA,NA,12,130206,NA
"Oregon",1933,"Boys",NA,NA,"800m",120.7953,NA,NA,12,130206,NA
"Oregon",1934,"Boys",NA,NA,"800m",120.89472,NA,NA,12,130206,NA
"Oregon",1935,"Boys",NA,NA,"800m",122.98254,NA,NA,12,130206,NA
"Oregon",1936,"Boys",NA,NA,"800m",121.59066,NA,NA,12,130206,NA
"Oregon",1937,"Boys",NA,NA,"800m",122.2866,NA,NA,12,130206,NA
"Oregon",1938,"Boys",NA,NA,"800m",120.19878,NA,NA,12,130206,NA
"Oregon",1939,"Boys",NA,NA,"800m",121.98834,NA,NA,12,130206,NA
"Oregon",1940,"Boys",NA,NA,"800m",121.39182,NA,NA,12,130206,NA
"Oregon",1941,"Boys",NA,NA,"800m",121.59066,NA,NA,12,130206,NA
"Oregon",1942,"Boys",NA,NA,"800m",121.98834,NA,NA,12,130206,NA
"Oregon",1943,"Boys",NA,NA,"800m",123.2808,NA,NA,12,130206,NA
"Oregon",1944,"Boys",NA,NA,"800m",123.87732,NA,NA,12,130206,NA
"Oregon",1945,"Boys",NA,NA,"800m",123.97674,NA,NA,12,130206,NA
"Oregon",1946,"Boys",NA,NA,"800m",120.59646,NA,NA,12,130206,NA
"Oregon",1947,"Boys",NA,NA,"800m",119.90052,NA,NA,12,130206,NA
"Oregon",1948,"Boys",NA,NA,"800m",119.70168,NA,NA,12,130206,NA
"Oregon",1949,"Boys",NA,NA,"800m",121.2924,NA,NA,12,130206,NA
"Oregon",1950,"Boys",NA,NA,"800m",119.20458,NA,NA,12,130206,NA
"Oregon",1951,"Boys",NA,NA,"800m",119.70168,NA,NA,12,130206,NA
"Oregon",1952,"Boys",NA,NA,"800m",120.2982,NA,NA,12,130206,NA
"Oregon",1953,"Boys",NA,NA,"800m",121.7895,NA,NA,12,130206,NA
"Oregon",1954,"Boys",NA,NA,"800m",120.2982,NA,NA,12,130206,NA
"Oregon",1955,"Boys",NA,NA,"800m",117.3156,NA,NA,12,130206,NA
"Oregon",1956,"Boys",NA,NA,"800m",121.49124,NA,NA,12,130206,NA
"Oregon",1957,"Boys",NA,NA,"800m",121.49124,NA,NA,12,130206,NA
"Oregon",1958,"Boys",NA,NA,"800m",116.22198,NA,NA,12,130206,NA
"Oregon",1959,"Boys",NA,NA,"800m",117.01734,NA,NA,12,130206,NA
"Oregon",1960,"Boys",NA,NA,"800m",116.3214,NA,NA,12,130206,NA
"Oregon",1961,"Boys",NA,NA,"800m",117.61386,NA,NA,12,130206,NA
"Oregon",1962,"Boys",NA,NA,"800m",112.94112,NA,NA,12,130206,NA
"Oregon",1963,"Boys",NA,NA,"800m",113.73648,NA,NA,12,130206,NA
"Oregon",1964,"Boys",NA,NA,"800m",113.04054,NA,NA,12,130206,NA
"Oregon",1965,"Boys",NA,NA,"800m",113.8359,NA,NA,12,130206,NA
"Oregon",1966,"Boys",NA,NA,"800m",112.54344,NA,NA,12,130206,NA
"Oregon",1967,"Boys",NA,NA,"800m",111.54924,NA,NA,12,130206,NA
"Oregon",1968,"Boys",NA,NA,"800m",114.8301,NA,NA,12,130206,NA
"Oregon",1969,"Boys",NA,NA,"800m",114.43242,NA,NA,12,130206,NA
"Oregon",1970,"Boys",NA,NA,"800m",113.73648,NA,NA,12,130206,NA
"Oregon",1971,"Boys",NA,NA,"800m",112.970946,NA,NA,12,130206,NA
"Oregon",1972,"Boys",NA,NA,"800m",112.165644,NA,NA,12,130206,NA
"Oregon",1973,"Boys",NA,NA,"800m",113.93532,NA,NA,12,130206,NA
"Oregon",1974,"Boys",NA,NA,"800m",114.333,NA,NA,12,130206,NA
"Oregon",1975,"Boys",NA,NA,"800m",112.74228,NA,NA,12,130206,NA
"Oregon",1976,"Boys",NA,NA,"800m",113.577408,NA,NA,12,130206,NA
"Oregon",1977,"Boys",NA,NA,"800m",112.503672,NA,NA,12,130206,NA
"Oregon",1927,"Boys",NA,NA,"1600m",272.01312,NA,NA,12,130206,NA
"Oregon",1928,"Boys",NA,NA,"1600m",274.59804,NA,NA,12,130206,NA
"Oregon",1929,"Boys",NA,NA,"1600m",278.376,NA,NA,12,130206,NA
"Oregon",1930,"Boys",NA,NA,"1600m",275.3934,NA,NA,12,130206,NA
"Oregon",1931,"Boys",NA,NA,"1600m",270.72066,NA,NA,12,130206,NA
"Oregon",1932,"Boys",NA,NA,"1600m",278.376,NA,NA,12,130206,NA
"Oregon",1933,"Boys",NA,NA,"1600m",268.23516,NA,NA,12,130206,NA
"Oregon",1934,"Boys",NA,NA,"1600m",274.10094,NA,NA,12,130206,NA
"Oregon",1935,"Boys",NA,NA,"1600m",270.72066,NA,NA,12,130206,NA
"Oregon",1936,"Boys",NA,NA,"1600m",272.4108,NA,NA,12,130206,NA
"Oregon",1937,"Boys",NA,NA,"1600m",274.69746,NA,NA,12,130206,NA
"Oregon",1938,"Boys",NA,NA,"1600m",271.4166,NA,NA,12,130206,NA
"Oregon",1939,"Boys",NA,NA,"1600m",273.405,NA,NA,12,130206,NA
"Oregon",1940,"Boys",NA,NA,"1600m",271.51602,NA,NA,12,130206,NA
"Oregon",1941,"Boys",NA,NA,"1600m",269.4282,NA,NA,12,130206,NA
"Oregon",1942,"Boys",NA,NA,"1600m",269.32878,NA,NA,12,130206,NA
"Oregon",1943,"Boys",NA,NA,"1600m",277.77948,NA,NA,12,130206,NA
"Oregon",1944,"Boys",NA,NA,"1600m",279.3702,NA,NA,12,130206,NA
"Oregon",1945,"Boys",NA,NA,"1600m",277.77948,NA,NA,12,130206,NA
"Oregon",1946,"Boys",NA,NA,"1600m",262.4688,NA,NA,12,130206,NA
"Oregon",1947,"Boys",NA,NA,"1600m",264.75546,NA,NA,12,130206,NA
"Oregon",1948,"Boys",NA,NA,"1600m",262.9659,NA,NA,12,130206,NA
"Oregon",1949,"Boys",NA,NA,"1600m",274.99572,NA,NA,12,130206,NA
"Oregon",1950,"Boys",NA,NA,"1600m",268.63284,NA,NA,12,130206,NA
"Oregon",1951,"Boys",NA,NA,"1600m",265.05372,NA,NA,12,130206,NA
"Oregon",1952,"Boys",NA,NA,"1600m",266.9427,NA,NA,12,130206,NA
"Oregon",1953,"Boys",NA,NA,"1600m",271.4166,NA,NA,12,130206,NA
"Oregon",1954,"Boys",NA,NA,"1600m",266.14734,NA,NA,12,130206,NA
"Oregon",1955,"Boys",NA,NA,"1600m",266.54502,NA,NA,12,130206,NA
"Oregon",1956,"Boys",NA,NA,"1600m",269.9253,NA,NA,12,130206,NA
"Oregon",1957,"Boys",NA,NA,"1600m",265.55082,NA,NA,12,130206,NA
"Oregon",1958,"Boys",NA,NA,"1600m",259.88388,NA,NA,12,130206,NA
"Oregon",1959,"Boys",NA,NA,"1600m",259.68504,NA,NA,12,130206,NA
"Oregon",1960,"Boys",NA,NA,"1600m",261.67344,NA,NA,12,130206,NA
"Oregon",1961,"Boys",NA,NA,"1600m",254.5152,NA,NA,12,130206,NA
"Oregon",1962,"Boys",NA,NA,"1600m",252.72564,NA,NA,12,130206,NA
"Oregon",1963,"Boys",NA,NA,"1600m",255.31056,NA,NA,12,130206,NA
"Oregon",1964,"Boys",NA,NA,"1600m",254.61462,NA,NA,12,130206,NA
"Oregon",1965,"Boys",NA,NA,"1600m",259.18794,NA,NA,12,130206,NA
"Oregon",1966,"Boys",NA,NA,"1600m",259.68504,NA,NA,12,130206,NA
"Oregon",1967,"Boys",NA,NA,"1600m",249.94188,NA,NA,12,130206,NA
"Oregon",1968,"Boys",NA,NA,"1600m",252.82506,NA,NA,12,130206,NA
"Oregon",1969,"Boys",NA,NA,"1600m",246.95928,NA,NA,12,130206,NA
"Oregon",1970,"Boys",NA,NA,"1600m",253.42158,NA,NA,12,130206,NA
"Oregon",1971,"Boys",NA,NA,"1600m",250.478748,NA,NA,12,130206,NA
"Oregon",1972,"Boys",NA,NA,"1600m",249.653562,NA,NA,12,130206,NA
"Oregon",1973,"Boys",NA,NA,"1600m",251.33376,NA,NA,12,130206,NA
"Oregon",1974,"Boys",NA,NA,"1600m",249.5442,NA,NA,12,130206,NA
"Oregon",1975,"Boys",NA,NA,"1600m",250.816776,NA,NA,12,130206,NA
"Oregon",1976,"Boys",NA,NA,"1600m",244.861518,NA,NA,12,130206,NA
"Oregon",1977,"Boys",NA,NA,"1600m",245.497806,NA,NA,12,130206,NA
"Oregon",1964,"Boys",NA,NA,"1600m",573.1563,NA,NA,12,130206,NA
"Oregon",1965,"Boys",NA,NA,"1600m",556.15548,NA,NA,12,130206,NA
"Oregon",1966,"Boys",NA,NA,"1600m",563.51256,NA,NA,12,130206,NA
"Oregon",1967,"Boys",NA,NA,"1600m",546.21348,NA,NA,12,130206,NA
"Oregon",1968,"Boys",NA,NA,"1600m",539.55234,NA,NA,12,130206,NA
"Oregon",1969,"Boys",NA,NA,"1600m",539.8506,NA,NA,12,130206,NA
"Oregon",1970,"Boys",NA,NA,"1600m",557.84562,NA,NA,12,130206,NA
"Oregon",1971,"Boys",NA,NA,"1600m",554.355978,NA,NA,12,130206,NA
"Oregon",1972,"Boys",NA,NA,"1600m",549.931788,NA,NA,12,130206,NA
"Oregon",1973,"Boys",NA,NA,"1600m",541.44132,NA,NA,12,130206,NA
"Oregon",1974,"Boys",NA,NA,"1600m",542.43552,NA,NA,12,130206,NA
"Oregon",1975,"Boys",NA,NA,"1600m",545.636844,NA,NA,12,130206,NA
"Oregon",1976,"Boys",NA,NA,"1600m",527.82078,NA,NA,12,130206,NA
"Oregon",1977,"Boys",NA,NA,"1600m",539.462862,NA,NA,12,130206,NA
"Oregon",1956,"Boys",NA,NA,"High Jump",1.7907,NA,NA,12,130206,NA
"Oregon",1957,"Boys",NA,NA,"High Jump",1.79705,NA,NA,12,130206,NA
"Oregon",1958,"Boys",NA,NA,"High Jump",1.8415,NA,NA,12,130206,NA
"Oregon",1959,"Boys",NA,NA,"High Jump",1.88595,NA,NA,12,130206,NA
"Oregon",1960,"Boys",NA,NA,"High Jump",1.8288,NA,NA,12,130206,NA
"Oregon",1961,"Boys",NA,NA,"High Jump",1.7526,NA,NA,12,130206,NA
"Oregon",1962,"Boys",NA,NA,"High Jump",1.78435,NA,NA,12,130206,NA
"Oregon",1963,"Boys",NA,NA,"High Jump",1.8288,NA,NA,12,130206,NA
"Oregon",1964,"Boys",NA,NA,"High Jump",1.8415,NA,NA,12,130206,NA
"Oregon",1965,"Boys",NA,NA,"High Jump",1.93675,NA,NA,12,130206,NA
"Oregon",1966,"Boys",NA,NA,"High Jump",1.8288,NA,NA,12,130206,NA
"Oregon",1967,"Boys",NA,NA,"High Jump",1.905,NA,NA,12,130206,NA
"Oregon",1968,"Boys",NA,NA,"High Jump",1.89865,NA,NA,12,130206,NA
"Oregon",1969,"Boys",NA,NA,"High Jump",1.96215,NA,NA,12,130206,NA
"Oregon",1970,"Boys",NA,NA,"High Jump",1.9304,NA,NA,12,130206,NA
"Oregon",1971,"Boys",NA,NA,"High Jump",1.9304,NA,NA,12,130206,NA
"Oregon",1972,"Boys",NA,NA,"High Jump",1.8796,NA,NA,12,130206,NA
"Oregon",1973,"Boys",NA,NA,"High Jump",1.9304,NA,NA,12,130206,NA
"Oregon",1974,"Boys",NA,NA,"High Jump",1.9304,NA,NA,12,130206,NA
"Oregon",1975,"Boys",NA,NA,"High Jump",1.9558,NA,NA,12,130206,NA
"Oregon",1976,"Boys",NA,NA,"High Jump",2.0193,NA,NA,12,130206,NA
"Oregon",1977,"Boys",NA,NA,"High Jump",1.9431,NA,NA,12,130206,NA
"Oregon",1956,"Boys",NA,NA,"Pole Vault",3.5052,NA,NA,12,130206,NA
"Oregon",1957,"Boys",NA,NA,"Pole Vault",3.76555,NA,NA,12,130206,NA
"Oregon",1958,"Boys",NA,NA,"Pole Vault",4.0005,NA,NA,12,130206,NA
"Oregon",1959,"Boys",NA,NA,"Pole Vault",3.81,NA,NA,12,130206,NA
"Oregon",1960,"Boys",NA,NA,"Pole Vault",3.7592,NA,NA,12,130206,NA
"Oregon",1961,"Boys",NA,NA,"Pole Vault",3.9116,NA,NA,12,130206,NA
"Oregon",1962,"Boys",NA,NA,"Pole Vault",3.7338,NA,NA,12,130206,NA
"Oregon",1963,"Boys",NA,NA,"Pole Vault",3.94335,NA,NA,12,130206,NA
"Oregon",1964,"Boys",NA,NA,"Pole Vault",4.04495,NA,NA,12,130206,NA
"Oregon",1965,"Boys",NA,NA,"Pole Vault",4.04495,NA,NA,12,130206,NA
"Oregon",1966,"Boys",NA,NA,"Pole Vault",3.9624,NA,NA,12,130206,NA
"Oregon",1968,"Boys",NA,NA,"Pole Vault",4.4831,NA,NA,12,130206,NA
"Oregon",1969,"Boys",NA,NA,"Pole Vault",4.572,NA,NA,12,130206,NA
"Oregon",1970,"Boys",NA,NA,"Pole Vault",4.572,NA,NA,12,130206,NA
"Oregon",1971,"Boys",NA,NA,"Pole Vault",4.572,NA,NA,12,130206,NA
"Oregon",1972,"Boys",NA,NA,"Pole Vault",4.1656,NA,NA,12,130206,NA
"Oregon",1973,"Boys",NA,NA,"Pole Vault",3.9624,NA,NA,12,130206,NA
"Oregon",1974,"Boys",NA,NA,"Pole Vault",3.7338,NA,NA,12,130206,NA
"Oregon",1975,"Boys",NA,NA,"Pole Vault",4.2926,NA,NA,12,130206,NA
"Oregon",1976,"Boys",NA,NA,"Pole Vault",4.191,NA,NA,12,130206,NA
"Oregon",1977,"Boys",NA,NA,"Pole Vault",4.2672,NA,NA,12,130206,NA
"Oregon",1957,"Boys",NA,NA,"100m",11.3776,NA,NA,12,130206,NA
"Oregon",1959,"Boys",NA,NA,"100m",11.3776,NA,NA,12,130206,NA
"Oregon",1960,"Boys",NA,NA,"100m",11.1588,NA,NA,12,130206,NA
"Oregon",1961,"Boys",NA,NA,"100m",10.94,NA,NA,12,130206,NA
"Oregon",1962,"Boys",NA,NA,"100m",11.1588,NA,NA,12,130206,NA
"Oregon",1963,"Boys",NA,NA,"100m",11.0494,NA,NA,12,130206,NA
"Oregon",1964,"Boys",NA,NA,"100m",11.1588,NA,NA,12,130206,NA
"Oregon",1966,"Boys",NA,NA,"100m",11.3776,NA,NA,12,130206,NA
