"State","Year","Event","Schools.Boys","Schools.Girls","Schools.NA","Participation.Boys","Participation.Girls","Participation.NA","Mark.Boys","Mark.Girls","Mark.NA","Participation.Pct.Diff","Mark.Pct.Diff","Participation.Boys.Thousands","Participation.Girls.Thousands","Boys.to.girls.ratio"
"Georgia",1986,"100m",326,300,NA,8020,5236,NA,10.65,11.86,NA,34.713216957606,-10.7507774322523,8.02,5.236,1.53170359052712
"Georgia",1986,"1600m",326,300,NA,8020,5236,NA,258.8,304.8,NA,34.713216957606,-16.3236337828247,8.02,5.236,1.53170359052712
"Georgia",1986,"800m",326,300,NA,8020,5236,NA,115.6,136.8,NA,34.713216957606,-16.7987321711569,8.02,5.236,1.53170359052712
"Georgia",1986,"High Jump",326,300,NA,8020,5236,NA,2.0828,1.6764,NA,34.713216957606,21.6216216216216,8.02,5.236,1.53170359052712
"Georgia",1986,"Pole Vault",326,NA,NA,8020,NA,NA,4.3434,NA,NA,NA,NA,8.02,NA,NA
"Illinois",1986,"100m",653,635,NA,25113,17740,NA,10.37,12.69,NA,29.3592959821606,-20.1214223764094,25.113,17.74,1.41561443066516
"Illinois",1986,"1600m",653,635,NA,25113,17740,NA,252.4,298.8,NA,29.3592959821606,-16.8359941944848,25.113,17.74,1.41561443066516
"Illinois",1986,"800m",653,635,NA,25113,17740,NA,111.8,133.2,NA,29.3592959821606,-17.469387755102,25.113,17.74,1.41561443066516
"Illinois",1986,"Pole Vault",653,NA,NA,25113,NA,NA,4.6482,NA,NA,NA,NA,25.113,NA,NA
"Kansas",1986,"100m",360,355,NA,9291,6371,NA,10.83,12.11,NA,31.428263911312,-11.1595466434176,9.291,6.371,1.45832679328206
"Kansas",1986,"1600m",360,355,NA,9291,6371,NA,256.44,305,NA,31.428263911312,-17.2983756055856,9.291,6.371,1.45832679328206
"Kansas",1986,"800m",360,355,NA,9291,6371,NA,115,138.22,NA,31.428263911312,-18.3397835873944,9.291,6.371,1.45832679328206
"Kansas",1986,"High Jump",360,355,NA,9291,6371,NA,2.032,1.6764,NA,31.428263911312,19.1780821917808,9.291,6.371,1.45832679328206
"Kansas",1986,"Pole Vault",360,NA,NA,9291,NA,NA,4.1148,NA,NA,NA,NA,9.291,NA,NA
"Maryland",1986,"100m",135,135,NA,5126,3937,NA,10.7,12,NA,23.1954740538432,-11.4537444933921,5.126,3.937,1.30200660401321
"Maryland",1986,"1600m",135,135,NA,5126,3937,NA,257.1,307,NA,23.1954740538432,-17.6918985995391,5.126,3.937,1.30200660401321
"Maryland",1986,"800m",135,135,NA,5126,3937,NA,113.1,137.4,NA,23.1954740538432,-19.4011976047904,5.126,3.937,1.30200660401321
"Maryland",1986,"High Jump",135,135,NA,5126,3937,NA,2.0066,1.6764,NA,23.1954740538432,17.9310344827586,5.126,3.937,1.30200660401321
"Maryland",1986,"Pole Vault",135,NA,NA,5126,NA,NA,4.1148,NA,NA,NA,NA,5.126,NA,NA
"Massachusetts",1986,"100m",251,238,NA,10350,8295,NA,11,12.3,NA,19.8550724637681,-11.1587982832618,10.35,8.295,1.24773960216998
"Massachusetts",1986,"1600m",251,238,NA,10350,8295,NA,254.723982,301.481208,NA,19.8550724637681,-16.8129412816159,10.35,8.295,1.24773960216998
"Massachusetts",1986,"800m",251,238,NA,10350,8295,NA,113.63,132.16,NA,19.8550724637681,-15.0779120387323,10.35,8.295,1.24773960216998
"Massachusetts",1986,"High Jump",251,238,NA,10350,8295,NA,2.032,1.6256,NA,19.8550724637681,22.2222222222222,10.35,8.295,1.24773960216998
"Massachusetts",1986,"Pole Vault",251,NA,NA,10350,NA,NA,3.81,NA,NA,NA,NA,10.35,NA,NA
"Michigan",1986,"100m",632,632,NA,23576,19205,NA,10.55,12.05,NA,18.5400407193756,-13.2743362831858,23.576,19.205,1.22759697995314
"Michigan",1986,"1600m",632,632,NA,23576,19205,NA,255.35,297.87,NA,18.5400407193756,-15.3718231444995,23.576,19.205,1.22759697995314
"Michigan",1986,"800m",632,632,NA,23576,19205,NA,113.8,132.5,NA,18.5400407193756,-15.1847340641494,23.576,19.205,1.22759697995314
"Michigan",1986,"High Jump",632,632,NA,23576,19205,NA,2.0828,1.7272,NA,18.5400407193756,18.6666666666667,23.576,19.205,1.22759697995314
"Michigan",1986,"Pole Vault",632,NA,NA,23576,NA,NA,4.8006,NA,NA,NA,NA,23.576,NA,NA
"Nebraska",1986,"100m",361,361,NA,7867,5491,NA,10.95,12.09,NA,30.2021100800814,-9.89583333333334,7.867,5.491,1.43270806774722
"Nebraska",1986,"1600m",361,361,NA,7867,5491,NA,259.25,307.38,NA,30.2021100800814,-16.9881580572861,7.867,5.491,1.43270806774722
"Nebraska",1986,"800m",361,361,NA,7867,5491,NA,115.3,136.13,NA,30.2021100800814,-16.5692240384998,7.867,5.491,1.43270806774722
"Nebraska",1986,"High Jump",361,361,NA,7867,5491,NA,2.032,1.7018,NA,30.2021100800814,17.687074829932,7.867,5.491,1.43270806774722
"Nebraska",1986,"Pole Vault",361,NA,NA,7867,NA,NA,4.318,NA,NA,NA,NA,7.867,NA,NA
"New Mexico",1986,"100m",118,117,NA,3328,2404,NA,10.82,12.46,NA,27.7644230769231,-14.0893470790378,3.328,2.404,1.38435940099834
"New Mexico",1986,"1600m",118,117,NA,3328,2404,NA,262.35,309.64,NA,27.7644230769231,-16.5352541128341,3.328,2.404,1.38435940099834
"New Mexico",1986,"800m",118,117,NA,3328,2404,NA,118.33,139.75,NA,27.7644230769231,-16.5995040297582,3.328,2.404,1.38435940099834
"New Mexico",1986,"High Jump",118,117,NA,3328,2404,NA,1.9812,1.6764,NA,27.7644230769231,16.6666666666667,3.328,2.404,1.38435940099834
"New Mexico",1986,"Pole Vault",118,NA,NA,3328,NA,NA,4.2672,NA,NA,NA,NA,3.328,NA,NA
"New York",1986,"100m",689,626,NA,20283,16820,NA,11,12.07,NA,17.0734112310802,-9.27611616818379,20.283,16.82,1.20588585017836
"New York",1986,"1600m",689,626,NA,20283,16820,NA,255.5,285.6042,NA,17.0734112310802,-11.1269511491502,20.283,16.82,1.20588585017836
"New York",1986,"800m",689,626,NA,20283,16820,NA,113.28,128.79,NA,17.0734112310802,-12.8144751518156,20.283,16.82,1.20588585017836
"New York",1986,"High Jump",689,626,NA,20283,16820,NA,2.1336,1.7526,NA,17.0734112310802,19.6078431372549,20.283,16.82,1.20588585017836
"New York",1986,"Pole Vault",689,NA,NA,20283,NA,NA,4.2672,NA,NA,NA,NA,20.283,NA,NA
"North Carolina",1986,"100m",289,233,NA,11106,6124,NA,10.53,11.9,NA,44.8586349720872,-12.2157824342399,11.106,6.124,1.81352057478772
"North Carolina",1986,"1600m",289,233,NA,11106,6124,NA,259.59,302.29,NA,44.8586349720872,-15.198974870079,11.106,6.124,1.81352057478772
"North Carolina",1986,"800m",289,233,NA,11106,6124,NA,112.21,138.37,NA,44.8586349720872,-20.8795594221406,11.106,6.124,1.81352057478772
"North Carolina",1986,"High Jump",289,233,NA,11106,6124,NA,2.0828,1.6764,NA,44.8586349720872,21.6216216216216,11.106,6.124,1.81352057478772
"North Carolina",1986,"Pole Vault",289,NA,NA,11106,NA,NA,4.1148,NA,NA,NA,NA,11.106,NA,NA
"Oklahoma",1986,"100m",340,341,NA,5108,4092,NA,10.61,12.05,NA,19.8903680501175,-12.7096204766108,5.108,4.092,1.24828934506354
"Oklahoma",1986,"1600m",340,341,NA,5108,4092,NA,263.13,312.12,NA,19.8903680501175,-17.03259452412,5.108,4.092,1.24828934506354
"Oklahoma",1986,"800m",340,341,NA,5108,4092,NA,115.14,135.56,NA,19.8903680501175,-16.2903869166334,5.108,4.092,1.24828934506354
"Oklahoma",1986,"High Jump",340,341,NA,5108,4092,NA,2.0828,1.6764,NA,19.8903680501175,21.6216216216216,5.108,4.092,1.24828934506354
"Oklahoma",1986,"Pole Vault",340,NA,NA,5108,NA,NA,4.7244,NA,NA,NA,NA,5.108,NA,NA
"Oregon",1986,"100m",239,239,NA,11950,7170,NA,10.6,12.3,NA,40,-14.8471615720524,11.95,7.17,1.66666666666667
"Oregon",1986,"1600m",239,239,NA,11950,7170,NA,254.402478,303.953733,NA,40,-17.7489760206142,11.95,7.17,1.66666666666667
"Oregon",1986,"800m",239,239,NA,11950,7170,NA,114.03,132.86,NA,40,-15.2537567337681,11.95,7.17,1.66666666666667
"Oregon",1986,"High Jump",239,239,NA,11950,7170,NA,2.1336,1.7018,NA,40,22.5165562913907,11.95,7.17,1.66666666666667
"Oregon",1986,"Pole Vault",239,NA,NA,11950,NA,NA,4.3688,NA,NA,NA,NA,11.95,NA,NA
"Rhode Island",1986,"100m",37,26,NA,1216,855,NA,10.9,12.7,NA,29.6875,-15.2542372881356,1.216,0.855,1.42222222222222
"Rhode Island",1986,"1600m",37,26,NA,1216,855,NA,254.57427,301.60233,NA,29.6875,-16.9111969111969,1.216,0.855,1.42222222222222
"Rhode Island",1986,"800m",37,26,NA,1216,855,NA,117.4,141,NA,29.6875,-18.266253869969,1.216,0.855,1.42222222222222
"Rhode Island",1986,"High Jump",37,26,NA,1216,855,NA,2.0066,1.651,NA,29.6875,19.4444444444444,1.216,0.855,1.42222222222222
"Rhode Island",1986,"Pole Vault",37,NA,NA,1216,NA,NA,3.9624,NA,NA,NA,NA,1.216,NA,NA
"Tennessee",1986,"100m",189,187,NA,5859,5797,NA,10.5,11.9,NA,1.05820105820106,-12.5,5.859,5.797,1.01069518716578
"Tennessee",1986,"1600m",189,187,NA,5859,5797,NA,254.8,308.8,NA,1.05820105820106,-19.1625266146203,5.859,5.797,1.01069518716578
"Tennessee",1986,"800m",189,187,NA,5859,5797,NA,114.3,133.8,NA,1.05820105820106,-15.7194679564692,5.859,5.797,1.01069518716578
"Tennessee",1986,"High Jump",189,187,NA,5859,5797,NA,2.0828,1.6764,NA,1.05820105820106,21.6216216216216,5.859,5.797,1.01069518716578
"Tennessee",1986,"Pole Vault",189,NA,NA,5859,NA,NA,4.2672,NA,NA,NA,NA,5.859,NA,NA
"Washington",1986,"100m",311,309,NA,10566,8130,NA,10.8,12.23,NA,23.0550823395798,-12.4185844550586,10.566,8.13,1.29963099630996
"Washington",1986,"1600m",311,309,NA,10566,8130,NA,249.2,301.55,NA,23.0550823395798,-19.01044030867,10.566,8.13,1.29963099630996
"Washington",1986,"800m",311,309,NA,10566,8130,NA,113.05,131.75,NA,23.0550823395798,-15.2777777777778,10.566,8.13,1.29963099630996
"Washington",1986,"High Jump",311,309,NA,10566,8130,NA,2.0828,1.6764,NA,23.0550823395798,21.6216216216216,10.566,8.13,1.29963099630996
"Washington",1986,"Pole Vault",311,NA,NA,10566,NA,NA,4.4958,NA,NA,NA,NA,10.566,NA,NA
"Wisconsin",1986,"100m",382,NA,NA,11973,10650,NA,10.65,12.2,NA,11.0498621899273,-13.5667396061269,11.973,10.65,1.12422535211268
"Wisconsin",1986,"1600m",382,NA,NA,11973,10650,NA,257.8,291.34,NA,11.0498621899273,-12.2154641803547,11.973,10.65,1.12422535211268
"Wisconsin",1986,"800m",382,NA,NA,11973,10650,NA,113.6,134.26,NA,11.0498621899273,-16.6707012022916,11.973,10.65,1.12422535211268
"Wisconsin",1986,"High Jump",382,NA,NA,11973,10650,NA,2.0574,1.7018,NA,11.0498621899273,18.9189189189189,11.973,10.65,1.12422535211268
"Wisconsin",1986,"Pole Vault",382,NA,NA,11973,NA,NA,4.2672,NA,NA,NA,NA,11.973,NA,NA
"Wyoming",1986,"100m",73,73,NA,1871,1825,NA,11.02,12.6,NA,2.45857830037413,-13.3784928027096,1.871,1.825,1.02520547945205
"Wyoming",1986,"1600m",73,73,NA,1871,1825,NA,268.67,323.65,NA,2.45857830037413,-18.5642895732037,1.871,1.825,1.02520547945205
"Wyoming",1986,"800m",73,73,NA,1871,1825,NA,119.98,144.89,NA,2.45857830037413,-18.8092271680447,1.871,1.825,1.02520547945205
"Wyoming",1986,"High Jump",73,73,NA,1871,1825,NA,1.9304,1.5494,NA,2.45857830037413,21.8978102189781,1.871,1.825,1.02520547945205
"Wyoming",1986,"Pole Vault",73,NA,NA,1871,NA,NA,4.2672,NA,NA,NA,NA,1.871,NA,NA
"Illinois",1986,"High Jump",NA,635,NA,NA,17740,NA,NA,1.778,NA,NA,NA,NA,17.74,NA
"California",1987,"1600m",874,889,NA,34881,20508,NA,247.95,285.98,NA,41.2058140534962,-14.2453130560186,34.881,20.508,1.70084844938561
"California",1987,"800m",874,889,NA,34881,20508,NA,113,133.52,NA,41.2058140534962,-16.6477364919682,34.881,20.508,1.70084844938561
"California",1987,"High Jump",874,889,NA,34881,20508,NA,2.159,1.778,NA,41.2058140534962,19.3548387096774,34.881,20.508,1.70084844938561
"California",1987,"Pole Vault",874,NA,NA,34881,NA,NA,4.7244,NA,NA,NA,NA,34.881,NA,NA
"Florida",1987,"100m",363,349,NA,9963,6750,NA,10.47,11.72,NA,32.2493224932249,-11.2663361874718,9.963,6.75,1.476
"Florida",1987,"1600m",363,349,NA,9963,6750,NA,253.81926,296.17218,NA,32.2493224932249,-15.4013015184382,9.963,6.75,1.476
"Florida",1987,"800m",363,349,NA,9963,6750,NA,113.3388,133.610538,NA,32.2493224932249,-16.4177301823745,9.963,6.75,1.476
"Florida",1987,"High Jump",363,349,NA,9963,6750,NA,2.032,1.778,NA,32.2493224932249,13.3333333333333,9.963,6.75,1.476
"Florida",1987,"Pole Vault",363,NA,NA,9963,NA,NA,4.7244,NA,NA,NA,NA,9.963,NA,NA
"Georgia",1987,"100m",326,300,NA,8020,5236,NA,10.72,11.9,NA,34.713216957606,-10.4332449160035,8.02,5.236,1.53170359052712
"Georgia",1987,"1600m",326,300,NA,8020,5236,NA,255.1,298.3,NA,34.713216957606,-15.6125767979762,8.02,5.236,1.53170359052712
"Georgia",1987,"800m",326,300,NA,8020,5236,NA,112.8,131.8,NA,34.713216957606,-15.5355682747343,8.02,5.236,1.53170359052712
"Georgia",1987,"High Jump",326,300,NA,8020,5236,NA,2.1082,1.6764,NA,34.713216957606,22.8187919463087,8.02,5.236,1.53170359052712
"Georgia",1987,"Pole Vault",326,NA,NA,8020,NA,NA,4.2672,NA,NA,NA,NA,8.02,NA,NA
"Illinois",1987,"100m",592,570,NA,21584,14491,NA,10.88,11.91,NA,32.8623054114159,-9.03905221588415,21.584,14.491,1.48947622662342
"Illinois",1987,"1600m",592,570,NA,21584,14491,NA,252.6,297.3,NA,32.8623054114159,-16.2575013638843,21.584,14.491,1.48947622662342
"Illinois",1987,"800m",592,570,NA,21584,14491,NA,111.6,134.3,NA,32.8623054114159,-18.4627897519317,21.584,14.491,1.48947622662342
"Illinois",1987,"Pole Vault",592,NA,NA,21584,NA,NA,4.572,NA,NA,NA,NA,21.584,NA,NA
"Kansas",1987,"100m",365,361,NA,9600,6621,NA,10.75,12.21,NA,31.03125,-12.7177700348432,9.6,6.621,1.44993203443589
"Kansas",1987,"1600m",365,361,NA,9600,6621,NA,256.64,303,NA,31.03125,-16.5677935815882,9.6,6.621,1.44993203443589
"Kansas",1987,"800m",365,361,NA,9600,6621,NA,115.52,136.7,NA,31.03125,-16.7948616287368,9.6,6.621,1.44993203443589
"Kansas",1987,"High Jump",365,361,NA,9600,6621,NA,2.0828,1.6764,NA,31.03125,21.6216216216216,9.6,6.621,1.44993203443589
"Kansas",1987,"Pole Vault",365,NA,NA,9600,NA,NA,4.1148,NA,NA,NA,NA,9.6,NA,NA
"Maryland",1987,"100m",133,135,NA,4798,3070,NA,10.7,12.2,NA,36.0150062526053,-13.1004366812227,4.798,3.07,1.5628664495114
"Maryland",1987,"1600m",133,135,NA,4798,3070,NA,256.3,311.8,NA,36.0150062526053,-19.5388135891568,4.798,3.07,1.5628664495114
"Maryland",1987,"800m",133,135,NA,4798,3070,NA,115.3,131.6,NA,36.0150062526053,-13.2037262049413,4.798,3.07,1.5628664495114
"Maryland",1987,"High Jump",133,135,NA,4798,3070,NA,2.032,1.6764,NA,36.0150062526053,19.1780821917808,4.798,3.07,1.5628664495114
"Maryland",1987,"Pole Vault",133,NA,NA,4798,NA,NA,4.4196,NA,NA,NA,NA,4.798,NA,NA
"Massachusetts",1987,"100m",253,252,NA,9733,8083,NA,10.7,11.8,NA,16.9526353642248,-9.77777777777779,9.733,8.083,1.20413212915997
"Massachusetts",1987,"1600m",253,252,NA,9733,8083,NA,257.428206,299.55246,NA,16.9526353642248,-15.1259304214341,9.733,8.083,1.20413212915997
"Massachusetts",1987,"800m",253,252,NA,9733,8083,NA,113.6,133.23,NA,16.9526353642248,-15.9056840740591,9.733,8.083,1.20413212915997
"Massachusetts",1987,"High Jump",253,252,NA,9733,8083,NA,2.1336,1.778,NA,16.9526353642248,18.1818181818182,9.733,8.083,1.20413212915997
"Massachusetts",1987,"Pole Vault",253,NA,NA,9733,NA,NA,3.9624,NA,NA,NA,NA,9.733,NA,NA
"Michigan",1987,"100m",646,643,NA,24037,19539,NA,10.4,11.98,NA,18.7128177393186,-14.1197497765862,24.037,19.539,1.23020625415835
"Michigan",1987,"1600m",646,643,NA,24037,19539,NA,252.9,293.6,NA,18.7128177393186,-14.8947849954254,24.037,19.539,1.23020625415835
"Michigan",1987,"800m",646,643,NA,24037,19539,NA,113.1,134.65,NA,18.7128177393186,-17.3965691220989,24.037,19.539,1.23020625415835
"Michigan",1987,"High Jump",646,643,NA,24037,19539,NA,2.0574,1.7272,NA,18.7128177393186,17.4496644295302,24.037,19.539,1.23020625415835
"Michigan",1987,"Pole Vault",646,NA,NA,24037,NA,NA,4.3942,NA,NA,NA,NA,24.037,NA,NA
"Nebraska",1987,"100m",354,354,NA,7232,5463,NA,10.6,12.04,NA,24.4607300884956,-12.7208480565371,7.232,5.463,1.32381475379828
"Nebraska",1987,"1600m",354,354,NA,7232,5463,NA,253.94,305.98,NA,24.4607300884956,-18.5883697671096,7.232,5.463,1.32381475379828
"Nebraska",1987,"800m",354,354,NA,7232,5463,NA,115.33,135.46,NA,24.4607300884956,-16.0532716615495,7.232,5.463,1.32381475379828
"Nebraska",1987,"High Jump",354,354,NA,7232,5463,NA,2.1082,1.8034,NA,24.4607300884956,15.5844155844156,7.232,5.463,1.32381475379828
"Nebraska",1987,"Pole Vault",354,NA,NA,7232,NA,NA,4.4196,NA,NA,NA,NA,7.232,NA,NA
"New Mexico",1987,"100m",124,124,NA,3496,2551,NA,10.61,12.3,NA,27.0308924485126,-14.7533828022698,3.496,2.551,1.37044296354371
"New Mexico",1987,"1600m",124,124,NA,3496,2551,NA,259.33,315.56,NA,27.0308924485126,-19.562003165823,3.496,2.551,1.37044296354371
"New Mexico",1987,"800m",124,124,NA,3496,2551,NA,115.45,139.59,NA,27.0308924485126,-18.9303638644918,3.496,2.551,1.37044296354371
"New Mexico",1987,"High Jump",124,124,NA,3496,2551,NA,1.9812,1.7272,NA,27.0308924485126,13.6986301369863,3.496,2.551,1.37044296354371
"New Mexico",1987,"Pole Vault",124,NA,NA,3496,NA,NA,4.1148,NA,NA,NA,NA,3.496,NA,NA
"New York",1987,"100m",591,560,NA,19211,16108,NA,10.87,11.97,NA,16.1522044661912,-9.63222416812611,19.211,16.108,1.19263719890738
"New York",1987,"1600m",591,560,NA,19211,16108,NA,253.07,291.72429,NA,16.1522044661912,-14.1904167167391,19.211,16.108,1.19263719890738
"New York",1987,"800m",591,560,NA,19211,16108,NA,114.07,131.3,NA,16.1522044661912,-14.0440966703346,19.211,16.108,1.19263719890738
"New York",1987,"High Jump",591,560,NA,19211,16108,NA,2.1082,1.778,NA,16.1522044661912,16.9934640522876,19.211,16.108,1.19263719890738
"New York",1987,"Pole Vault",591,NA,NA,19211,NA,NA,4.5974,NA,NA,NA,NA,19.211,NA,NA
"North Carolina",1987,"100m",289,233,NA,11107,6124,NA,10.4,12.26,NA,44.8635995318268,-16.4165931156222,11.107,6.124,1.81368386675376
"North Carolina",1987,"1600m",289,233,NA,11107,6124,NA,255.06,307.03,NA,44.8635995318268,-18.4917006173389,11.107,6.124,1.81368386675376
"North Carolina",1987,"800m",289,233,NA,11107,6124,NA,115.39,138.12,NA,44.8635995318268,-17.932231470159,11.107,6.124,1.81368386675376
"North Carolina",1987,"High Jump",289,233,NA,11107,6124,NA,2.159,1.6764,NA,44.8635995318268,25.1655629139073,11.107,6.124,1.81368386675376
"North Carolina",1987,"Pole Vault",289,NA,NA,11107,NA,NA,4.2672,NA,NA,NA,NA,11.107,NA,NA
"Oklahoma",1987,"100m",334,330,NA,4980,3996,NA,10.4,11.84,NA,19.7590361445783,-12.9496402877698,4.98,3.996,1.24624624624625
"Oklahoma",1987,"1600m",334,330,NA,4980,3996,NA,257.86,310.13,NA,19.7590361445783,-18.40525361362,4.98,3.996,1.24624624624625
"Oklahoma",1987,"800m",334,330,NA,4980,3996,NA,114.16,135.26,NA,19.7590361445783,-16.9192526661855,4.98,3.996,1.24624624624625
"Oklahoma",1987,"High Jump",334,330,NA,4980,3996,NA,1.9812,1.6764,NA,19.7590361445783,16.6666666666667,4.98,3.996,1.24624624624625
"Oklahoma",1987,"Pole Vault",334,NA,NA,4980,NA,NA,4.4196,NA,NA,NA,NA,4.98,NA,NA
"Oregon",1987,"100m",240,242,NA,12000,7260,NA,11,12.3,NA,39.5,-11.1587982832618,12,7.26,1.65289256198347
"Oregon",1987,"1600m",240,242,NA,12000,7260,NA,254.57427,298.907343,NA,39.5,-16.0197094027042,12,7.26,1.65289256198347
"Oregon",1987,"800m",240,242,NA,12000,7260,NA,113.81,133,NA,39.5,-15.5504234026174,12,7.26,1.65289256198347
"Oregon",1987,"High Jump",240,242,NA,12000,7260,NA,2.032,1.778,NA,39.5,13.3333333333333,12,7.26,1.65289256198347
"Oregon",1987,"Pole Vault",240,NA,NA,12000,NA,NA,4.572,NA,NA,NA,NA,12,NA,NA
"Rhode Island",1987,"100m",35,26,NA,1173,754,NA,10.9,13.28,NA,35.7203751065644,-19.6856906534326,1.173,0.754,1.55570291777188
"Rhode Island",1987,"1600m",35,26,NA,1173,754,NA,257.79537,307.561365,NA,35.7203751065644,-17.6051657012629,1.173,0.754,1.55570291777188
"Rhode Island",1987,"800m",35,26,NA,1173,754,NA,116.6,140.25,NA,35.7203751065644,-18.4154175588865,1.173,0.754,1.55570291777188
"Rhode Island",1987,"High Jump",35,26,NA,1173,754,NA,2.1082,1.6002,NA,35.7203751065644,27.3972602739726,1.173,0.754,1.55570291777188
"Rhode Island",1987,"Pole Vault",35,NA,NA,1173,NA,NA,4.2926,NA,NA,NA,NA,1.173,NA,NA
"Tennessee",1987,"100m",190,191,NA,5890,6076,NA,10.5,12,NA,-3.15789473684211,-13.3333333333333,5.89,6.076,0.969387755102041
"Tennessee",1987,"1600m",190,191,NA,5890,6076,NA,262.7,316.6,NA,-3.15789473684211,-18.6086656309339,5.89,6.076,0.969387755102041
"Tennessee",1987,"800m",190,191,NA,5890,6076,NA,112.4,137.8,NA,-3.15789473684211,-20.3037569944045,5.89,6.076,0.969387755102041
"Tennessee",1987,"High Jump",190,191,NA,5890,6076,NA,2.0828,1.6764,NA,-3.15789473684211,21.6216216216216,5.89,6.076,0.969387755102041
"Tennessee",1987,"Pole Vault",190,NA,NA,5890,NA,NA,4.2672,NA,NA,NA,NA,5.89,NA,NA
"Washington",1987,"100m",327,326,NA,10295,7948,NA,10.74,12.37,NA,22.7974745021855,-14.106447425357,10.295,7.948,1.29529441368898
"Washington",1987,"1600m",327,326,NA,10295,7948,NA,252.65,299.05,NA,22.7974745021855,-16.8207359071959,10.295,7.948,1.29529441368898
"Washington",1987,"800m",327,326,NA,10295,7948,NA,113.1,130.36,NA,22.7974745021855,-14.1789205618993,10.295,7.948,1.29529441368898
"Washington",1987,"High Jump",327,326,NA,10295,7948,NA,2.0828,1.7526,NA,22.7974745021855,17.2185430463576,10.295,7.948,1.29529441368898
"Washington",1987,"Pole Vault",327,NA,NA,10295,NA,NA,4.4958,NA,NA,NA,NA,10.295,NA,NA
"Wisconsin",1987,"100m",382,380,NA,12094,10401,NA,11.35,12.13,NA,13.9986770299322,-6.64395229982965,12.094,10.401,1.1627728103067
"Wisconsin",1987,"1600m",382,380,NA,12094,10401,NA,259.7,301.91,NA,13.9986770299322,-15.0317836220865,12.094,10.401,1.1627728103067
"Wisconsin",1987,"800m",382,380,NA,12094,10401,NA,113.4,135.74,NA,13.9986770299322,-17.9336919001365,12.094,10.401,1.1627728103067
"Wisconsin",1987,"High Jump",382,380,NA,12094,10401,NA,2.032,1.6764,NA,13.9986770299322,19.1780821917808,12.094,10.401,1.1627728103067
"Wisconsin",1987,"Pole Vault",382,NA,NA,12094,NA,NA,4.7244,NA,NA,NA,NA,12.094,NA,NA
"Wyoming",1987,"100m",73,72,NA,2000,1800,NA,11.04,12.69,NA,10,-13.9064475347661,2,1.8,1.11111111111111
"Wyoming",1987,"1600m",73,72,NA,2000,1800,NA,267.31,312.53,NA,10,-15.5974061810154,2,1.8,1.11111111111111
"Wyoming",1987,"800m",73,72,NA,2000,1800,NA,115.89,134.14,NA,10,-14.5982482102148,2,1.8,1.11111111111111
"Wyoming",1987,"High Jump",73,72,NA,2000,1800,NA,1.9812,1.5748,NA,10,22.8571428571429,2,1.8,1.11111111111111
"Wyoming",1987,"Pole Vault",73,NA,NA,2000,NA,NA,4.445,NA,NA,NA,NA,2,NA,NA
"California",1987,"100m",NA,889,NA,NA,20508,NA,NA,11.76,NA,NA,NA,NA,20.508,NA
"Illinois",1987,"High Jump",NA,570,NA,NA,14491,NA,NA,1.7907,NA,NA,NA,NA,14.491,NA
"California",1988,"100m",715,694,NA,31671,19415,NA,10.78,11.52,NA,38.6978623977771,-6.63677130044843,31.671,19.415,1.63126448622199
"California",1988,"1600m",715,694,NA,31671,19415,NA,248.78,289.54,NA,38.6978623977771,-15.1434091246842,31.671,19.415,1.63126448622199
"California",1988,"800m",715,694,NA,31671,19415,NA,111.37,132.11,NA,38.6978623977771,-17.0363068835223,31.671,19.415,1.63126448622199
"California",1988,"High Jump",715,694,NA,31671,19415,NA,2.1336,1.778,NA,38.6978623977771,18.1818181818182,31.671,19.415,1.63126448622199
"California",1988,"Pole Vault",715,NA,NA,31671,NA,NA,4.8768,NA,NA,NA,NA,31.671,NA,NA
"Florida",1988,"100m",356,339,NA,9939,6527,NA,10.5,11.94,NA,34.3294093973237,-12.8342245989305,9.939,6.527,1.52275164700475
