"State","Year","Gender","Schools","Participation","Event","Mark","Participation.Thousands","Mark.Standard"
"Maryland",1992,"Boys",135,3794,"Pole Vault",4.4196,3.794,0.363038742692813
"Massachusetts",1992,"Boys",230,8054,"100m",11.14,8.054,0.332611748782442
"Massachusetts",1992,"Boys",230,8054,"1600m",258.521826,8.054,0.819526652263198
"Massachusetts",1992,"Boys",230,8054,"800m",114.89,8.054,0.85849728052088
"Massachusetts",1992,"Boys",230,8054,"High Jump",2.0828,8.054,1.10927824644123
"Massachusetts",1992,"Boys",230,8054,"Pole Vault",3.81,8.054,-0.736270210761427
"Michigan",1992,"Boys",642,20227,"100m",10.81,20.227,0.789827050700714
"Michigan",1992,"Boys",642,20227,"1600m",255.76,20.227,0.937176918749832
"Michigan",1992,"Boys",642,20227,"800m",114.16,20.227,0.928395784747594
"Michigan",1992,"Boys",642,20227,"High Jump",2.0828,20.227,1.10927824644123
"Michigan",1992,"Boys",642,20227,"Pole Vault",4.5212,20.227,0.546256901601853
"Nebraska",1992,"Boys",342,7822,"100m",10.9,7.822,0.665131968359368
"Nebraska",1992,"Boys",342,7822,"1600m",255.75,7.822,0.937602906000609
"Nebraska",1992,"Boys",342,7822,"800m",115.05,7.822,0.843177060416395
"Nebraska",1992,"Boys",342,7822,"High Jump",2.0574,7.822,0.972773167154831
"Nebraska",1992,"Boys",342,7822,"Pole Vault",4.6228,7.822,0.729475060510892
"New Mexico",1992,"Boys",120,3160,"100m",10.87,3.16,0.706696995806485
"New Mexico",1992,"Boys",120,3160,"1600m",259.08,3.16,0.795749151491639
"New Mexico",1992,"Boys",120,3160,"800m",113.27,3.16,1.01361450907879
"New Mexico",1992,"Boys",120,3160,"High Jump",2.0574,3.16,0.972773167154831
"New Mexico",1992,"Boys",120,3160,"Pole Vault",4.572,3.16,0.637865981056373
"New York",1992,"Boys",532,15528,"100m",10.86,15.528,0.720552004955523
"New York",1992,"Boys",532,15528,"1600m",255.32,15.528,0.95592035778405
"New York",1992,"Boys",532,15528,"800m",110.58,15.528,1.27118570958545
"New York",1992,"Boys",532,15528,"High Jump",2.1336,15.528,1.38228840501403
"New York",1992,"Boys",532,15528,"Pole Vault",4.6482,15.528,0.775279600238153
"North Carolina",1992,"Boys",292,9387,"100m",10.64,9.387,1.02536220623437
"North Carolina",1992,"Boys",292,9387,"1600m",260.66,9.387,0.728443165868763
"North Carolina",1992,"Boys",292,9387,"800m",114.93,9.387,0.854667225494758
"North Carolina",1992,"Boys",292,9387,"High Jump",2.0828,9.387,1.10927824644123
"North Carolina",1992,"Boys",292,9387,"Pole Vault",4.6482,9.387,0.775279600238153
"Oklahoma",1992,"Boys",324,3809,"100m",10.71,3.809,0.928377142191099
"Oklahoma",1992,"Boys",324,3809,"1600m",259.44,3.809,0.780413610463642
"Oklahoma",1992,"Boys",324,3809,"800m",114.9,3.809,0.857539766764349
"Oklahoma",1992,"Boys",324,3809,"High Jump",2.032,3.809,0.836268087868433
"Oklahoma",1992,"Boys",324,3809,"Pole Vault",4.7244,3.809,0.912693219419933
"Oregon",1992,"Boys",241,12050,"100m",10.9,12.05,0.665131968359368
"Oregon",1992,"Boys",241,12050,"1600m",250.719687,12.05,1.15188782654274
"Oregon",1992,"Boys",241,12050,"800m",113.2,12.05,1.02031710537451
"Oregon",1992,"Boys",241,12050,"High Jump",2.0828,12.05,1.10927824644123
"Oregon",1992,"Boys",241,12050,"Pole Vault",4.6228,12.05,0.729475060510892
"Rhode Island",1992,"Boys",36,1325,"100m",10.81,1.325,0.789827050700714
"Rhode Island",1992,"Boys",36,1325,"1600m",259.29855,1.325,0.786439200125893
"Rhode Island",1992,"Boys",36,1325,"800m",116.5,1.325,0.704337565719496
"Rhode Island",1992,"Boys",36,1325,"High Jump",1.9304,1.325,0.290247770722836
"Rhode Island",1992,"Boys",36,1325,"Pole Vault",4.2672,1.325,0.0882115043292525
"Tennessee",1992,"Boys",202,5858,"100m",10.73,5.858,0.900667123893023
"Tennessee",1992,"Boys",202,5858,"1600m",252.04,5.858,1.09564417603913
"Tennessee",1992,"Boys",202,5858,"800m",113.9,5.858,0.953291142417382
"Tennessee",1992,"Boys",202,5858,"High Jump",2.0828,5.858,1.10927824644123
"Tennessee",1992,"Boys",202,5858,"Pole Vault",4.2926,5.858,0.134016044056513
"Washington",1992,"Boys",324,10702,"100m",10.7,10.702,0.94223215134014
"Washington",1992,"Boys",324,10702,"1600m",255.42,10.702,0.951660485276274
"Washington",1992,"Boys",324,10702,"800m",112.16,10.702,1.11989853605366
"Washington",1992,"Boys",324,10702,"High Jump",2.0574,10.702,0.972773167154831
"Washington",1992,"Boys",324,10702,"Pole Vault",4.7244,10.702,0.912693219419933
"Wisconsin",1992,"Boys",383,10972,"100m",11.05,10.972,0.457306831123789
"Wisconsin",1992,"Boys",383,10972,"1600m",252.4,10.972,1.08030863501114
"Wisconsin",1992,"Boys",383,10972,"800m",115.4,10.972,0.809664078937832
"Wisconsin",1992,"Boys",383,10972,"High Jump",2.1336,10.972,1.38228840501403
"Wisconsin",1992,"Boys",383,10972,"Pole Vault",4.572,10.972,0.637865981056373
"Wyoming",1992,"Boys",71,1813,"100m",11.1,1.813,0.388031785378598
"Wyoming",1992,"Boys",71,1813,"1600m",262.24,1.813,0.661137180245889
"Wyoming",1992,"Boys",71,1813,"800m",117.06,1.813,0.650716795353798
"Wyoming",1992,"Boys",71,1813,"High Jump",1.9304,1.813,0.290247770722836
"Wyoming",1992,"Boys",71,1813,"Pole Vault",4.7244,1.813,0.912693219419933
"California",1992,"Girls",751,23774,"100m",11.14,23.774,0.332611748782442
"California",1992,"Girls",751,23774,"1600m",288.52,23.774,-0.458357314797878
"California",1992,"Girls",751,23774,"800m",130.29,23.774,-0.616073904535829
"California",1992,"Girls",751,23774,"High Jump",1.778,23.774,-0.528782704995558
"Florida",1992,"Girls",357,7506,"100m",11.92,7.506,-0.748078964842563
"Florida",1992,"Girls",357,7506,"1600m",295.72,7.506,-0.765068135357816
"Florida",1992,"Girls",357,7506,"800m",135.25,7.506,-1.09100072777487
"Florida",1992,"Girls",357,7506,"High Jump",1.7272,7.506,-0.801792863568356
"Georgia",1992,"Girls",209,6591,"100m",11.95,6.591,-0.789643992289678
"Georgia",1992,"Girls",209,6591,"1600m",302.1,6.591,-1.03684800135398
"Georgia",1992,"Girls",209,6591,"800m",135.1,6.591,-1.07663802142692
"Georgia",1992,"Girls",209,6591,"High Jump",1.6764,6.591,-1.07480302214116
"Illinois",1992,"Girls",574,15214,"100m",12.25,15.214,-1.20529426676083
"Illinois",1992,"Girls",574,15214,"1600m",306.6,15.214,-1.22854226420394
"Illinois",1992,"Girls",574,15214,"800m",134.8,15.214,-1.04791260873101
"Illinois",1992,"Girls",574,15214,"High Jump",1.7526,15.214,-0.665287784281958
"Kansas",1992,"Girls",359,6696,"100m",12.51,6.696,-1.56552450463584
"Kansas",1992,"Girls",359,6696,"1600m",313.9,6.696,-1.53951295727165
"Kansas",1992,"Girls",359,6696,"800m",139.5,6.696,-1.49794407430026
"Kansas",1992,"Girls",359,6696,"High Jump",1.5748,6.696,-1.62082333928675
"Maryland",1992,"Girls",135,3177,"100m",11.5,3.177,-0.166168580582944
"Maryland",1992,"Girls",135,3177,"1600m",296.2,3.177,-0.785515523395144
"Maryland",1992,"Girls",135,3177,"800m",134.5,3.177,-1.0191871960351
"Maryland",1992,"Girls",135,3177,"High Jump",1.651,3.177,-1.21130810142755
"Massachusetts",1992,"Girls",215,7612,"100m",12.73,7.612,-1.87033470591469
"Massachusetts",1992,"Girls",215,7612,"1600m",303.091812,7.612,-1.07909792807081
"Massachusetts",1992,"Girls",215,7612,"800m",134.31,7.612,-1.00099443466102
"Massachusetts",1992,"Girls",215,7612,"High Jump",1.778,7.612,-0.528782704995558
"Michigan",1992,"Girls",636,17099,"100m",12.33,17.099,-1.31613433995314
"Michigan",1992,"Girls",636,17099,"1600m",296.84,17.099,-0.812778707444915
"Michigan",1992,"Girls",636,17099,"800m",135.41,17.099,-1.10632094787936
"Michigan",1992,"Girls",636,17099,"High Jump",1.6383,17.099,-1.27956064107075
"Nebraska",1992,"Girls",343,5987,"100m",12.26,5.987,-1.21914927590987
"Nebraska",1992,"Girls",343,5987,"1600m",305.63,5.987,-1.18722150087851
"Nebraska",1992,"Girls",343,5987,"800m",136.66,5.987,-1.22601016744565
"Nebraska",1992,"Girls",343,5987,"High Jump",1.778,5.987,-0.528782704995558
"New Mexico",1992,"Girls",120,2372,"100m",12.29,2.372,-1.26071430335699
"New Mexico",1992,"Girls",120,2372,"1600m",312.91,2.372,-1.49734021944466
"New Mexico",1992,"Girls",120,2372,"800m",139.2,2.372,-1.46921866160435
"New Mexico",1992,"Girls",120,2372,"High Jump",1.7272,2.372,-0.801792863568356
"New York",1992,"Girls",507,13223,"100m",12.11,13.223,-1.01132413867429
"New York",1992,"Girls",507,13223,"1600m",291.123018,13.223,-0.569242562952363
"New York",1992,"Girls",507,13223,"800m",132.66,13.223,-0.843004664833518
"New York",1992,"Girls",507,13223,"High Jump",1.7272,13.223,-0.801792863568356
"North Carolina",1992,"Girls",292,6953,"100m",12.18,6.953,-1.10830920271756
"North Carolina",1992,"Girls",292,6953,"1600m",291.59,6.953,-0.589135400786628
"North Carolina",1992,"Girls",292,6953,"800m",136.81,6.953,-1.24037287379361
"North Carolina",1992,"Girls",292,6953,"High Jump",1.7272,6.953,-0.801792863568356
"Oklahoma",1992,"Girls",296,3184,"100m",12.21,3.184,-1.14987423016468
"Oklahoma",1992,"Girls",296,3184,"1600m",321.8,3.184,-1.87604288538603
"Oklahoma",1992,"Girls",296,3184,"800m",136.99,3.184,-1.25760812141115
"Oklahoma",1992,"Girls",296,3184,"High Jump",1.6764,3.184,-1.07480302214116
"Oregon",1992,"Girls",241,7230,"100m",12.17,7.23,-1.09445419356853
"Oregon",1992,"Girls",241,7230,"1600m",302.912244,7.23,-1.07144856020605
"Oregon",1992,"Girls",241,7230,"800m",135.99,7.23,-1.16185674575812
"Oregon",1992,"Girls",241,7230,"High Jump",1.6764,7.23,-1.07480302214116
"Rhode Island",1992,"Girls",29,863,"100m",12.54,0.863,-1.60708953208295
"Rhode Island",1992,"Girls",29,863,"1600m",306.21924,0.863,-1.21232237364333
"Rhode Island",1992,"Girls",29,863,"800m",139.6,0.863,-1.50751921186557
"Rhode Island",1992,"Girls",29,863,"High Jump",1.6002,0.863,-1.48431826000035
"Tennessee",1992,"Girls",199,4577,"100m",12.31,4.577,-1.28842432165507
"Tennessee",1992,"Girls",199,4577,"1600m",302.6,4.577,-1.05814736389287
"Tennessee",1992,"Girls",199,4577,"800m",137.66,4.577,-1.32176154309868
"Tennessee",1992,"Girls",199,4577,"High Jump",1.6764,4.577,-1.07480302214116
"Washington",1992,"Girls",324,8616,"100m",11.61,8.616,-0.318573681222367
"Washington",1992,"Girls",324,8616,"1600m",297.41,8.616,-0.837059980739246
"Washington",1992,"Girls",324,8616,"800m",133.04,8.616,-0.87939018758167
"Washington",1992,"Girls",324,8616,"High Jump",1.7272,8.616,-0.801792863568356
"Wisconsin",1992,"Girls",380,9071,"100m",12.04,9.071,-0.914339074631024
"Wisconsin",1992,"Girls",380,9071,"1600m",298.52,9.071,-0.884344565575568
"Wisconsin",1992,"Girls",380,9071,"800m",133.01,9.071,-0.876517646312079
"Wisconsin",1992,"Girls",380,9071,"High Jump",1.7526,9.071,-0.665287784281958
"Wyoming",1992,"Girls",70,1410,"100m",12.65,1.41,-1.75949463272238
"Wyoming",1992,"Girls",70,1410,"1600m",320.39,1.41,-1.81597868302637
"Wyoming",1992,"Girls",70,1410,"800m",141.59,1.41,-1.6980644494151
"Wyoming",1992,"Girls",70,1410,"High Jump",1.6764,1.41,-1.07480302214116
"California",1993,"Boys",761,34302,"1600m",248.13,34.302,1.26220519109321
"California",1993,"Boys",761,34302,"800m",110.13,34.302,1.31427382862932
"California",1993,"Boys",761,34302,"High Jump",2.1844,34.302,1.65529856358683
"California",1993,"Boys",761,34302,"Pole Vault",4.9276,34.302,1.27912953723801
"Florida",1993,"Boys",364,10100,"100m",10.38,10.1,1.38559244410937
"Florida",1993,"Boys",364,10100,"1600m",258.2,10.1,0.833236029560076
"Florida",1993,"Boys",364,10100,"800m",111.8,10.1,1.15436903128875
"Florida",1993,"Boys",364,10100,"High Jump",2.0828,10.1,1.10927824644123
"Florida",1993,"Boys",364,10100,"Pole Vault",4.4196,10.1,0.363038742692813
"Georgia",1993,"Boys",315,8510,"100m",10.55,8.51,1.15005728857572
"Georgia",1993,"Boys",315,8510,"1600m",254.2,8.51,1.00363092987115
"Georgia",1993,"Boys",315,8510,"800m",113.8,8.51,0.962866279982686
"Georgia",1993,"Boys",315,8510,"High Jump",2.1336,8.51,1.38228840501403
"Georgia",1993,"Boys",315,8510,"Pole Vault",4.4196,8.51,0.363038742692813
"Illinois",1993,"Boys",559,14579,"100m",10.92,14.579,0.637421950061291
"Illinois",1993,"Boys",559,14579,"1600m",256.5,14.579,0.905653862192283
"Illinois",1993,"Boys",559,14579,"800m",114.4,14.579,0.905415454590865
"Illinois",1993,"Boys",559,14579,"High Jump",2.159,14.579,1.51879348430043
"Illinois",1993,"Boys",559,14579,"Pole Vault",4.572,14.579,0.637865981056373
"Kansas",1993,"Boys",355,8889,"100m",10.84,8.889,0.7482620232536
"Kansas",1993,"Boys",355,8889,"1600m",262.44,8.889,0.652617435230335
"Kansas",1993,"Boys",355,8889,"800m",115.54,8.889,0.796258886346408
"Kansas",1993,"Boys",355,8889,"High Jump",2.032,8.889,0.836268087868433
"Kansas",1993,"Boys",355,8889,"Pole Vault",4.4704,8.889,0.454647822147332
"Maryland",1993,"Boys",151,4284,"100m",10.65,4.284,1.01150719708533
"Maryland",1993,"Boys",151,4284,"1600m",262.36,4.284,0.656025333236556
"Maryland",1993,"Boys",151,4284,"800m",117.45,4.284,0.613373758849115
"Maryland",1993,"Boys",151,4284,"High Jump",2.032,4.284,0.836268087868433
"Maryland",1993,"Boys",151,4284,"Pole Vault",4.191,4.284,-0.0492021148525275
"Massachusetts",1993,"Boys",215,8017,"100m",10.8,8.017,0.803682059849753
"Massachusetts",1993,"Boys",215,8017,"1600m",255.11172,8.017,0.964792820243248
"Massachusetts",1993,"Boys",215,8017,"800m",116.02,8.017,0.750298226032953
"Massachusetts",1993,"Boys",215,8017,"High Jump",1.9812,8.017,0.563257929295635
"Massachusetts",1993,"Boys",215,8017,"Pole Vault",4.1148,8.017,-0.186615734034308
"Michigan",1993,"Boys",641,21520,"100m",10.85,21.52,0.734407014104561
"Michigan",1993,"Boys",641,21520,"1600m",257.03,21.52,0.883076537901066
"Michigan",1993,"Boys",641,21520,"800m",115.46,21.52,0.803918996398651
"Michigan",1993,"Boys",641,21520,"High Jump",2.032,21.52,0.836268087868433
"Michigan",1993,"Boys",641,21520,"Pole Vault",4.8895,21.52,1.21042272764712
"Nebraska",1993,"Boys",337,7895,"100m",10.61,7.895,1.06692723368149
"Nebraska",1993,"Boys",337,7895,"1600m",258.08,7.895,0.838347876569408
"Nebraska",1993,"Boys",337,7895,"800m",114.12,7.895,0.932225839773715
"Nebraska",1993,"Boys",337,7895,"High Jump",2.0574,7.895,0.972773167154831
"Nebraska",1993,"Boys",337,7895,"Pole Vault",4.4704,7.895,0.454647822147332
"New Mexico",1993,"Boys",125,2472,"100m",10.72,2.472,0.914522133042061
"New Mexico",1993,"Boys",125,2472,"1600m",256.31,2.472,0.913747619957059
"New Mexico",1993,"Boys",125,2472,"800m",111.73,2.472,1.16107162758446
"New Mexico",1993,"Boys",125,2472,"High Jump",2.1082,2.472,1.24578332572763
"New Mexico",1993,"Boys",125,2472,"Pole Vault",4.4196,2.472,0.363038742692813
"New York",1993,"Boys",550,16617,"100m",10.49,16.617,1.23318734346995
"New York",1993,"Boys",550,16617,"1600m",254.07,16.617,1.00916876413126
"New York",1993,"Boys",550,16617,"800m",113.52,16.617,0.989676665165535
"New York",1993,"Boys",550,16617,"High Jump",2.032,16.617,0.836268087868433
"New York",1993,"Boys",550,16617,"Pole Vault",4.7244,16.617,0.912693219419933
"North Carolina",1993,"Boys",289,9248,"100m",10.54,9.248,1.16391229772476
"North Carolina",1993,"Boys",289,9248,"1600m",259.01,9.248,0.798731062247083
"North Carolina",1993,"Boys",289,9248,"800m",116.79,9.248,0.676569666780116
"North Carolina",1993,"Boys",289,9248,"High Jump",2.0828,9.248,1.10927824644123
"North Carolina",1993,"Boys",289,9248,"Pole Vault",4.2672,9.248,0.0882115043292525
"Oklahoma",1993,"Boys",322,3760,"100m",10.56,3.76,1.13620227942668
"Oklahoma",1993,"Boys",322,3760,"1600m",257.63,3.76,0.857517302854404
"Oklahoma",1993,"Boys",322,3760,"800m",112.42,3.76,1.09500317838387
"Oklahoma",1993,"Boys",322,3760,"High Jump",2.032,3.76,0.836268087868433
"Oklahoma",1993,"Boys",322,3760,"Pole Vault",4.7244,3.76,0.912693219419933
"Oregon",1993,"Boys",242,12100,"100m",10.9,12.1,0.665131968359368
"Oregon",1993,"Boys",242,12100,"1600m",251.943705,12.1,1.0997462202705
"Oregon",1993,"Boys",242,12100,"800m",112.44,12.1,1.09308815087081
"Oregon",1993,"Boys",242,12100,"High Jump",2.13995,12.1,1.41641467483563
"Oregon",1993,"Boys",242,12100,"Pole Vault",4.572,12.1,0.637865981056373
"Rhode Island",1993,"Boys",36,1285,"100m",10.84,1.285,0.7482620232536
"Rhode Island",1993,"Boys",36,1285,"1600m",256.6143,1.285,0.900784827915893
"Rhode Island",1993,"Boys",36,1285,"800m",113.4,1.285,1.0011668302439
"Rhode Island",1993,"Boys",36,1285,"High Jump",1.9812,1.285,0.563257929295635
"Rhode Island",1993,"Boys",36,1285,"Pole Vault",4.1148,1.285,-0.186615734034308
"Tennessee",1993,"Boys",203,6130,"100m",10.72,6.13,0.914522133042061
"Tennessee",1993,"Boys",203,6130,"1600m",262.2,6.13,0.662841129249
"Tennessee",1993,"Boys",203,6130,"800m",114.3,6.13,0.914990592156169
"Tennessee",1993,"Boys",203,6130,"High Jump",1.9812,6.13,0.563257929295635
"Tennessee",1993,"Boys",203,6130,"Pole Vault",4.2672,6.13,0.0882115043292525
"Washington",1993,"Boys",318,9270,"100m",11,9.27,0.526581876868983
"Washington",1993,"Boys",318,9270,"1600m",250.77,9.27,1.1497445568879
"Washington",1993,"Boys",318,9270,"800m",112.51,9.27,1.0863855545751
"Washington",1993,"Boys",318,9270,"High Jump",2.032,9.27,0.836268087868433
"Washington",1993,"Boys",318,9270,"Pole Vault",4.73075,9.27,0.924144354351747
"Wisconsin",1993,"Boys",390,11118,"100m",11.04,11.118,0.47116184027283
"Wisconsin",1993,"Boys",390,11118,"1600m",258.2,11.118,0.833236029560076
"Wisconsin",1993,"Boys",390,11118,"800m",116.7,11.118,0.685187290588889
"Wisconsin",1993,"Boys",390,11118,"High Jump",2.0574,11.118,0.972773167154831
"Wisconsin",1993,"Boys",390,11118,"Pole Vault",4.4196,11.118,0.363038742692813
"Wyoming",1993,"Boys",68,1773,"100m",10.91,1.773,0.651276959210329
"Wyoming",1993,"Boys",68,1773,"1600m",263.79,1.773,0.595109156375346
"Wyoming",1993,"Boys",68,1773,"800m",117.93,1.773,0.567413098535658
"Wyoming",1993,"Boys",68,1773,"High Jump",2.032,1.773,0.836268087868433
"Wyoming",1993,"Boys",68,1773,"Pole Vault",4.572,1.773,0.637865981056373
"California",1993,"Girls",751,23774,"100m",11.61,23.774,-0.318573681222367
"California",1993,"Girls",751,23774,"High Jump",1.778,23.774,-0.528782704995558
"Florida",1993,"Girls",357,7506,"100m",11.98,7.506,-0.831209019736795
"Florida",1993,"Girls",357,7506,"1600m",309.6,7.506,-1.35633843943725
"Florida",1993,"Girls",357,7506,"800m",133.09,7.506,-0.884177756364323
"Florida",1993,"Girls",357,7506,"High Jump",1.6764,7.506,-1.07480302214116
"Georgia",1993,"Girls",313,7435,"100m",12.01,7.435,-0.872774047183909
"Georgia",1993,"Girls",313,7435,"1600m",303.8,7.435,-1.10926583398619
"Georgia",1993,"Girls",313,7435,"800m",136,7.435,-1.16281425951465
"Georgia",1993,"Girls",313,7435,"High Jump",1.6764,7.435,-1.07480302214116
"Illinois",1993,"Girls",545,11082,"100m",12.39,11.082,-1.39926439484738
"Illinois",1993,"Girls",545,11082,"1600m",307.2,11.082,-1.2541014992506
"Illinois",1993,"Girls",545,11082,"800m",136.7,11.082,-1.22984022247177
"Illinois",1993,"Girls",545,11082,"High Jump",1.7526,11.082,-0.665287784281958
"Kansas",1993,"Girls",355,6737,"100m",12.28,6.737,-1.24685929420795
"Kansas",1993,"Girls",355,6737,"1600m",302.3,6.737,-1.04536774636954
"Kansas",1993,"Girls",355,6737,"800m",138.3,6.737,-1.38304242351663
"Kansas",1993,"Girls",355,6737,"High Jump",1.6256,6.737,-1.34781318071395
"Maryland",1993,"Girls",149,3469,"100m",12,3.469,-0.858919038034871
"Maryland",1993,"Girls",149,3469,"1600m",299.34,3.469,-0.919275520139338
"Maryland",1993,"Girls",149,3469,"800m",134.92,3.469,-1.05940277380937
"Maryland",1993,"Girls",149,3469,"High Jump",1.6764,3.469,-1.07480302214116
"Massachusetts",1993,"Girls",210,7946,"100m",12.35,7.946,-1.34384435825122
"Massachusetts",1993,"Girls",210,7946,"1600m",297.71319,7.946,-0.849975488195573
"Massachusetts",1993,"Girls",210,7946,"800m",136.89,7.946,-1.24803298384585
"Massachusetts",1993,"Girls",210,7946,"High Jump",1.6764,7.946,-1.07480302214116
"Michigan",1993,"Girls",639,18059,"100m",12.2,18.059,-1.13601922101564
"Michigan",1993,"Girls",639,18059,"1600m",295.49,18.059,-0.755270428589929
"Michigan",1993,"Girls",639,18059,"800m",133.4,18.059,-0.913860682816763
"Michigan",1993,"Girls",639,18059,"High Jump",1.6764,18.059,-1.07480302214116
"Nebraska",1993,"Girls",338,6257,"100m",11.86,6.257,-0.664948909948331
"Nebraska",1993,"Girls",338,6257,"1600m",303.58,6.257,-1.09989411446908
"Nebraska",1993,"Girls",338,6257,"800m",136.56,6.257,-1.21643502988035
"Nebraska",1993,"Girls",338,6257,"High Jump",1.7526,6.257,-0.665287784281958
"New Mexico",1993,"Girls",125,1937,"100m",12.67,1.937,-1.78720465102045
"New Mexico",1993,"Girls",125,1937,"1600m",308.82,1.937,-1.32311143387659
"New Mexico",1993,"Girls",125,1937,"800m",136.32,1.937,-1.19345469972362
"New Mexico",1993,"Girls",125,1937,"High Jump",1.6764,1.937,-1.07480302214116
"New York",1993,"Girls",531,13899,"100m",11.78,13.899,-0.554108836756023
"New York",1993,"Girls",531,13899,"1600m",295.353396,13.899,-0.749451272349404
"New York",1993,"Girls",531,13899,"800m",131.41,13.899,-0.723315445267226
