"State","Year","Event","Gender","Class","Mark","text","Rank"
"Georgia",1950,"High Jump","Boys","C","7-May",NA,NA
"Georgia",1950,"Mile","Boys","AA","4:49",NA,NA
"Georgia",1950,"Mile","Boys","B","04:42.3",NA,NA
"Georgia",1950,"Mile","Boys","C","4:47",NA,NA
"Georgia",1950,"Pole Vault","Boys","AA","11",NA,NA
"Georgia",1950,"Pole Vault","Boys","B","6-Nov",NA,NA
"Georgia",1950,"Pole Vault","Boys","C","10-Oct",NA,NA
"Georgia",1951,"100y","Boys","A","10.7",NA,NA
"Georgia",1951,"100y","Boys","AA","10.6",NA,NA
"Georgia",1951,"100y","Boys","B","10.5",NA,NA
"Georgia",1951,"100y","Boys","C","11",NA,NA
"Georgia",1951,"880y","Boys","A","02:10.5",NA,NA
"Georgia",1951,"880y","Boys","AA","02:03.5",NA,NA
"Georgia",1951,"880y","Boys","B","02:10.5",NA,NA
"Georgia",1951,"880y","Boys","C","2:15",NA,NA
"Georgia",1951,"High Jump","Boys","A","Jun-00",NA,NA
"Georgia",1951,"High Jump","Boys","AA","9-May",NA,NA
"Georgia",1951,"High Jump","Boys","B","8-May",NA,NA
"Georgia",1951,"High Jump","Boys","C","7-May",NA,NA
"Georgia",1951,"High Jump","Boys","C","7-May",NA,NA
"Georgia",1951,"Mile","Boys","A","04:43.5",NA,NA
"Georgia",1951,"Mile","Boys","AA","04:38.7",NA,NA
"Georgia",1951,"Mile","Boys","B","4:49",NA,NA
"Georgia",1951,"Mile","Boys","C","05:02.3",NA,NA
"Georgia",1951,"Pole Vault","Boys","A","4-Oct",NA,NA
"Georgia",1951,"Pole Vault","Boys","A","4-Oct",NA,NA
"Georgia",1951,"Pole Vault","Boys","AA","6-Nov",NA,NA
"Georgia",1951,"Pole Vault","Boys","B","11",NA,NA
"Georgia",1951,"Pole Vault","Boys","C","4-Oct",NA,NA
"Georgia",1952,"100y","Boys","A","10.4",NA,NA
"Georgia",1952,"100y","Boys","AA","10.7",NA,NA
"Georgia",1952,"100y","Boys","B","10.2",NA,NA
"Georgia",1952,"100y","Boys","C","10.65",NA,NA
"Georgia",1952,"880y","Boys","A","02:07.3",NA,NA
"Georgia",1952,"880y","Boys","AA","02:00.8",NA,NA
"Georgia",1952,"880y","Boys","B","02:07.5",NA,NA
"Georgia",1952,"880y","Boys","C","2:10",NA,NA
"Georgia",1952,"High Jump","Boys","A","6-0.675",NA,NA
"Georgia",1952,"High Jump","Boys","AA","10-May",NA,NA
"Georgia",1952,"High Jump","Boys","B","5-6.75",NA,NA
"Georgia",1952,"High Jump","Boys","C","5-8.75",NA,NA
"Georgia",1952,"High Jump","Boys","C","5-8.75",NA,NA
"Georgia",1952,"Mile","Boys","A","04:35.1",NA,NA
"Georgia",1952,"Mile","Boys","AA","04:42.2",NA,NA
"Georgia",1952,"Mile","Boys","B","04:44.8",NA,NA
"Georgia",1952,"Mile","Boys","C","04:58.9",NA,NA
"Georgia",1952,"Pole Vault","Boys","A","11-5.5",NA,NA
"Georgia",1952,"Pole Vault","Boys","A","11-5.5",NA,NA
"Georgia",1952,"Pole Vault","Boys","AA","8-Nov",NA,NA
"Georgia",1952,"Pole Vault","Boys","B","8-Oct",NA,NA
"Georgia",1952,"Pole Vault","Boys","B","8-Oct",NA,NA
"Georgia",1952,"Pole Vault","Boys","B","8-Oct",NA,NA
"Georgia",1952,"Pole Vault","Boys","C","2-Nov",NA,NA
"Georgia",1953,"100y","Boys","A","10",NA,NA
"Georgia",1953,"100y","Boys","AA","10",NA,NA
"Georgia",1953,"100y","Boys","B","10.15",NA,NA
"Georgia",1953,"100y","Boys","C","10.5",NA,NA
"Georgia",1953,"880y","Boys","A","02:08.1",NA,NA
"Georgia",1953,"880y","Boys","AA","02:02.4",NA,NA
"Georgia",1953,"880y","Boys","B","02:12.7",NA,NA
"Georgia",1953,"880y","Boys","C","2:13",NA,NA
"Georgia",1953,"High Jump","Boys","A","6-May",NA,NA
"Georgia",1953,"High Jump","Boys","AA","5-10.625",NA,NA
"Georgia",1953,"High Jump","Boys","B","10-May",NA,NA
"Georgia",1953,"High Jump","Boys","B","10-May",NA,NA
"Georgia",1953,"High Jump","Boys","C","7-May",NA,NA
"Georgia",1953,"Mile","Boys","A","4:57",NA,NA
"Georgia",1953,"Mile","Boys","AA","04:38.6",NA,NA
"Georgia",1953,"Mile","Boys","B","04:47.4",NA,NA
"Georgia",1953,"Mile","Boys","C","04:45.4",NA,NA
"Georgia",1953,"Pole Vault","Boys","A","12",NA,NA
"Georgia",1953,"Pole Vault","Boys","AA","8-Nov",NA,NA
"Georgia",1953,"Pole Vault","Boys","B","4-Nov",NA,NA
"Georgia",1953,"Pole Vault","Boys","C","10-Oct",NA,NA
"Georgia",1954,"100y","Boys","A","10.2",NA,NA
"Georgia",1954,"100y","Boys","AA","10.1",NA,NA
"Georgia",1954,"100y","Boys","B","10.5",NA,NA
"Georgia",1954,"100y","Boys","C","10.65",NA,NA
"Georgia",1954,"880y","Boys","A","02:05.5",NA,NA
"Georgia",1954,"880y","Boys","AA","02:06.7",NA,NA
"Georgia",1954,"880y","Boys","B","2:07",NA,NA
"Georgia",1954,"880y","Boys","C","02:07.1",NA,NA
"Georgia",1954,"High Jump","Boys","A","5-7.75",NA,NA
"Georgia",1954,"High Jump","Boys","A","5-7.75",NA,NA
"Georgia",1954,"High Jump","Boys","AA","Jun-00",NA,NA
"Georgia",1954,"High Jump","Boys","B","5-10.875",NA,NA
"Georgia",1954,"High Jump","Boys","C","5-8.25",NA,NA
"Georgia",1954,"Mile","Boys","A","04:49.2",NA,NA
"Georgia",1954,"Mile","Boys","AA","4:35",NA,NA
"Georgia",1954,"Mile","Boys","B","04:58.3",NA,NA
"Georgia",1954,"Mile","Boys","C","04:44.4",NA,NA
"Georgia",1954,"Pole Vault","Boys","A","6-Nov",NA,NA
"Georgia",1954,"Pole Vault","Boys","AA","8-Nov",NA,NA
"Georgia",1954,"Pole Vault","Boys","AA","8-Nov",NA,NA
"Georgia",1954,"Pole Vault","Boys","B","4-Nov",NA,NA
"Georgia",1954,"Pole Vault","Boys","C","10-Oct",NA,NA
"Georgia",1955,"100y","Boys","A","10.5",NA,NA
"Georgia",1955,"100y","Boys","AA","10.1",NA,NA
"Georgia",1955,"100y","Boys","B","10.35",NA,NA
"Georgia",1955,"100y","Boys","C","10.7",NA,NA
"Georgia",1955,"880y","Boys","A","2:09",NA,NA
"Georgia",1955,"880y","Boys","AA","2:03",NA,NA
"Georgia",1955,"880y","Boys","B","02:10.3",NA,NA
"Georgia",1955,"880y","Boys","C","02:05.4",NA,NA
"Georgia",1955,"High Jump","Boys","A","7-May",NA,NA
"Georgia",1955,"High Jump","Boys","A","7-May",NA,NA
"Georgia",1955,"High Jump","Boys","A","7-May",NA,NA
"Georgia",1955,"High Jump","Boys","AA","9-May",NA,NA
"Georgia",1955,"High Jump","Boys","AA","9-May",NA,NA
"Georgia",1955,"High Jump","Boys","B","6-2.25",NA,NA
"Georgia",1955,"High Jump","Boys","C","9-May",NA,NA
"Georgia",1955,"Mile","Boys","A","04:48.5",NA,NA
"Georgia",1955,"Mile","Boys","AA","04:37.2",NA,NA
"Georgia",1955,"Mile","Boys","B","04:53.5",NA,NA
"Georgia",1955,"Mile","Boys","C","04:55.5",NA,NA
"Georgia",1955,"Pole Vault","Boys","A","2-Nov",NA,NA
"Georgia",1955,"Pole Vault","Boys","AA","12-3.5",NA,NA
"Georgia",1955,"Pole Vault","Boys","B","6-Nov",NA,NA
"Georgia",1955,"Pole Vault","Boys","C","6-Oct",NA,NA
"Georgia",1956,"100y","Boys","A","10.2",NA,NA
"Georgia",1956,"100y","Boys","AA","10",NA,NA
"Georgia",1956,"100y","Boys","B","10.25",NA,NA
"Georgia",1956,"100y","Boys","C","10.6",NA,NA
"Georgia",1956,"880y","Boys","A","02:03.9",NA,NA
"Georgia",1956,"880y","Boys","AA","02:04.3",NA,NA
"Georgia",1956,"880y","Boys","B","02:08.4",NA,NA
"Georgia",1956,"880y","Boys","C","02:06.7",NA,NA
"Georgia",1956,"High Jump","Boys","A","11-May",NA,NA
"Georgia",1956,"High Jump","Boys","AA","6-0.5",NA,NA
"Georgia",1956,"High Jump","Boys","B","6-3.125",NA,NA
"Georgia",1956,"High Jump","Boys","C","11-May",NA,NA
"Georgia",1956,"Mile","Boys","A","4:46",NA,NA
"Georgia",1956,"Mile","Boys","AA","04:26.6",NA,NA
"Georgia",1956,"Mile","Boys","B","04:50.2",NA,NA
"Georgia",1956,"Mile","Boys","C","4:51",NA,NA
"Georgia",1956,"Pole Vault","Boys","A","10-Nov",NA,NA
"Georgia",1956,"Pole Vault","Boys","AA","10-Nov",NA,NA
"Georgia",1956,"Pole Vault","Boys","B","",NA,NA
"Georgia",1956,"Pole Vault","Boys","C","11-Nov",NA,NA
"Georgia",1957,"100y","Boys","A","10.3",NA,NA
"Georgia",1957,"100y","Boys","AA","",NA,NA
"Georgia",1957,"100y","Boys","AAA","10.2",NA,NA
"Georgia",1957,"100y","Boys","B","10.2",NA,NA
"Georgia",1957,"100y","Boys","C","10.5",NA,NA
"Georgia",1957,"880y","Boys","A","",NA,NA
"Georgia",1957,"880y","Boys","AA","",NA,NA
"Georgia",1957,"880y","Boys","AAA","02:02.3",NA,NA
"Georgia",1957,"880y","Boys","B","2:07",NA,NA
"Georgia",1957,"880y","Boys","C","02:06.4",NA,NA
"Georgia",1957,"High Jump","Boys","A","6-0.25",NA,NA
"Georgia",1957,"High Jump","Boys","AA","",NA,NA
"Georgia",1957,"High Jump","Boys","AAA","7-May",NA,NA
"Georgia",1957,"High Jump","Boys","B","5-9.5",NA,NA
"Georgia",1957,"High Jump","Boys","C","9-May",NA,NA
"Georgia",1957,"Mile","Boys","A","4:48",NA,NA
"Georgia",1957,"Mile","Boys","AA","",NA,NA
"Georgia",1957,"Mile","Boys","AAA","04:46.0",NA,NA
"Georgia",1957,"Mile","Boys","B","04:49.8",NA,NA
"Georgia",1957,"Mile","Boys","C","04:57.2",NA,NA
"Georgia",1957,"Pole Vault","Boys","A","6-Nov",NA,NA
"Georgia",1957,"Pole Vault","Boys","AA","",NA,NA
"Georgia",1957,"Pole Vault","Boys","AAA","2-Nov",NA,NA
"Georgia",1957,"Pole Vault","Boys","B","2-Nov",NA,NA
"Georgia",1957,"Pole Vault","Boys","C","Nov-00",NA,NA
"Georgia",1958,"100y","Boys","A","10.3",NA,NA
"Georgia",1958,"100y","Boys","AA","10.2",NA,NA
"Georgia",1958,"100y","Boys","AAA","10.4",NA,NA
"Georgia",1958,"100y","Boys","B","10.6",NA,NA
"Georgia",1958,"100y","Boys","C","10.5",NA,NA
"Georgia",1958,"880y","Boys","A","2:14",NA,NA
"Georgia",1958,"880y","Boys","AA","02:04.1",NA,NA
"Georgia",1958,"880y","Boys","AAA","02:00.7",NA,NA
"Georgia",1958,"880y","Boys","B","02:08.1",NA,NA
"Georgia",1958,"880y","Boys","C","2""06.9",NA,NA
"Georgia",1958,"High Jump","Boys","A","5-8.675",NA,NA
"Georgia",1958,"High Jump","Boys","AA","7-May",NA,NA
"Georgia",1958,"High Jump","Boys","AAA","7-May",NA,NA
"Georgia",1958,"High Jump","Boys","AAA","7-May",NA,NA
"Georgia",1958,"High Jump","Boys","AAA","7-May",NA,NA
"Georgia",1958,"High Jump","Boys","B","5-9.25",NA,NA
"Georgia",1958,"High Jump","Boys","C","6-2.625",NA,NA
"Georgia",1958,"Mile","Boys","A","04:49.1",NA,NA
"Georgia",1958,"Mile","Boys","AA","04:44.8",NA,NA
"Georgia",1958,"Mile","Boys","AAA","04:43.5",NA,NA
"Georgia",1958,"Mile","Boys","B","04:46.9",NA,NA
"Georgia",1958,"Mile","Boys","C","4:54",NA,NA
"Georgia",1958,"Pole Vault","Boys","A","8-Nov",NA,NA
"Georgia",1958,"Pole Vault","Boys","AA","4-Dec",NA,NA
"Georgia",1958,"Pole Vault","Boys","AAA","Dec-00",NA,NA
"Georgia",1958,"Pole Vault","Boys","B","10-Nov",NA,NA
"Georgia",1958,"Pole Vault","Boys","C","4-Nov",NA,NA
"Georgia",1959,"100y","Boys","A","10.6",NA,NA
"Georgia",1959,"100y","Boys","AA","10.4",NA,NA
"Georgia",1959,"100y","Boys","AAA","10.2",NA,NA
"Georgia",1959,"100y","Boys","B","10.5",NA,NA
"Georgia",1959,"100y","Boys","C","10.4",NA,NA
"Georgia",1959,"880y","Boys","A","02:09.2",NA,NA
"Georgia",1959,"880y","Boys","AA","02:04.3",NA,NA
"Georgia",1959,"880y","Boys","AAA","02:03.4",NA,NA
"Georgia",1959,"880y","Boys","B","02:09.9",NA,NA
"Georgia",1959,"880y","Boys","C","2:07",NA,NA
"Georgia",1959,"High Jump","Boys","A","5-9.75",NA,NA
"Georgia",1959,"High Jump","Boys","AA","10-May",NA,NA
"Georgia",1959,"High Jump","Boys","AAA","6-1.5",NA,NA
"Georgia",1959,"High Jump","Boys","B","8-May",NA,NA
"Georgia",1959,"High Jump","Boys","B","8-May",NA,NA
"Georgia",1959,"High Jump","Boys","C","5-9.375",NA,NA
"Georgia",1959,"Mile","Boys","A","04:50.1",NA,NA
"Georgia",1959,"Mile","Boys","AA","04:43.6",NA,NA
"Georgia",1959,"Mile","Boys","AAA","04:42.5",NA,NA
"Georgia",1959,"Mile","Boys","B","04:50.4",NA,NA
"Georgia",1959,"Mile","Boys","C","04:57.2",NA,NA
"Georgia",1959,"Pole Vault","Boys","A","11-10.5",NA,NA
"Georgia",1959,"Pole Vault","Boys","AA","12",NA,NA
"Georgia",1959,"Pole Vault","Boys","AAA","Dec-00",NA,NA
"Georgia",1959,"Pole Vault","Boys","AAA","Dec-00",NA,NA
"Georgia",1959,"Pole Vault","Boys","AAA","Dec-00",NA,NA
"Georgia",1959,"Pole Vault","Boys","B","4-Nov",NA,NA
"Georgia",1959,"Pole Vault","Boys","C","4-Nov",NA,NA
"Georgia",1959,"Pole Vault","Boys","C","4-Nov",NA,NA
"Georgia",1960,"100y","Boys","A","10.6",NA,NA
"Georgia",1960,"100y","Boys","AA","10.6",NA,NA
"Georgia",1960,"100y","Boys","AAA","10.3",NA,NA
"Georgia",1960,"100y","Boys","B","10.5",NA,NA
"Georgia",1960,"100y","Boys","C","10.6",NA,NA
"Georgia",1960,"880y","Boys","A","02:08.0",NA,NA
"Georgia",1960,"880y","Boys","AA","02:04.5",NA,NA
"Georgia",1960,"880y","Boys","AAA","02:02.6",NA,NA
"Georgia",1960,"880y","Boys","B","02:09.4",NA,NA
"Georgia",1960,"880y","Boys","C","02:07.8",NA,NA
"Georgia",1960,"High Jump","Boys","A","6-May",NA,NA
"Georgia",1960,"High Jump","Boys","A","6-May",NA,NA
"Georgia",1960,"High Jump","Boys","AA","5-10.75",NA,NA
"Georgia",1960,"High Jump","Boys","AA","5-10.75",NA,NA
"Georgia",1960,"High Jump","Boys","AAA","6-0.75",NA,NA
"Georgia",1960,"High Jump","Boys","B","9-May",NA,NA
"Georgia",1960,"High Jump","Boys","B","9-May",NA,NA
"Georgia",1960,"High Jump","Boys","C","9-May",NA,NA
"Georgia",1960,"Mile","Boys","A","04:56.3",NA,NA
"Georgia",1960,"Mile","Boys","AA","04:41.1",NA,NA
"Georgia",1960,"Mile","Boys","AAA","04:41.2",NA,NA
"Georgia",1960,"Mile","Boys","B","04:47.0",NA,NA
"Georgia",1960,"Mile","Boys","C","04:54.0",NA,NA
"Georgia",1960,"Pole Vault","Boys","A","4-Oct",NA,NA
"Georgia",1960,"Pole Vault","Boys","A","4-Oct",NA,NA
"Georgia",1960,"Pole Vault","Boys","AA","8-Nov",NA,NA
"Georgia",1960,"Pole Vault","Boys","AAA","12-2.5",NA,NA
"Georgia",1960,"Pole Vault","Boys","B","10-Oct",NA,NA
"Georgia",1960,"Pole Vault","Boys","B","10-Oct",NA,NA
"Georgia",1960,"Pole Vault","Boys","C","2-Dec",NA,NA
"Georgia",1961,"100y","Boys","A","10.2",NA,NA
"Georgia",1961,"100y","Boys","AA","10.1",NA,NA
"Georgia",1961,"100y","Boys","AAA","10.2",NA,NA
"Georgia",1961,"100y","Boys","B","10.2",NA,NA
"Georgia",1961,"100y","Boys","C","10.4",NA,NA
"Georgia",1961,"880y","Boys","A","02:03.7",NA,NA
"Georgia",1961,"880y","Boys","AA","02:01.5",NA,NA
"Georgia",1961,"880y","Boys","AAA","2:02",NA,NA
"Georgia",1961,"880y","Boys","B","02:07.2",NA,NA
"Georgia",1961,"880y","Boys","C","02:09.7",NA,NA
"Georgia",1961,"High Jump","Boys","A","5-11.75",NA,NA
"Georgia",1961,"High Jump","Boys","AA","1-Jun",NA,NA
"Georgia",1961,"High Jump","Boys","AAA","1-Jun",NA,NA
"Georgia",1961,"High Jump","Boys","B","10-May",NA,NA
"Georgia",1961,"High Jump","Boys","C","6-May",NA,NA
"Georgia",1961,"High Jump","Boys","C","6-May",NA,NA
"Georgia",1961,"Mile","Boys","A","04:45.2",NA,NA
"Georgia",1961,"Mile","Boys","AA","04:37.7",NA,NA
"Georgia",1961,"Mile","Boys","AAA","04:38.7",NA,NA
"Georgia",1961,"Mile","Boys","B","4:40",NA,NA
"Georgia",1961,"Mile","Boys","C","04:52.1",NA,NA
"Georgia",1961,"Pole Vault","Boys","A","2-Nov",NA,NA
"Georgia",1961,"Pole Vault","Boys","A","2-Nov",NA,NA
"Georgia",1961,"Pole Vault","Boys","AA","5-Dec",NA,NA
"Georgia",1961,"Pole Vault","Boys","AAA","8-Dec",NA,NA
"Georgia",1961,"Pole Vault","Boys","B","Nov-00",NA,NA
"Georgia",1961,"Pole Vault","Boys","C","6-Nov",NA,NA
"Georgia",1962,"100y","Boys","A","10",NA,NA
"Georgia",1962,"100y","Boys","AA","10.2",NA,NA
"Georgia",1962,"100y","Boys","AAA","10.1",NA,NA
"Georgia",1962,"100y","Boys","B","10.3",NA,NA
"Georgia",1962,"100y","Boys","C","10.5",NA,NA
"Georgia",1962,"880y","Boys","A","02:05.5",NA,NA
"Georgia",1962,"880y","Boys","AA","02:01.3",NA,NA
"Georgia",1962,"880y","Boys","AAA","01:58.9",NA,NA
"Georgia",1962,"880y","Boys","B","02:07.2",NA,NA
"Georgia",1962,"880y","Boys","C","02:08.2",NA,NA
"Georgia",1962,"High Jump","Boys","A","6-0.5",NA,NA
"Georgia",1962,"High Jump","Boys","AA","11-May",NA,NA
"Georgia",1962,"High Jump","Boys","AAA","6-5.5",NA,NA
"Georgia",1962,"High Jump","Boys","B","10-May",NA,NA
"Georgia",1962,"High Jump","Boys","C","11-May",NA,NA
"Georgia",1962,"Mile","Boys","A","04:40.6",NA,NA
"Georgia",1962,"Mile","Boys","AA","04:29.6",NA,NA
"Georgia",1962,"Mile","Boys","AAA","04:34.7",NA,NA
"Georgia",1962,"Mile","Boys","B","04:43.9",NA,NA
"Georgia",1962,"Mile","Boys","C","04:42.6",NA,NA
"Georgia",1962,"Pole Vault","Boys","A","4-Nov",NA,NA
"Georgia",1962,"Pole Vault","Boys","AA","4-Dec",NA,NA
"Georgia",1962,"Pole Vault","Boys","AAA","3-Dec",NA,NA
"Georgia",1962,"Pole Vault","Boys","B","2-Nov",NA,NA
"Georgia",1962,"Pole Vault","Boys","C","8-Nov",NA,NA
"Georgia",1963,"100y","Boys","A","23.4",NA,NA
"Georgia",1963,"100y","Boys","AA","10.6",NA,NA
"Georgia",1963,"100y","Boys","AAA","10.3",NA,NA
"Georgia",1963,"100y","Boys","B","10.1",NA,NA
"Georgia",1963,"100y","Boys","C","10.2",NA,NA
"Georgia",1963,"880y","Boys","A","02:01.8",NA,NA
"Georgia",1963,"880y","Boys","AA","02:03.8",NA,NA
"Georgia",1963,"880y","Boys","AAA","01:58.1",NA,NA
"Georgia",1963,"880y","Boys","B","2:04",NA,NA
"Georgia",1963,"880y","Boys","C","02:05.5",NA,NA
"Georgia",1963,"High Jump","Boys","A","9-May",NA,NA
"Georgia",1963,"High Jump","Boys","AA","Jun-00",NA,NA
"Georgia",1963,"High Jump","Boys","AAA","1-Jun",NA,NA
"Georgia",1963,"High Jump","Boys","B","5-10.25",NA,NA
"Georgia",1963,"High Jump","Boys","C","5-11.5",NA,NA
"Georgia",1963,"Mile","Boys","A","04:39.7",NA,NA
"Georgia",1963,"Mile","Boys","AA","04:38.5",NA,NA
"Georgia",1963,"Mile","Boys","AAA","04:26.7",NA,NA
"Georgia",1963,"Mile","Boys","B","04:44.3",NA,NA
"Georgia",1963,"Mile","Boys","C","04:38.8",NA,NA
"Georgia",1963,"Pole Vault","Boys","A","6-Nov",NA,NA
"Georgia",1963,"Pole Vault","Boys","AA","6-Dec",NA,NA
"Georgia",1963,"Pole Vault","Boys","AAA","8-Dec",NA,NA
"Georgia",1963,"Pole Vault","Boys","B","8-Nov",NA,NA
"Georgia",1963,"Pole Vault","Boys","C","8-Nov",NA,NA
"Georgia",1964,"100y","Boys","A","10.4",NA,NA
"Georgia",1964,"100y","Boys","AA","10.1",NA,NA
"Georgia",1964,"100y","Boys","AAA","10.2",NA,NA
"Georgia",1964,"100y","Boys","B","10.4",NA,NA
"Georgia",1964,"100y","Boys","C","10.2",NA,NA
"Georgia",1964,"880y","Boys","A","02:04.6",NA,NA
"Georgia",1964,"880y","Boys","AA","02:03.7",NA,NA
"Georgia",1964,"880y","Boys","AAA","1:57",NA,NA
"Georgia",1964,"880y","Boys","B","2:04",NA,NA
"Georgia",1964,"880y","Boys","C","02:05.9",NA,NA
"Georgia",1964,"High Jump","Boys","A","5-9.25",NA,NA
"Georgia",1964,"High Jump","Boys","AA","6-1.5",NA,NA
"Georgia",1964,"High Jump","Boys","AAA","3-Jun",NA,NA
"Georgia",1964,"High Jump","Boys","B","9-May",NA,NA
"Georgia",1964,"High Jump","Boys","C","11-May",NA,NA
"Georgia",1964,"Mile","Boys","A","04:38.5",NA,NA
"Georgia",1964,"Mile","Boys","AA","04:32.8",NA,NA
"Georgia",1964,"Mile","Boys","AAA","04:30.3",NA,NA
"Georgia",1964,"Mile","Boys","B","04:40.2",NA,NA
"Georgia",1964,"Mile","Boys","C","04:40.5",NA,NA
"Georgia",1964,"Pole Vault","Boys","A","Dec-00",NA,NA
"Georgia",1964,"Pole Vault","Boys","AA","6-Dec",NA,NA
"Georgia",1964,"Pole Vault","Boys","AAA","13-4.75",NA,NA
"Georgia",1964,"Pole Vault","Boys","B","8-Nov",NA,NA
"Georgia",1964,"Pole Vault","Boys","B","8-Nov",NA,NA
"Georgia",1964,"Pole Vault","Boys","C","4-Nov",NA,NA
"Georgia",1965,"100y","Boys","A","10.7",NA,NA
"Georgia",1965,"100y","Boys","AA","10.1",NA,NA
"Georgia",1965,"100y","Boys","AAA","9.9",NA,NA
"Georgia",1965,"100y","Boys","B","10.4",NA,NA
"Georgia",1965,"100y","Boys","C","10.4",NA,NA
"Georgia",1965,"880y","Boys","A","02:03.9",NA,NA
"Georgia",1965,"880y","Boys","AA","01:59.8",NA,NA
"Georgia",1965,"880y","Boys","AAA","01:57.7",NA,NA
"Georgia",1965,"880y","Boys","B","02:03.9",NA,NA
"Georgia",1965,"880y","Boys","C","02:04.6",NA,NA
"Georgia",1965,"High Jump","Boys","A","Jun-00",NA,NA
"Georgia",1965,"High Jump","Boys","AA","1-Jun",NA,NA
"Georgia",1965,"High Jump","Boys","AAA","Jun-00",NA,NA
"Georgia",1965,"High Jump","Boys","B","10-May",NA,NA
"Georgia",1965,"High Jump","Boys","C","10-May",NA,NA
"Georgia",1965,"Mile","Boys","A","04:32.6",NA,NA
"Georgia",1965,"Mile","Boys","AA","04:27.8",NA,NA
"Georgia",1965,"Mile","Boys","AAA","4:28",NA,NA
"Georgia",1965,"Mile","Boys","B","4:37",NA,NA
"Georgia",1965,"Mile","Boys","C","04:31.5",NA,NA
"Georgia",1965,"Pole Vault","Boys","A","1-Dec",NA,NA
"Georgia",1965,"Pole Vault","Boys","AA","13-0",NA,NA
"Georgia",1965,"Pole Vault","Boys","AAA","13-10",NA,NA
"Georgia",1965,"Pole Vault","Boys","B","8-Nov",NA,NA
"Georgia",1965,"Pole Vault","Boys","C","12-10.5",NA,NA
"Georgia",1966,"100y","Boys","A","10",NA,NA
"Georgia",1966,"100y","Boys","AA","10.6",NA,NA
"Georgia",1966,"100y","Boys","AAA","10.4",NA,NA
"Georgia",1966,"100y","Boys","B","10.3",NA,NA
"Georgia",1966,"100y","Boys","C","10.5",NA,NA
"Georgia",1966,"880y","Boys","A","02:02.6",NA,NA
"Georgia",1966,"880y","Boys","AA","02:04.4",NA,NA
"Georgia",1966,"880y","Boys","AAA","2:03",NA,NA
"Georgia",1966,"880y","Boys","B","02:04.6",NA,NA
"Georgia",1966,"880y","Boys","C","02:09.3",NA,NA
"Georgia",1966,"High Jump","Boys","A","6-1.25",NA,NA
"Georgia",1966,"High Jump","Boys","AA","6-3.5",NA,NA
"Georgia",1966,"High Jump","Boys","AAA","2-Jun",NA,NA
"Georgia",1966,"High Jump","Boys","B","9-May",NA,NA
"Georgia",1966,"High Jump","Boys","C","9-May",NA,NA
"Georgia",1966,"Mile","Boys","A","4:23",NA,NA
"Georgia",1966,"Mile","Boys","AA","04:29.7",NA,NA
"Georgia",1966,"Mile","Boys","AAA","04:25.7",NA,NA
"Georgia",1966,"Mile","Boys","B","4:42",NA,NA
"Georgia",1966,"Mile","Boys","C","04:35.6",NA,NA
"Georgia",1966,"Pole Vault","Boys","A","13-6",NA,NA
"Georgia",1966,"Pole Vault","Boys","AA","13-7.5",NA,NA
"Georgia",1966,"Pole Vault","Boys","AAA","13-11.5",NA,NA
"Georgia",1966,"Pole Vault","Boys","B","3-Dec",NA,NA
"Georgia",1966,"Pole Vault","Boys","C","4-Dec",NA,NA
"Georgia",1967,"100y","Boys","A","10",NA,NA
"Georgia",1967,"100y","Boys","AA","10",NA,NA
"Georgia",1967,"100y","Boys","AAA","9.8",NA,NA
"Georgia",1967,"100y","Boys","B","10.1",NA,NA
"Georgia",1967,"100y","Boys","C","10.3",NA,NA
"Georgia",1967,"880y","Boys","A","02:00.5",NA,NA
"Georgia",1967,"880y","Boys","AA","01:59.6",NA,NA
"Georgia",1967,"880y","Boys","AAA","01:55.8",NA,NA
"Georgia",1967,"880y","Boys","B","2:04",NA,NA
"Georgia",1967,"880y","Boys","C","02:02.5",NA,NA
"Georgia",1967,"High Jump","Boys","A","10-May",NA,NA
"Georgia",1967,"High Jump","Boys","AA","2-Jun",NA,NA
"Georgia",1967,"High Jump","Boys","AAA","4-Jun",NA,NA
"Georgia",1967,"High Jump","Boys","B","11-May",NA,NA
"Georgia",1967,"High Jump","Boys","C","Jun-00",NA,NA
"Georgia",1967,"Mile","Boys","A","04:26.9",NA,NA
"Georgia",1967,"Mile","Boys","AA","04:29.8",NA,NA
"Georgia",1967,"Mile","Boys","AAA","04:23.2",NA,NA
"Georgia",1967,"Mile","Boys","B","4:36",NA,NA
"Georgia",1967,"Mile","Boys","C","4:30",NA,NA
"Georgia",1967,"Pole Vault","Boys","A","13-0",NA,NA
"Georgia",1967,"Pole Vault","Boys","AA","13-10.5",NA,NA
"Georgia",1967,"Pole Vault","Boys","AAA","13-6",NA,NA
"Georgia",1967,"Pole Vault","Boys","B","6-Dec",NA,NA
"Georgia",1967,"Pole Vault","Boys","C","9-Nov",NA,NA
"Georgia",1968,"100y","Boys","A","10.5",NA,NA
"Georgia",1968,"100y","Boys","AA","10.4",NA,NA
"Georgia",1968,"100y","Boys","AAA","10",NA,NA
"Georgia",1968,"100y","Boys","B","10.1",NA,NA
"Georgia",1968,"100y","Boys","C","10.1",NA,NA
"Georgia",1968,"880y","Boys","A","02:06.4",NA,NA
"Georgia",1968,"880y","Boys","AA","1:57",NA,NA
"Georgia",1968,"880y","Boys","AAA","01:56.6",NA,NA
