"State","Year","Gender","Schools","Participation","Event","Mark","Students","df","Count","Participation.Thousands","Mark.Standard"
"Florida",2016,"Girls",566,15542,"High Jump",1.6002,839773,18,634643,15.542,-0.961009098584436
"Florida",2016,"Girls",566,15542,"Pole Vault",3.2766,839773,18,634643,15.542,-0.711671016684658
"Georgia",2016,"Boys",427,13625,"100m",10.4,513865,19,384636,13.625,1.38044822881375
"Georgia",2016,"Boys",427,13625,"1600m",251.64,513865,19,384636,13.625,1.11207393873589
"Georgia",2016,"Boys",427,13625,"800m",112.24,513865,19,384636,13.625,1.11972681873841
"Georgia",2016,"Boys",427,13625,"High Jump",1.9304,513865,19,384636,13.625,0.826666345027958
"Georgia",2016,"Boys",427,13625,"Pole Vault",3.3528,513865,19,384636,13.625,-0.580439223324929
"Georgia",2016,"Girls",423,11115,"100m",11.49,513865,19,372832,11.115,-0.136611271243708
"Georgia",2016,"Girls",423,11115,"1600m",288.8,513865,19,372832,11.115,-0.474013046474288
"Georgia",2016,"Girls",423,11115,"800m",130.6,513865,19,372832,11.115,-0.642797047530964
"Georgia",2016,"Girls",423,11115,"High Jump",1.524,513865,19,372832,11.115,-1.37354958557191
"Georgia",2016,"Girls",423,11115,"Pole Vault",2.286,513865,19,372832,11.115,-2.41768433036115
"Illinois",2016,"Boys",612,25554,"100m",10.48,619292,20,438919,25.554,1.26910441229577
"Illinois",2016,"Boys",612,25554,"1600m",255.1,619292,20,438919,25.554,0.964391996625365
"Illinois",2016,"Boys",612,25554,"800m",110.9,619292,20,438919,25.554,1.24836418152713
"Illinois",2016,"Boys",612,25554,"High Jump",2.0828,619292,20,438919,25.554,1.65174731900291
"Illinois",2016,"Boys",612,25554,"Pole Vault",4.572,619292,20,438919,25.554,1.51926947043075
"Illinois",2016,"Girls",599,19974,"100m",11.79,619292,20,416771,19.974,-0.554150583186127
"Illinois",2016,"Girls",599,19974,"1600m",293.7,619292,20,416771,19.974,-0.68315799339382
"Illinois",2016,"Girls",599,19974,"800m",129.9,619292,20,416771,19.974,-0.575598425178647
"Illinois",2016,"Girls",599,19974,"High Jump",1.6764,619292,20,416771,19.974,-0.548468611596961
"Illinois",2016,"Girls",599,19974,"Pole Vault",3.5814,619292,20,416771,19.974,-0.186743843245739
"Kansas",2016,"Boys",342,9917,"100m",10.42,141615,21,107335,9.917,1.35261227468426
"Kansas",2016,"Boys",342,9917,"1600m",252.1,141615,21,107335,9.917,1.09243992331079
"Kansas",2016,"Boys",342,9917,"800m",112.31,141615,21,107335,9.917,1.11300695650317
"Kansas",2016,"Boys",342,9917,"High Jump",1.8796,141615,21,107335,9.917,0.551639353702974
"Kansas",2016,"Boys",342,9917,"Pole Vault",3.9624,141615,21,107335,9.917,0.46941512355291
"Kansas",2016,"Girls",343,6990,"100m",11.95,141615,21,101463,6.99,-0.776838216222085
"Kansas",2016,"Girls",343,6990,"1600m",302.2,141615,21,101463,6.99,-1.04596045233587
"Kansas",2016,"Girls",343,6990,"800m",134.31,141615,21,101463,6.99,-0.99894974599825
"Kansas",2016,"Girls",343,6990,"High Jump",1.6002,141615,21,101463,6.99,-0.961009098584436
"Kansas",2016,"Girls",343,6990,"Pole Vault",3.5052,141615,21,101463,6.99,-0.317975636605469
"Maryland",2016,"Boys",192,7020,"100m",10.65,253096,4,203680,7.02,1.03249880219507
"Maryland",2016,"Boys",192,7020,"1600m",259.91,253096,4,203680,7.02,0.759088487506392
"Maryland",2016,"Boys",192,7020,"800m",115.22,253096,4,203680,7.02,0.833652683581396
"Maryland",2016,"Boys",192,7020,"High Jump",1.8796,253096,4,203680,7.02,0.551639353702974
"Maryland",2016,"Boys",192,7020,"Pole Vault",3.6576,253096,4,203680,7.02,-0.0555120498860095
"Maryland",2016,"Girls",192,5806,"100m",11.93,253096,4,196573,5.806,-0.749002262092591
"Maryland",2016,"Girls",192,5806,"1600m",296.93,253096,4,196573,5.806,-0.8210229277918
"Maryland",2016,"Girls",192,5806,"800m",134.45,253096,4,196573,5.806,-1.01238947046871
"Maryland",2016,"Girls",192,5806,"High Jump",1.6256,253096,4,196573,5.806,-0.823495602921945
"Maryland",2016,"Girls",192,5806,"Pole Vault",2.7432,253096,4,196573,5.806,-1.63029357020277
"Massachusetts",2016,"Boys",326,14221,"100m",10.77,294897,5,227328,14.221,0.865483077418103
"Massachusetts",2016,"Boys",326,14221,"1600m",256.10592,294897,5,227328,14.221,0.921456673154894
"Massachusetts",2016,"Boys",326,14221,"800m",111.17,294897,5,227328,14.221,1.22244471290552
"Massachusetts",2016,"Boys",326,14221,"High Jump",2.032,294897,5,227328,14.221,1.37672032767793
"Massachusetts",2016,"Boys",326,14221,"Pole Vault",4.572,294897,5,227328,14.221,1.51926947043075
"Massachusetts",2016,"Girls",323,13761,"100m",11.89,294897,5,222303,13.761,-0.693330353833603
"Massachusetts",2016,"Girls",323,13761,"1600m",292.235148,294897,5,222303,13.761,-0.620634239560152
"Massachusetts",2016,"Girls",323,13761,"800m",131.55,294897,5,222303,13.761,-0.733995177866254
"Massachusetts",2016,"Girls",323,13761,"High Jump",1.6764,294897,5,222303,13.761,-0.548468611596961
"Massachusetts",2016,"Girls",323,13761,"Pole Vault",3.7592,294897,5,222303,13.761,0.11946367459363
"Michigan",2016,"Boys",662,22803,"100m",10.73,482540,6,340878,22.803,0.921154985677091
"Michigan",2016,"Boys",662,22803,"1600m",251.48,482540,6,340878,22.803,1.11890316149245
"Michigan",2016,"Boys",662,22803,"800m",111.68,482540,6,340878,22.803,1.17348571662026
"Michigan",2016,"Boys",662,22803,"High Jump",1.7272,482540,6,340878,22.803,-0.273441620271977
"Michigan",2016,"Boys",662,22803,"Pole Vault",3.5052,482540,6,340878,22.803,-0.317975636605469
"Michigan",2016,"Girls",646,16611,"100m",12.08,482540,6,326682,16.611,-0.957771918063802
"Michigan",2016,"Girls",646,16611,"1600m",289.29,482540,6,326682,16.611,-0.494927541166241
"Michigan",2016,"Girls",646,16611,"800m",130.2,482540,6,326682,16.611,-0.60439783475821
"Michigan",2016,"Girls",646,16611,"High Jump",1.4732,482540,6,326682,16.611,-1.6485765768969
"Michigan",2016,"Girls",646,16611,"Pole Vault",2.286,482540,6,326682,16.611,-2.41768433036115
"Nebraska",2016,"Boys",299,8655,"100m",10.55,91650,7,70765,8.655,1.17167857284254
"Nebraska",2016,"Boys",299,8655,"1600m",259.25,91650,7,70765,8.655,0.787259031377188
"Nebraska",2016,"Boys",299,8655,"800m",114.92,91650,7,70765,8.655,0.86245209316096
"Nebraska",2016,"Boys",299,8655,"High Jump",1.9304,91650,7,70765,8.655,0.826666345027958
"Nebraska",2016,"Boys",299,8655,"Pole Vault",4.2164,91650,7,70765,8.655,0.90685443475201
"Nebraska",2016,"Girls",300,7239,"100m",11.76,91650,7,67297,7.239,-0.512396651991886
"Nebraska",2016,"Girls",300,7239,"1600m",302.4,91650,7,67297,7.239,-1.05449698078156
"Nebraska",2016,"Girls",300,7239,"800m",132.64,91650,7,67297,7.239,-0.838633032672004
"Nebraska",2016,"Girls",300,7239,"High Jump",1.6002,91650,7,67297,7.239,-0.961009098584436
"Nebraska",2016,"Girls",300,7239,"Pole Vault",3.302,91650,7,67297,7.239,-0.667927085564749
"New York",2016,"Boys",672,23235,"100m",10.75,820402,8,651067,23.235,0.893319031547597
"New York",2016,"Boys",672,23235,"1600m",249.58,820402,8,651067,23.235,1.20000018172655
"New York",2016,"Boys",672,23235,"800m",112.77,820402,8,651067,23.235,1.06884786181451
"New York",2016,"Boys",672,23235,"High Jump",2.032,820402,8,651067,23.235,1.37672032767793
"New York",2016,"Boys",672,23235,"Pole Vault",4.4196,820402,8,651067,23.235,1.25680588371129
"New York",2016,"Girls",674,22002,"100m",11.76,820402,8,625735,22.002,-0.512396651991886
"New York",2016,"Girls",674,22002,"1600m",281.406033,820402,8,625735,22.002,-0.158418998364126
"New York",2016,"Girls",674,22002,"800m",128.57,820402,8,625735,22.002,-0.447921042709241
"New York",2016,"Girls",674,22002,"High Jump",1.6764,820402,8,625735,22.002,-0.548468611596961
"New York",2016,"Girls",674,22002,"Pole Vault",3.5814,820402,8,625735,22.002,-0.186743843245739
"North Carolina",2016,"Boys",395,14718,"100m",10.38,462874,9,357525,14.718,1.40828418294325
"North Carolina",2016,"Boys",395,14718,"1600m",254.48,462874,9,357525,14.718,0.99085523480702
"North Carolina",2016,"Boys",395,14718,"800m",111.46,462874,9,357525,14.718,1.19460528364528
"North Carolina",2016,"Boys",395,14718,"High Jump",1.9304,462874,9,357525,14.718,0.826666345027958
"North Carolina",2016,"Boys",395,14718,"Pole Vault",3.9624,462874,9,357525,14.718,0.46941512355291
"North Carolina",2016,"Girls",387,10178,"100m",11.52,462874,9,342791,10.178,-0.178365202437949
"North Carolina",2016,"Girls",387,10178,"1600m",291.57,462874,9,342791,10.178,-0.592243965447166
"North Carolina",2016,"Girls",387,10178,"800m",128.51,462874,9,342791,10.178,-0.442161160793328
"North Carolina",2016,"Girls",387,10178,"High Jump",1.5748,462874,9,342791,10.178,-1.09852259424693
"North Carolina",2016,"Girls",387,10178,"Pole Vault",2.5908,462874,9,342791,10.178,-1.89275715692223
"Ohio",2016,"Boys",759,24464,"100m",10.77,521595,10,396939,24.464,0.865483077418103
"Ohio",2016,"Boys",759,24464,"1600m",245.62,521595,10,396939,24.464,1.36902344495132
"Ohio",2016,"Boys",759,24464,"800m",109.16,521595,10,396939,24.464,1.41540075708861
"Ohio",2016,"Boys",759,24464,"High Jump",2.0066,521595,10,396939,24.464,1.23920683201543
"Ohio",2016,"Boys",759,24464,"Pole Vault",4.7244,521595,10,396939,24.464,1.78173305715021
"Ohio",2016,"Girls",751,21861,"100m",11.87,521595,10,380404,21.861,-0.665494399704106
"Ohio",2016,"Girls",751,21861,"1600m",289.06,521595,10,380404,21.861,-0.485110533453691
"Ohio",2016,"Girls",751,21861,"800m",127.42,521595,10,380404,21.861,-0.337523305987577
"Ohio",2016,"Girls",751,21861,"High Jump",1.7018,521595,10,380404,21.861,-0.410955115934469
"Ohio",2016,"Girls",751,21861,"Pole Vault",3.5814,521595,10,380404,21.861,-0.186743843245739
"Oklahoma",2016,"Boys",444,7169,"100m",10.66,187118,11,141041,7.169,1.01858082513032
"Oklahoma",2016,"Boys",444,7169,"1600m",254.78,187118,11,141041,7.169,0.978050442138477
"Oklahoma",2016,"Boys",444,7169,"800m",115.34,187118,11,141041,7.169,0.822132919749569
"Oklahoma",2016,"Boys",444,7169,"High Jump",1.9812,187118,11,141041,7.169,1.10169333635294
"Oklahoma",2016,"Boys",444,7169,"Pole Vault",4.1148,187118,11,141041,7.169,0.73187871027237
"Oklahoma",2016,"Girls",444,5923,"100m",11.98,187118,11,134646,5.923,-0.818592147416329
"Oklahoma",2016,"Girls",444,5923,"1600m",302.46,187118,11,134646,5.923,-1.05705793931527
"Oklahoma",2016,"Girls",444,5923,"800m",131.02,187118,11,134646,5.923,-0.683116220942356
"Oklahoma",2016,"Girls",444,5923,"High Jump",1.5748,187118,11,134646,5.923,-1.09852259424693
"Oklahoma",2016,"Girls",444,5923,"Pole Vault",3.048,187118,11,134646,5.923,-1.10536639676385
"Oregon",2016,"Boys",256,9459,"100m",10.55,181598,12,130206,9.459,1.17167857284254
"Oregon",2016,"Boys",256,9459,"1600m",248.34681,181598,12,130206,9.459,1.25263598929629
"Oregon",2016,"Boys",256,9459,"800m",113.64,181598,12,130206,9.459,0.985329574033771
"Oregon",2016,"Boys",256,9459,"High Jump",1.8542,181598,12,130206,9.459,0.414125858040483
"Oregon",2016,"Boys",256,9459,"Pole Vault",4.2672,181598,12,130206,9.459,0.99434229699183
"Oregon",2016,"Girls",264,7453,"100m",12.13,181598,12,125353,7.453,-1.02736180338754
"Oregon",2016,"Girls",264,7453,"1600m",285.775992,181598,12,125353,7.453,-0.344940394914236
"Oregon",2016,"Girls",264,7453,"800m",131.51,181598,12,125353,7.453,-0.730155256588977
"Oregon",2016,"Girls",264,7453,"High Jump",1.5494,181598,12,125353,7.453,-1.23603608990942
"Oregon",2016,"Girls",264,7453,"Pole Vault",2.667,181598,12,125353,7.453,-1.7615253635625
"Rhode Island",2016,"Boys",44,1495,"100m",10.81,42871,13,38755,1.495,0.809811169159112
"Rhode Island",2016,"Boys",44,1495,"1600m",251.149167,42871,13,38755,1.495,1.13302398806882
"Rhode Island",2016,"Boys",44,1495,"800m",116.7,42871,13,38755,1.495,0.691575596322209
"Rhode Island",2016,"Boys",44,1495,"High Jump",1.8796,42871,13,38755,1.495,0.551639353702974
"Rhode Island",2016,"Boys",44,1495,"Pole Vault",4.1148,42871,13,38755,1.495,0.73187871027237
"Rhode Island",2016,"Girls",44,1488,"100m",12.13,42871,13,38370,1.488,-1.02736180338754
"Rhode Island",2016,"Girls",44,1488,"1600m",296.362674,42871,13,38370,1.488,-0.796807955106888
"Rhode Island",2016,"Girls",44,1488,"800m",133.87,42871,13,38370,1.488,-0.956710611948222
"Rhode Island",2016,"Girls",44,1488,"High Jump",1.5494,42871,13,38370,1.488,-1.23603608990942
"Rhode Island",2016,"Girls",44,1488,"Pole Vault",3.1242,42871,13,38370,1.488,-0.974134603404118
"Tennessee",2016,"Boys",295,7329,"100m",10.8,291841,14,230020,7.329,0.823729146223859
"Tennessee",2016,"Boys",295,7329,"1600m",256.7,291841,14,230020,7.329,0.896099769059803
"Tennessee",2016,"Boys",295,7329,"800m",110.84,291841,14,230020,7.329,1.25412406344304
"Tennessee",2016,"Boys",295,7329,"High Jump",1.9304,291841,14,230020,7.329,0.826666345027958
"Tennessee",2016,"Boys",295,7329,"Pole Vault",4.2672,291841,14,230020,7.329,0.99434229699183
"Tennessee",2016,"Girls",299,5836,"100m",12.16,291841,14,222225,5.836,-1.06911573458178
"Tennessee",2016,"Girls",299,5836,"1600m",298.4,291841,14,222225,5.836,-0.883766411867659
"Tennessee",2016,"Girls",299,5836,"800m",136.13,291841,14,222225,5.836,-1.17366616411428
"Tennessee",2016,"Girls",299,5836,"High Jump",1.5748,291841,14,222225,5.836,-1.09852259424693
"Tennessee",2016,"Girls",299,5836,"Pole Vault",2.8956,291841,14,222225,5.836,-1.36782998348331
"Washington",2016,"Boys",360,12873,"100m",10.98,336808,15,242737,12.873,0.573205559058407
"Washington",2016,"Boys",360,12873,"1600m",247.68,336808,15,242737,12.873,1.28109720196066
"Washington",2016,"Boys",360,12873,"800m",113.62,336808,15,242737,12.873,0.987249534672408
"Washington",2016,"Boys",360,12873,"High Jump",1.8796,336808,15,242737,12.873,0.551639353702974
"Washington",2016,"Boys",360,12873,"Pole Vault",3.6576,336808,15,242737,12.873,-0.0555120498860095
"Washington",2016,"Girls",363,9907,"100m",12.17,336808,15,231238,9.907,-1.08303371164653
"Washington",2016,"Girls",363,9907,"1600m",286.8,336808,15,231238,9.907,-0.388647762017335
"Washington",2016,"Girls",363,9907,"800m",132.13,336808,15,231238,9.907,-0.789674036386745
"Washington",2016,"Girls",363,9907,"High Jump",1.5748,336808,15,231238,9.907,-1.09852259424693
"Washington",2016,"Girls",363,9907,"Pole Vault",2.9718,336808,15,231238,9.907,-1.23659819012358
"Wisconsin",2016,"Boys",433,14158,"100m",10.77,263896,16,197252,14.158,0.865483077418103
"Wisconsin",2016,"Boys",433,14158,"1600m",251.58,263896,16,197252,14.158,1.1146348972696
"Wisconsin",2016,"Boys",433,14158,"800m",114.59,263896,16,197252,14.158,0.894131443698482
"Wisconsin",2016,"Boys",433,14158,"High Jump",1.9812,263896,16,197252,14.158,1.10169333635294
"Wisconsin",2016,"Boys",433,14158,"Pole Vault",4.2672,263896,16,197252,14.158,0.99434229699183
"Wisconsin",2016,"Girls",430,11371,"100m",12.25,263896,16,188981,11.371,-1.19437752816451
"Wisconsin",2016,"Girls",430,11371,"1600m",286.4,263896,16,188981,11.371,-0.371574705125943
"Wisconsin",2016,"Girls",430,11371,"800m",131.13,263896,16,188981,11.371,-0.693676004454862
"Wisconsin",2016,"Girls",430,11371,"High Jump",1.6764,263896,16,188981,11.371,-0.548468611596961
"Wisconsin",2016,"Girls",430,11371,"Pole Vault",3.3528,263896,16,188981,11.371,-0.580439223324929
"Wyoming",2016,"Boys",72,1756,"100m",10.93,26914,17,19963,1.756,0.642795444382145
"Wyoming",2016,"Boys",72,1756,"1600m",261.8,26914,17,19963,1.756,0.678418293694573
"Wyoming",2016,"Boys",72,1756,"800m",113.84,26914,17,19963,1.756,0.966129967647394
"Wyoming",2016,"Boys",72,1756,"High Jump",1.8796,26914,17,19963,1.756,0.551639353702974
"Wyoming",2016,"Boys",72,1756,"Pole Vault",3.6576,26914,17,19963,1.756,-0.0555120498860095
"Wyoming",2016,"Girls",72,1309,"100m",12.09,26914,17,18452,1.309,-0.971689895128549
"Wyoming",2016,"Girls",72,1309,"1600m",307.23,26914,17,18452,1.309,-1.26065414274511
"Wyoming",2016,"Girls",72,1309,"800m",135.69,26914,17,18452,1.309,-1.13142703006425
"Wyoming",2016,"Girls",72,1309,"High Jump",1.524,26914,17,18452,1.309,-1.37354958557191
"Wyoming",2016,"Girls",72,1309,"Pole Vault",2.8956,26914,17,18452,1.309,-1.36782998348331
"Florida",2015,"Boys",570,16088,"100m",10.38,823249,18,654581,16.088,1.40828418294325
"Florida",2015,"Boys",570,16088,"1600m",252.76,823249,18,654581,16.088,1.06426937944
"Florida",2015,"Boys",570,16088,"800m",113.03,823249,18,654581,16.088,1.04388837351222
"Florida",2015,"Boys",570,16088,"High Jump",1.9304,823249,18,654581,16.088,0.826666345027958
"Florida",2015,"Boys",570,16088,"Pole Vault",4.572,823249,18,654581,16.088,1.51926947043075
"Florida",2015,"Girls",566,14109,"100m",11.44,823249,18,634643,14.109,-0.0670213859199702
"Florida",2015,"Girls",566,14109,"1600m",299,823249,18,634643,14.109,-0.909375997204745
"Florida",2015,"Girls",566,14109,"800m",131,823249,18,634643,14.109,-0.681196260303717
"Florida",2015,"Girls",566,14109,"High Jump",1.6256,823249,18,634643,14.109,-0.823495602921945
"Florida",2015,"Girls",566,14109,"Pole Vault",3.3528,823249,18,634643,14.109,-0.580439223324929
"Georgia",2015,"Boys",423,13101,"100m",10.46,501605,19,384636,13.101,1.29694036642527
"Georgia",2015,"Boys",423,13101,"1600m",256.91,501605,19,384636,13.101,0.887136414191821
"Georgia",2015,"Boys",423,13101,"800m",114.28,501605,19,384636,13.101,0.923890833597366
"Georgia",2015,"Boys",423,13101,"High Jump",1.778,501605,19,384636,13.101,0.0015853710530069
"Georgia",2015,"Boys",423,13101,"Pole Vault",2.7432,501605,19,384636,13.101,-1.63029357020277
"Georgia",2015,"Girls",422,10894,"100m",11.34,501605,19,372832,10.894,0.0721583847275028
"Georgia",2015,"Girls",422,10894,"1600m",290.8,501605,19,372832,10.894,-0.55937833093124
"Georgia",2015,"Girls",422,10894,"800m",131.2,501605,19,372832,10.894,-0.700395866690093
"Georgia",2015,"Girls",422,10894,"High Jump",1.5748,501605,19,372832,10.894,-1.09852259424693
"Georgia",2015,"Girls",422,10894,"Pole Vault",2.5908,501605,19,372832,10.894,-1.89275715692223
"Illinois",2015,"Boys",603,24808,"100m",10.5,621275,20,438919,24.808,1.24126845816628
"Illinois",2015,"Boys",603,24808,"1600m",248.2,621275,20,438919,24.808,1.25890222800185
"Illinois",2015,"Boys",603,24808,"800m",111.8,621275,20,438919,24.808,1.16196595278844
"Illinois",2015,"Boys",603,24808,"High Jump",2.0574,621275,20,438919,24.808,1.51423382334042
"Illinois",2015,"Boys",603,24808,"Pole Vault",4.4958,621275,20,438919,24.808,1.38803767707102
"Illinois",2015,"Girls",593,19895,"100m",11.85,621275,20,416771,19.895,-0.637658445574612
"Illinois",2015,"Girls",593,19895,"1600m",293.7,621275,20,416771,19.895,-0.68315799339382
"Illinois",2015,"Girls",593,19895,"800m",131.2,621275,20,416771,19.895,-0.700395866690093
"Illinois",2015,"Girls",593,19895,"High Jump",1.6764,621275,20,416771,19.895,-0.548468611596961
"Illinois",2015,"Girls",593,19895,"Pole Vault",3.81,621275,20,416771,19.895,0.20695153683345
"Kansas",2015,"Boys",344,9806,"100m",10.76,140324,21,107335,9.806,0.87940105448285
"Kansas",2015,"Boys",344,9806,"1600m",250.15,140324,21,107335,9.806,1.17567107565632
"Kansas",2015,"Boys",344,9806,"800m",112.66,140324,21,107335,9.806,1.07940764532702
"Kansas",2015,"Boys",344,9806,"High Jump",1.9304,140324,21,107335,9.806,0.826666345027958
"Kansas",2015,"Boys",344,9806,"Pole Vault",4.2672,140324,21,107335,9.806,0.99434229699183
"Kansas",2015,"Girls",344,6918,"100m",11.73,140324,21,101463,6.918,-0.470642720797645
"Kansas",2015,"Girls",344,6918,"1600m",293.4,140324,21,101463,6.918,-0.670353200725277
"Kansas",2015,"Girls",344,6918,"800m",132.69,140324,21,101463,6.918,-0.843432934268599
"Kansas",2015,"Girls",344,6918,"High Jump",1.6256,140324,21,101463,6.918,-0.823495602921945
"Kansas",2015,"Girls",344,6918,"Pole Vault",3.3528,140324,21,101463,6.918,-0.580439223324929
"Maryland",2015,"Boys",192,6943,"100m",10.69,254072,4,203680,6.943,0.976826893936081
"Maryland",2015,"Boys",192,6943,"1600m",256.05,254072,4,203680,6.943,0.923843486508311
"Maryland",2015,"Boys",192,6943,"800m",113.4,254072,4,203680,6.943,1.00836910169742
"Maryland",2015,"Boys",192,6943,"High Jump",1.8288,254072,4,203680,6.943,0.27661236237799
"Maryland",2015,"Boys",192,6943,"Pole Vault",3.9624,254072,4,203680,6.943,0.46941512355291
"Maryland",2015,"Girls",192,5862,"100m",11.97,254072,4,196573,5.862,-0.804674170351582
"Maryland",2015,"Girls",192,5862,"1600m",295.14,254072,4,196573,5.862,-0.744620998202826
