"State","Year","Event","Students","df","Schools.Boys","Schools.Girls","Participation.Boys","Participation.Girls","Mark.Boys","Mark.Girls","Count.Boys","Count.Girls","Participation.Pct.Diff","Mark.Pct.Diff","Prop.Boys","Prop.Girls","Participation.Boys.Thousands","Participation.Girls.Thousands"
"Florida",1980,"1600m",NA,18,319,295,10089,6017,247.535916,289.66017,654581,634643,40.360788978095,-17.0174311189654,0.507732558500307,0.492267441499693,10.089,6.017
"Florida",1980,"800m",NA,18,319,295,10089,6017,112.04634,132.616338,654581,634643,40.360788978095,-18.3584738243123,0.507732558500307,0.492267441499693,10.089,6.017
"Florida",1980,"High Jump",NA,18,319,295,10089,6017,1.8415,1.53035,654581,634643,40.360788978095,16.8965517241379,0.507732558500307,0.492267441499693,10.089,6.017
"Florida",1980,"Pole Vault",NA,18,319,NA,10089,NA,4.1148,NA,654581,NA,NA,NA,NA,NA,10.089,NA
"Georgia",1980,"100m",NA,19,329,303,9093,6160,10.95094,12.27468,384636,372832,32.2555812163202,-12.0879120879121,0.507791748298278,0.492208251701722,9.093,6.16
"Georgia",1980,"1600m",NA,19,329,303,9093,6160,255.201198,313.6701,384636,372832,32.2555812163202,-22.910904203514,0.507791748298278,0.492208251701722,9.093,6.16
"Georgia",1980,"800m",NA,19,329,303,9093,6160,112.3446,137.59728,384636,372832,32.2555812163202,-22.4778761061947,0.507791748298278,0.492208251701722,9.093,6.16
"Georgia",1980,"High Jump",NA,19,329,303,9093,6160,1.8796,1.5748,384636,372832,32.2555812163202,16.2162162162162,0.507791748298278,0.492208251701722,9.093,6.16
"Georgia",1980,"Pole Vault",NA,19,329,NA,9093,NA,3.81,NA,384636,NA,NA,NA,NA,NA,9.093,NA
"Illinois",1980,"100m",NA,20,689,654,30315,23544,10.55,12.2,438919,416771,22.3354774863929,-15.6398104265403,0.512941602683215,0.487058397316785,30.315,23.544
"Illinois",1980,"1600m",NA,20,689,654,30315,23544,253.5,302.6,438919,416771,22.3354774863929,-19.3688362919132,0.512941602683215,0.487058397316785,30.315,23.544
"Illinois",1980,"800m",NA,20,689,654,30315,23544,111.2,133.1,438919,416771,22.3354774863929,-19.6942446043165,0.512941602683215,0.487058397316785,30.315,23.544
"Illinois",1980,"High Jump",NA,20,689,654,30315,23544,2.03835,1.7018,438919,416771,22.3354774863929,16.5109034267913,0.512941602683215,0.487058397316785,30.315,23.544
"Illinois",1980,"Pole Vault",NA,20,689,NA,30315,NA,4.4704,NA,438919,NA,NA,NA,NA,NA,30.315,NA
"Kansas",1980,"100m",NA,21,377,376,18850,18800,10.7,12.2,107335,101463,0.26525198938992,-14.018691588785,0.51406143737009,0.48593856262991,18.85,18.8
"Kansas",1980,"1600m",NA,21,377,376,18850,18800,253.8,310.2,107335,101463,0.26525198938992,-22.2222222222222,0.51406143737009,0.48593856262991,18.85,18.8
"Kansas",1980,"800m",NA,21,377,376,18850,18800,114.3,136.6,107335,101463,0.26525198938992,-19.5100612423447,0.51406143737009,0.48593856262991,18.85,18.8
"Kansas",1980,"High Jump",NA,21,377,376,18850,18800,2.032,1.6002,107335,101463,0.26525198938992,21.25,0.51406143737009,0.48593856262991,18.85,18.8
"Kansas",1980,"Pole Vault",NA,21,377,NA,18850,NA,3.5052,NA,107335,NA,NA,NA,NA,NA,18.85,NA
"Maryland",1980,"100m",NA,4,134,131,4822,3126,10.4,11.7,203680,196573,35.1721277478225,-12.5,0.508878134579878,0.491121865420122,4.822,3.126
"Maryland",1980,"1600m",NA,4,134,131,4822,3126,258.1,309.2,203680,196573,35.1721277478225,-19.7985277024409,0.508878134579878,0.491121865420122,4.822,3.126
"Maryland",1980,"800m",NA,4,134,131,4822,3126,111.7,133.6,203680,196573,35.1721277478225,-19.6060877350045,0.508878134579878,0.491121865420122,4.822,3.126
"Maryland",1980,"High Jump",NA,4,134,131,4822,3126,1.9304,1.5494,203680,196573,35.1721277478225,19.7368421052631,0.508878134579878,0.491121865420122,4.822,3.126
"Maryland",1980,"Pole Vault",NA,4,134,NA,4822,NA,3.6576,NA,203680,NA,NA,NA,NA,NA,4.822,NA
"Massachusetts",1980,"100m",NA,5,215,204,9689,7649,11.1041,12.6357,227328,222303,21.0548044173805,-13.7931034482759,0.505587915423981,0.494412084576019,9.689,7.649
"Massachusetts",1980,"1600m",NA,5,215,204,9689,7649,255.718182,305.179632,227328,222303,21.0548044173805,-19.342171766261,0.505587915423981,0.494412084576019,9.689,7.649
"Massachusetts",1980,"800m",NA,5,215,204,9689,7649,115.545924,138.54177,227328,222303,21.0548044173805,-19.9019101703666,0.505587915423981,0.494412084576019,9.689,7.649
"Massachusetts",1980,"High Jump",NA,5,215,204,9689,7649,2.0828,1.6764,227328,222303,21.0548044173805,19.5121951219512,0.505587915423981,0.494412084576019,9.689,7.649
"Massachusetts",1980,"Pole Vault",NA,5,215,NA,9689,NA,4.1148,NA,227328,NA,NA,NA,NA,NA,9.689,NA
"Michigan",1980,"100m",NA,6,660,632,29040,26544,NA,NA,340878,326682,8.59504132231405,NA,0.51063275211217,0.48936724788783,29.04,26.544
"Michigan",1980,"1600m",NA,6,660,632,29040,26544,255.21114,297.9,340878,326682,8.59504132231405,-16.7268795554928,0.51063275211217,0.48936724788783,29.04,26.544
"Michigan",1980,"800m",NA,6,660,632,29040,26544,111.64866,134.01816,340878,326682,8.59504132231405,-20.0356188780053,0.51063275211217,0.48936724788783,29.04,26.544
"Michigan",1980,"High Jump",NA,6,660,632,29040,26544,1.9431,1.6764,340878,326682,8.59504132231405,13.7254901960784,0.51063275211217,0.48936724788783,29.04,26.544
"Michigan",1980,"Pole Vault",NA,6,660,NA,29040,NA,4.0894,NA,340878,NA,NA,NA,NA,NA,29.04,NA
"Nebraska",1980,"100m",NA,7,267,368,8278,6274,11.2,12.2,70765,67297,24.2087460739309,-8.92857142857143,0.512559574683838,0.487440425316162,8.278,6.274
"Nebraska",1980,"1600m",NA,7,267,368,8278,6274,262,307.1,70765,67297,24.2087460739309,-17.2137404580153,0.512559574683838,0.487440425316162,8.278,6.274
"Nebraska",1980,"800m",NA,7,267,368,8278,6274,115.8,133.8,70765,67297,24.2087460739309,-15.5440414507772,0.512559574683838,0.487440425316162,8.278,6.274
"Nebraska",1980,"High Jump",NA,7,267,368,8278,6274,1.9304,1.4732,70765,67297,24.2087460739309,23.6842105263158,0.512559574683838,0.487440425316162,8.278,6.274
"Nebraska",1980,"Pole Vault",NA,7,267,NA,8278,NA,3.6576,NA,70765,NA,NA,NA,NA,NA,8.278,NA
"New York",1980,"100m",NA,8,637,421,19888,12672,10.83,11.6,651067,625735,36.283185840708,-7.10987996306555,0.509920097242955,0.490079902757045,19.888,12.672
"New York",1980,"1600m",NA,8,637,421,19888,12672,249.74,293.65695,651067,625735,36.283185840708,-17.5850684712101,0.509920097242955,0.490079902757045,19.888,12.672
"New York",1980,"800m",NA,8,637,421,19888,12672,112.7,130.9,651067,625735,36.283185840708,-16.1490683229814,0.509920097242955,0.490079902757045,19.888,12.672
"New York",1980,"High Jump",NA,8,637,421,19888,12672,2.1082,1.7272,651067,625735,36.283185840708,18.0722891566265,0.509920097242955,0.490079902757045,19.888,12.672
"New York",1980,"Pole Vault",NA,8,637,NA,19888,NA,4.9022,NA,651067,NA,NA,NA,NA,NA,19.888,NA
"North Carolina",1980,"100m",NA,9,288,224,10622,5807,10.53,12,357525,342791,45.3304462436453,-13.960113960114,0.510519536894773,0.489480463105227,10.622,5.807
"North Carolina",1980,"1600m",NA,9,288,224,10622,5807,248.01,305.7,357525,342791,45.3304462436453,-23.261158824241,0.510519536894773,0.489480463105227,10.622,5.807
"North Carolina",1980,"800m",NA,9,288,224,10622,5807,111.39,135.2,357525,342791,45.3304462436453,-21.3753478768291,0.510519536894773,0.489480463105227,10.622,5.807
"North Carolina",1980,"High Jump",NA,9,288,224,10622,5807,2.0447,1.6764,357525,342791,45.3304462436453,18.0124223602485,0.510519536894773,0.489480463105227,10.622,5.807
"North Carolina",1980,"Pole Vault",NA,9,288,NA,10622,NA,4.2672,NA,357525,NA,NA,NA,NA,NA,10.622,NA
"Oklahoma",1980,"100m",NA,11,330,315,7256,5700,10.37112,11.89178,141041,134646,21.4443219404631,-14.662447257384,0.511598298069913,0.488401701930087,7.256,5.7
"Oklahoma",1980,"1600m",NA,11,330,315,7256,5700,264.496968,315.946818,141041,134646,21.4443219404631,-19.4519621109608,0.511598298069913,0.488401701930087,7.256,5.7
"Oklahoma",1980,"800m",NA,11,330,315,7256,5700,117.11676,135.837546,141041,134646,21.4443219404631,-15.9847198641766,0.511598298069913,0.488401701930087,7.256,5.7
"Oklahoma",1980,"High Jump",NA,11,330,315,7256,5700,1.9304,1.5748,141041,134646,21.4443219404631,18.4210526315789,0.511598298069913,0.488401701930087,7.256,5.7
"Oklahoma",1980,"Pole Vault",NA,11,330,NA,7256,NA,3.9624,NA,141041,NA,NA,NA,NA,NA,7.256,NA
"Oregon",1980,"100m",NA,12,231,232,11550,5800,10.64,12.15,130206,125353,49.7835497835498,-14.1917293233083,0.509494872025638,0.490505127974362,11.55,5.8
"Oregon",1980,"1600m",NA,12,231,232,11550,5800,251.771913,292.894623,130206,125353,49.7835497835498,-16.3333191180861,0.509494872025638,0.490505127974362,11.55,5.8
"Oregon",1980,"800m",NA,12,231,232,11550,5800,112.4,133.88,130206,125353,49.7835497835498,-19.1103202846975,0.509494872025638,0.490505127974362,11.55,5.8
"Oregon",1980,"High Jump",NA,12,231,232,11550,5800,1.905,1.7272,130206,125353,49.7835497835498,9.33333333333333,0.509494872025638,0.490505127974362,11.55,5.8
"Oregon",1980,"Pole Vault",NA,12,231,NA,11550,NA,3.9624,NA,130206,NA,NA,NA,NA,NA,11.55,NA
"Rhode Island",1980,"100m",NA,13,42,29,1420,1062,11,12.2,38755,38370,25.2112676056338,-10.9090909090909,0.502495948136143,0.497504051863857,1.42,1.062
"Rhode Island",1980,"1600m",NA,13,42,29,1420,1062,257.688,309.97719,38755,38370,25.2112676056338,-20.2916666666667,0.502495948136143,0.497504051863857,1.42,1.062
"Rhode Island",1980,"800m",NA,13,42,29,1420,1062,115.6,142.2,38755,38370,25.2112676056338,-23.0103806228374,0.502495948136143,0.497504051863857,1.42,1.062
"Rhode Island",1980,"High Jump",NA,13,42,29,1420,1062,1.9558,1.5748,38755,38370,25.2112676056338,19.4805194805195,0.502495948136143,0.497504051863857,1.42,1.062
"Rhode Island",1980,"Pole Vault",NA,13,42,NA,1420,NA,4.1148,NA,38755,NA,NA,NA,NA,NA,1.42,NA
"Tennessee",1980,"100m",NA,14,208,196,7072,6076,10.393,11.7058,230020,222225,14.0837104072398,-12.6315789473684,0.508618116286526,0.491381883713474,7.072,6.076
"Tennessee",1980,"1600m",NA,14,208,196,7072,6076,255.21114,291.10176,230020,222225,14.0837104072398,-14.0631086871835,0.508618116286526,0.491381883713474,7.072,6.076
"Tennessee",1980,"800m",NA,14,208,196,7072,6076,115.02894,135.7083,230020,222225,14.0837104072398,-17.9775280898876,0.508618116286526,0.491381883713474,7.072,6.076
"Tennessee",1980,"High Jump",NA,14,208,196,7072,6076,1.8796,1.524,230020,222225,14.0837104072398,18.9189189189189,0.508618116286526,0.491381883713474,7.072,6.076
"Tennessee",1980,"Pole Vault",NA,14,208,NA,7072,NA,3.81,NA,230020,NA,NA,NA,NA,NA,7.072,NA
"Washington",1980,"100m",NA,15,309,306,9833,7474,10.8,12.2,242737,231238,23.9906437506356,-12.9629629629629,0.512130386623767,0.487869613376233,9.833,7.474
"Washington",1980,"1600m",NA,15,309,306,9833,7474,254.137404,292.99074,242737,231238,23.9906437506356,-15.2883185979188,0.512130386623767,0.487869613376233,9.833,7.474
"Washington",1980,"800m",NA,15,309,306,9833,7474,111.94692,135.2112,242737,231238,23.9906437506356,-20.7815275310835,0.512130386623767,0.487869613376233,9.833,7.474
"Washington",1980,"High Jump",NA,15,309,306,9833,7474,2.032,1.6256,242737,231238,23.9906437506356,20,0.512130386623767,0.487869613376233,9.833,7.474
"Washington",1980,"Pole Vault",NA,15,309,NA,9833,NA,4.19735,NA,242737,NA,NA,NA,NA,NA,9.833,NA
"Wisconsin",1980,"100m",NA,16,392,394,13159,11580,10.87,12.4,197252,188981,11.9993920510677,-14.0754369825207,0.510707267374875,0.489292732625125,13.159,11.58
"Wisconsin",1980,"1600m",NA,16,392,394,13159,11580,254.19,292.61,197252,188981,11.9993920510677,-15.1146779967741,0.510707267374875,0.489292732625125,13.159,11.58
"Wisconsin",1980,"800m",NA,16,392,394,13159,11580,114.78,135.59,197252,188981,11.9993920510677,-18.1303362955219,0.510707267374875,0.489292732625125,13.159,11.58
"Wisconsin",1980,"High Jump",NA,16,392,394,13159,11580,2.0066,1.6002,197252,188981,11.9993920510677,20.253164556962,0.510707267374875,0.489292732625125,13.159,11.58
"Wisconsin",1980,"Pole Vault",NA,16,392,NA,13159,NA,3.8862,NA,197252,NA,NA,NA,NA,NA,13.159,NA
"Wyoming",1980,"100m",NA,17,73,73,2000,1700,11.41,12.54,19963,18452,15,-9.90359333917615,0.519666796824157,0.480333203175843,2,1.7
"Wyoming",1980,"1600m",NA,17,73,73,2000,1700,267.9,319.9,19963,18452,15,-19.4102276969018,0.519666796824157,0.480333203175843,2,1.7
"Wyoming",1980,"800m",NA,17,73,73,2000,1700,118.02,141.79,19963,18452,15,-20.1406541264192,0.519666796824157,0.480333203175843,2,1.7
"Wyoming",1980,"High Jump",NA,17,73,73,2000,1700,1.8288,1.4732,19963,18452,15,19.4444444444444,0.519666796824157,0.480333203175843,2,1.7
"Wyoming",1980,"Pole Vault",NA,17,73,NA,2000,NA,3.81,NA,19963,NA,NA,NA,NA,NA,2,NA
"Florida",1981,"100m",468346,18,334,315,9538,6488,10.7212,11.7058,654581,634643,31.977353742923,-9.18367346938776,0.507732558500307,0.492267441499693,9.538,6.488
"Florida",1981,"1600m",468346,18,334,315,9538,6488,250.93608,293.09016,654581,634643,31.977353742923,-16.7987321711569,0.507732558500307,0.492267441499693,9.538,6.488
"Florida",1981,"800m",468346,18,334,315,9538,6488,115.02894,134.11758,654581,634643,31.977353742923,-16.5946413137424,0.507732558500307,0.492267441499693,9.538,6.488
"Florida",1981,"High Jump",468346,18,334,315,9538,6488,1.83515,1.5748,654581,634643,31.977353742923,14.1868512110727,0.507732558500307,0.492267441499693,9.538,6.488
"Florida",1981,"Pole Vault",468346,18,334,NA,9538,NA,3.81,NA,654581,NA,NA,NA,NA,NA,9.538,NA
"Georgia",1981,"100m",282014,19,329,303,9093,6161,10.84154,12.17622,384636,372832,32.2445837457385,-12.3107971745711,0.507791748298278,0.492208251701722,9.093,6.161
"Georgia",1981,"1600m",282014,19,329,303,9093,6161,259.466316,307.50606,384636,372832,32.2445837457385,-18.5148287225075,0.507791748298278,0.492208251701722,9.093,6.161
"Georgia",1981,"800m",282014,19,329,303,9093,6161,113.408394,136.90134,384636,372832,32.2445837457385,-20.7153502235469,0.507791748298278,0.492208251701722,9.093,6.161
"Georgia",1981,"High Jump",282014,19,329,303,9093,6161,1.9304,1.5748,384636,372832,32.2445837457385,18.4210526315789,0.507791748298278,0.492208251701722,9.093,6.161
"Georgia",1981,"Pole Vault",282014,19,329,NA,9093,NA,3.81,NA,384636,NA,NA,NA,NA,NA,9.093,NA
"Illinois",1981,"100m",651092,20,690,659,30360,23724,9.95,11.7,438919,416771,21.8577075098814,-17.5879396984925,0.512941602683215,0.487058397316785,30.36,23.724
"Illinois",1981,"1600m",651092,20,690,659,30360,23724,255.4,297.3,438919,416771,21.8577075098814,-16.4056382145654,0.512941602683215,0.487058397316785,30.36,23.724
"Illinois",1981,"800m",651092,20,690,659,30360,23724,111.5,130.9,438919,416771,21.8577075098814,-17.3991031390135,0.512941602683215,0.487058397316785,30.36,23.724
"Illinois",1981,"High Jump",651092,20,690,659,30360,23724,2.06375,1.70815,438919,416771,21.8577075098814,17.2307692307692,0.512941602683215,0.487058397316785,30.36,23.724
"Illinois",1981,"Pole Vault",651092,20,690,NA,30360,NA,4.2672,NA,438919,NA,NA,NA,NA,NA,30.36,NA
"Kansas",1981,"100m",132075,21,374,372,18700,18600,10.94,12.27,107335,101463,0.53475935828877,-12.1572212065814,0.51406143737009,0.48593856262991,18.7,18.6
"Kansas",1981,"1600m",132075,21,374,372,18700,18600,254.91,299,107335,101463,0.53475935828877,-17.2963006551332,0.51406143737009,0.48593856262991,18.7,18.6
"Kansas",1981,"800m",132075,21,374,372,18700,18600,114.47,138.33,107335,101463,0.53475935828877,-20.8438892286189,0.51406143737009,0.48593856262991,18.7,18.6
"Kansas",1981,"High Jump",132075,21,374,372,18700,18600,1.9304,1.6256,107335,101463,0.53475935828877,15.7894736842105,0.51406143737009,0.48593856262991,18.7,18.6
"Kansas",1981,"Pole Vault",132075,21,374,NA,18700,NA,3.81,NA,107335,NA,NA,NA,NA,NA,18.7,NA
"Maryland",1981,"100m",264242,4,131,122,4519,2721,10.6,11.9,203680,196573,39.78756362027,-12.2641509433962,0.508878134579878,0.491121865420122,4.519,2.721
"Maryland",1981,"1600m",264242,4,131,122,4519,2721,257.3,294.5,203680,196573,39.78756362027,-14.4578313253012,0.508878134579878,0.491121865420122,4.519,2.721
"Maryland",1981,"800m",264242,4,131,122,4519,2721,114.3,133.8,203680,196573,39.78756362027,-17.0603674540683,0.508878134579878,0.491121865420122,4.519,2.721
"Maryland",1981,"High Jump",264242,4,131,122,4519,2721,1.905,1.5748,203680,196573,39.78756362027,17.3333333333333,0.508878134579878,0.491121865420122,4.519,2.721
"Maryland",1981,"Pole Vault",264242,4,131,NA,4519,NA,3.5052,NA,203680,NA,NA,NA,NA,NA,4.519,NA
"Massachusetts",1981,"100m",344228,5,205,195,8747,7117,10.2836,12.581,227328,222303,18.6349605579056,-22.3404255319149,0.505587915423981,0.494412084576019,8.747,7.117
"Massachusetts",1981,"1600m",344228,5,205,195,8747,7117,259.158114,291.917004,227328,222303,18.6349605579056,-12.6405033183719,0.505587915423981,0.494412084576019,8.747,7.117
"Massachusetts",1981,"800m",344228,5,205,195,8747,7117,114.53184,132.52686,227328,222303,18.6349605579056,-15.7118055555556,0.505587915423981,0.494412084576019,8.747,7.117
"Massachusetts",1981,"High Jump",344228,5,205,195,8747,7117,2.0955,1.7272,227328,222303,18.6349605579056,17.5757575757576,0.505587915423981,0.494412084576019,8.747,7.117
"Massachusetts",1981,"Pole Vault",344228,5,205,NA,8747,NA,4.318,NA,227328,NA,NA,NA,NA,NA,8.747,NA
"Michigan",1981,"100m",557028,6,641,630,22650,18090,10.5024,11.8152,340878,326682,20.1324503311258,-12.5,0.51063275211217,0.48936724788783,22.65,18.09
"Michigan",1981,"1600m",557028,6,641,630,22650,18090,251.13492,301.6,340878,326682,20.1324503311258,-20.0948080020095,0.51063275211217,0.48936724788783,22.65,18.09
"Michigan",1981,"800m",557028,6,641,630,22650,18090,113.93532,134.2,340878,326682,20.1324503311258,-17.7861263741568,0.51063275211217,0.48936724788783,22.65,18.09
"Michigan",1981,"High Jump",557028,6,641,630,22650,18090,1.9431,1.6764,340878,326682,20.1324503311258,13.7254901960784,0.51063275211217,0.48936724788783,22.65,18.09
"Michigan",1981,"Pole Vault",557028,6,641,NA,22650,NA,4.1402,NA,340878,NA,NA,NA,NA,NA,22.65,NA
"Nebraska",1981,"100m",87789,7,364,364,8644,6391,10.6,12.09,70765,67297,26.0643220731143,-14.0566037735849,0.512559574683838,0.487440425316162,8.644,6.391
"Nebraska",1981,"1600m",87789,7,364,364,8644,6391,256.62,300.23,70765,67297,26.0643220731143,-16.9939989088925,0.512559574683838,0.487440425316162,8.644,6.391
"Nebraska",1981,"800m",87789,7,364,364,8644,6391,115.32,133.36,70765,67297,26.0643220731143,-15.6434269857787,0.512559574683838,0.487440425316162,8.644,6.391
"Nebraska",1981,"High Jump",87789,7,364,364,8644,6391,1.9812,1.5748,70765,67297,26.0643220731143,20.5128205128205,0.512559574683838,0.487440425316162,8.644,6.391
"Nebraska",1981,"Pole Vault",87789,7,364,NA,8644,NA,3.81,NA,70765,NA,NA,NA,NA,NA,8.644,NA
"New York",1981,"100m",987183,8,682,554,22695,15620,10.6,12.05,651067,625735,31.1742674597929,-13.6792452830189,0.509920097242955,0.490079902757045,22.695,15.62
"New York",1981,"1600m",987183,8,682,554,22695,15620,252.07,294.150852,651067,625735,31.1742674597929,-16.6941135398897,0.509920097242955,0.490079902757045,22.695,15.62
"New York",1981,"800m",987183,8,682,554,22695,15620,113.66,132.02,651067,625735,31.1742674597929,-16.1534400844624,0.509920097242955,0.490079902757045,22.695,15.62
"New York",1981,"High Jump",987183,8,682,554,22695,15620,2.13995,1.6764,651067,625735,31.1742674597929,21.6617210682493,0.509920097242955,0.490079902757045,22.695,15.62
"New York",1981,"Pole Vault",987183,8,682,NA,22695,NA,4.2672,NA,651067,NA,NA,NA,NA,NA,22.695,NA
"North Carolina",1981,"100m",345004,9,289,230,10650,5887,10.62,11.8,357525,342791,44.7230046948357,-11.1111111111111,0.510519536894773,0.489480463105227,10.65,5.887
"North Carolina",1981,"1600m",345004,9,289,230,10650,5887,255.7,299,357525,342791,44.7230046948357,-16.9339069221744,0.510519536894773,0.489480463105227,10.65,5.887
"North Carolina",1981,"800m",345004,9,289,230,10650,5887,112.33,141.1,357525,342791,44.7230046948357,-25.6120359654589,0.510519536894773,0.489480463105227,10.65,5.887
