"State","Year","Event","Gender","Class","Mark","Mark.Note","Mark.raw","Event.raw"
"Maryland",2003,"800m","Girls","4A",134.77,NA,"2:14.77","800m"
"Maryland",2003,"800m","Girls","3A",138.03,NA,"2:18.03","800m"
"Maryland",2003,"800m","Girls","2A",139.86,NA,"2:19.86","800m"
"Maryland",2003,"800m","Girls","1A",139.1,NA,"2:19.10","800m"
"Maryland",2004,"800m","Girls","4A",133.73,NA,"2:13.73","800m"
"Maryland",2004,"800m","Girls","3A",136.68,NA,"2:16.68","800m"
"Maryland",2004,"800m","Girls","2A",136.73,NA,"2:16.73","800m"
"Maryland",2004,"800m","Girls","1A",144.81,NA,"2:24.81","800m"
"Maryland",2005,"800m","Girls","4A",135.88,NA,"2:15.88","800m"
"Maryland",2005,"800m","Girls","3A",136.61,NA,"2:16.61","800m"
"Maryland",2005,"800m","Girls","2A",135.58,NA,"2:15.58","800m"
"Maryland",2005,"800m","Girls","1A",142.17,NA,"2:22.17","800m"
"Maryland",2006,"800m","Girls","4A",135.21,NA,"2:15.21","800m"
"Maryland",2006,"800m","Girls","3A",136.17,NA,"2:16.17","800m"
"Maryland",2006,"800m","Girls","2A",135.96,NA,"2:15.96","800m"
"Maryland",2006,"800m","Girls","1A",144.32,NA,"2:24.32","800m"
"Maryland",2007,"800m","Girls","4A",134.02,NA,"2:14.02","800m"
"Maryland",2007,"800m","Girls","3A",134.71,NA,"2:14.71","800m"
"Maryland",2007,"800m","Girls","2A",136.06,NA,"2:16.06","800m"
"Maryland",2007,"800m","Girls","1A",139.57,NA,"2:19.57","800m"
"Maryland",2008,"800m","Girls","4A",131.31,NA,"2:11.31","800m"
"Maryland",2008,"800m","Girls","3A",137.18,NA,"2:17.18","800m"
"Maryland",2008,"800m","Girls","2A",138.48,NA,"2:18.48","800m"
"Maryland",2008,"800m","Girls","1A",139.63,NA,"2:19.63","800m"
"Maryland",2009,"800m","Girls","4A",137.21,NA,"2:17.21","800m"
"Maryland",2009,"800m","Girls","3A",137.61,NA,"2:17.61","800m"
"Maryland",2009,"800m","Girls","2A",137.35,NA,"2:17.35","800m"
"Maryland",2009,"800m","Girls","1A",137.19,NA,"2:17.19","800m"
"Maryland",2010,"800m","Girls","4A",133.54,NA,"2:13.54","800m"
"Maryland",2010,"800m","Girls","3A",140,NA,"2:20.00","800m"
"Maryland",2010,"800m","Girls","2A",138.51,NA,"2:18.51","800m"
"Maryland",2010,"800m","Girls","1A",139.19,NA,"2:19.19","800m"
"Maryland",2011,"800m","Girls","4A",132.32,NA,"2:12.32","800m"
"Maryland",2011,"800m","Girls","3A",136.05,NA,"2:16.05","800m"
"Maryland",2011,"800m","Girls","2A",138.88,NA,"2:18.88","800m"
"Maryland",2011,"800m","Girls","1A",138.63,NA,"2:18.63","800m"
"Maryland",2012,"800m","Girls","4A",133.88,NA,"2:13.88","800m"
"Maryland",2012,"800m","Girls","3A",132.02,NA,"2:12.02","800m"
"Maryland",2012,"800m","Girls","2A",141.32,NA,"2:21.32","800m"
"Maryland",2012,"800m","Girls","1A",135.62,NA,"2:15.62","800m"
"Maryland",2013,"800m","Girls","4A",137.27,NA,"2:17.27","800m"
"Maryland",2013,"800m","Girls","3A",139.88,NA,"2:19.88","800m"
"Maryland",2013,"800m","Girls","2A",139.08,NA,"2:19.08","800m"
"Maryland",2013,"800m","Girls","1A",139.35,NA,"2:19.35","800m"
"Maryland",2014,"800m","Girls","4A",134.54,NA,"2:14.54","800m"
"Maryland",2014,"800m","Girls","3A",138.37,NA,"2:18.37","800m"
"Maryland",2014,"800m","Girls","2A",133.45,NA,"2:13.45","800m"
"Maryland",2014,"800m","Girls","1A",143.07,NA,"2:23.07","800m"
"Maryland",2015,"800m","Girls","4A",136.67,NA,"2:16.67","800m"
"Maryland",2015,"800m","Girls","3A",134.21,NA,"2:14.21","800m"
"Maryland",2015,"800m","Girls","2A",135.03,NA,"2:15.03","800m"
"Maryland",2015,"800m","Girls","1A",139.27,NA,"2:19.27","800m"
"Maryland",2016,"800m","Girls","4A",137.06,NA,"2:17.06","800m"
"Maryland",2016,"800m","Girls","3A",134.45,NA,"2:14.45","800m"
"Maryland",2016,"800m","Girls","2A",137.2,NA,"2:17.20","800m"
"Maryland",2016,"800m","Girls","1A",141.46,NA,"2:21.46","800m"
"Maryland",2017,"800m","Girls","4A",136.22,NA,"2:16.22","800m"
"Maryland",2017,"800m","Girls","3A",131.27,NA,"2:11.27","800m"
"Maryland",2017,"800m","Girls","2A",132.81,NA,"2:12.81","800m"
"Maryland",2017,"800m","Girls","1A",141.82,NA,"2:21.82","800m"
"Maryland",2018,"800m","Girls","4A",132.64,NA,"2:12.64","800m"
"Maryland",2018,"800m","Girls","3A",136,NA,"2:16.00","800m"
"Maryland",2018,"800m","Girls","2A",135.21,NA,"2:15.21","800m"
"Maryland",2018,"800m","Girls","1A",141.69,NA,"2:21.69","800m"
"Maryland",2019,"800m","Girls","4A",138.17,NA,"2:18.17","800m"
"Maryland",2019,"800m","Girls","3A",135.82,NA,"2:15.82","800m"
"Maryland",2019,"800m","Girls","2A",137.03,NA,"2:17.03","800m"
"Maryland",2019,"800m","Girls","1A",142.11,NA,"2:22.11","800m"
"Maryland",1972,"High Jump","Girls","Comb",1.4224,NA,"4'08","High Jump"
"Maryland",1973,"High Jump","Girls","Comb",1.5494,NA,"5'01.75","High Jump"
"Maryland",1974,"High Jump","Girls","Comb",1.6002,NA,"5'03","High Jump"
"Maryland",1975,"High Jump","Girls","Comb",1.6002,NA,"5'03","High Jump"
"Maryland",1976,"High Jump","Girls","M",1.5748,NA,"5'02","High Jump"
"Maryland",1976,"High Jump","Girls","ABC",1.651,NA,"5'05","High Jump"
"Maryland",1977,"High Jump","Girls","AA",1.6002,NA,"5'03","High Jump"
"Maryland",1977,"High Jump","Girls","A",1.7272,NA,"5'08","High Jump"
"Maryland",1977,"High Jump","Girls","B",1.6256,NA,"5'04","High Jump"
"Maryland",1977,"High Jump","Girls","C",1.524,NA,"5'00","High Jump"
"Maryland",1978,"High Jump","Girls","AA",1.7018,NA,"5'07","High Jump"
"Maryland",1978,"High Jump","Girls","A",1.6256,NA,"5'04","High Jump"
"Maryland",1978,"High Jump","Girls","B",1.5748,NA,"5'02.5","High Jump"
"Maryland",1978,"High Jump","Girls","C",1.6256,NA,"5'04","High Jump"
"Maryland",1979,"High Jump","Girls","AA",1.6764,NA,"5'06","High Jump"
"Maryland",1979,"High Jump","Girls","A",1.5748,NA,"5'02","High Jump"
"Maryland",1979,"High Jump","Girls","B",1.6256,NA,"5'04","High Jump"
"Maryland",1979,"High Jump","Girls","C",1.6256,NA,"5'04","High Jump"
"Maryland",1980,"High Jump","Girls","AA",1.6256,NA,"5'04","High Jump"
"Maryland",1980,"High Jump","Girls","A",1.651,NA,"5'05","High Jump"
"Maryland",1980,"High Jump","Girls","B",1.6256,NA,"5'04","High Jump"
"Maryland",1980,"High Jump","Girls","C",1.5494,NA,"5'01","High Jump"
"Maryland",1981,"High Jump","Girls","AA",1.651,NA,"5'05","High Jump"
"Maryland",1981,"High Jump","Girls","A",1.5748,NA,"5'02","High Jump"
"Maryland",1981,"High Jump","Girls","B",1.5748,NA,"5'02","High Jump"
"Maryland",1981,"High Jump","Girls","C",1.5748,NA,"5'02","High Jump"
"Maryland",1982,"High Jump","Girls","AA",1.5748,NA,"5'02","High Jump"
"Maryland",1982,"High Jump","Girls","A",1.6256,NA,"5'04","High Jump"
"Maryland",1982,"High Jump","Girls","B",1.6764,NA,"5'06","High Jump"
"Maryland",1982,"High Jump","Girls","C",1.6256,NA,"5'04","High Jump"
"Maryland",1983,"High Jump","Girls","AA",1.6002,NA,"5'03","High Jump"
"Maryland",1983,"High Jump","Girls","A",1.6256,NA,"5'04","High Jump"
"Maryland",1983,"High Jump","Girls","B",1.6256,NA,"5'04","High Jump"
"Maryland",1983,"High Jump","Girls","C",1.7272,NA,"5'08","High Jump"
"Maryland",1984,"High Jump","Girls","AA",1.6002,NA,"5'03","High Jump"
"Maryland",1984,"High Jump","Girls","A",1.7018,NA,"5'07","High Jump"
"Maryland",1984,"High Jump","Girls","B",1.5748,NA,"5'02","High Jump"
"Maryland",1984,"High Jump","Girls","C",1.5748,NA,"5'02","High Jump"
"Maryland",1985,"High Jump","Girls","AA",1.651,NA,"5'05","High Jump"
"Maryland",1985,"High Jump","Girls","A",1.651,NA,"5'05","High Jump"
"Maryland",1985,"High Jump","Girls","B",1.6256,NA,"5'04.5","High Jump"
"Maryland",1985,"High Jump","Girls","C",1.6764,NA,"5'06","High Jump"
"Maryland",1986,"High Jump","Girls","AA",1.6764,NA,"5'06","High Jump"
"Maryland",1986,"High Jump","Girls","A",1.651,NA,"5'05","High Jump"
"Maryland",1986,"High Jump","Girls","B",1.5748,NA,"5'02","High Jump"
"Maryland",1986,"High Jump","Girls","C",1.6256,NA,"5'04","High Jump"
"Maryland",1987,"High Jump","Girls","AA",1.6764,NA,"5'06","High Jump"
"Maryland",1987,"High Jump","Girls","A",1.6764,NA,"5'06","High Jump"
"Maryland",1987,"High Jump","Girls","B",1.651,NA,"5'05","High Jump"
"Maryland",1987,"High Jump","Girls","C",1.5748,NA,"5'02","High Jump"
"Maryland",1988,"High Jump","Girls","AA",1.6256,NA,"5'04","High Jump"
"Maryland",1988,"High Jump","Girls","A",1.5748,NA,"5'02","High Jump"
"Maryland",1988,"High Jump","Girls","B",1.778,NA,"5'10","High Jump"
"Maryland",1988,"High Jump","Girls","C",1.6256,NA,"5'04","High Jump"
"Maryland",1989,"High Jump","Girls","4A",1.6256,NA,"5'04","High Jump"
"Maryland",1989,"High Jump","Girls","3A",1.524,NA,"5'00","High Jump"
"Maryland",1989,"High Jump","Girls","2A",1.8288,NA,"6'00","High Jump"
"Maryland",1989,"High Jump","Girls","1A",1.5748,NA,"5'02","High Jump"
"Maryland",1990,"High Jump","Girls","4A",1.6002,NA,"5'03","High Jump"
"Maryland",1990,"High Jump","Girls","3A",1.7272,NA,"5'08","High Jump"
"Maryland",1990,"High Jump","Girls","2A",1.6002,NA,"5'03","High Jump"
"Maryland",1990,"High Jump","Girls","1A",1.5748,NA,"5'02","High Jump"
"Maryland",1991,"High Jump","Girls","4A",1.5748,NA,"5'02","High Jump"
"Maryland",1991,"High Jump","Girls","3A",1.5494,NA,"5'01","High Jump"
"Maryland",1991,"High Jump","Girls","2A",1.5494,NA,"5'01","High Jump"
"Maryland",1991,"High Jump","Girls","1A",1.6256,NA,"5'04","High Jump"
"Maryland",1992,"High Jump","Girls","4A",1.651,NA,"5'05","High Jump"
"Maryland",1992,"High Jump","Girls","3A",1.5494,NA,"5'01","High Jump"
"Maryland",1992,"High Jump","Girls","2A",1.5748,NA,"5'02","High Jump"
"Maryland",1992,"High Jump","Girls","1A",1.6002,NA,"5'03","High Jump"
"Maryland",1993,"High Jump","Girls","4A",1.6764,NA,"5'06","High Jump"
"Maryland",1993,"High Jump","Girls","3A",1.5748,NA,"5'02","High Jump"
"Maryland",1993,"High Jump","Girls","2A",1.6256,NA,"5'04","High Jump"
"Maryland",1993,"High Jump","Girls","1A",1.5748,NA,"5'02","High Jump"
"Maryland",1994,"High Jump","Girls","4A",1.6256,NA,"5'04.25","High Jump"
"Maryland",1994,"High Jump","Girls","3A",1.6256,NA,"5'04","High Jump"
"Maryland",1994,"High Jump","Girls","2A",1.524,NA,"5'00","High Jump"
"Maryland",1994,"High Jump","Girls","1A",1.6256,NA,"5'04","High Jump"
"Maryland",1995,"High Jump","Girls","4A",1.651,NA,"5'05","High Jump"
"Maryland",1995,"High Jump","Girls","3A",1.7526,NA,"5'09","High Jump"
"Maryland",1995,"High Jump","Girls","2A",1.6256,NA,"5'04","High Jump"
"Maryland",1995,"High Jump","Girls","1A",1.651,NA,"5'05","High Jump"
"Maryland",1996,"High Jump","Girls","4A",1.6764,NA,"5'06","High Jump"
"Maryland",1996,"High Jump","Girls","3A",1.6256,NA,"5'04","High Jump"
"Maryland",1996,"High Jump","Girls","2A",1.6002,NA,"5'03","High Jump"
"Maryland",1996,"High Jump","Girls","1A",1.6256,NA,"5'04","High Jump"
"Maryland",1997,"High Jump","Girls","4A",1.7272,NA,"5'08","High Jump"
"Maryland",1997,"High Jump","Girls","3A",1.6256,NA,"5'04","High Jump"
"Maryland",1997,"High Jump","Girls","2A",1.524,NA,"5'00","High Jump"
"Maryland",1997,"High Jump","Girls","1A",1.7526,NA,"5'09","High Jump"
"Maryland",1998,"High Jump","Girls","4A",1.6002,NA,"5'03","High Jump"
"Maryland",1998,"High Jump","Girls","3A",1.651,NA,"5'05","High Jump"
"Maryland",1998,"High Jump","Girls","2A",1.6002,NA,"5'03","High Jump"
"Maryland",1998,"High Jump","Girls","1A",1.4986,NA,"4'11","High Jump"
"Maryland",1999,"High Jump","Girls","4A",1.6764,NA,"5'06","High Jump"
"Maryland",1999,"High Jump","Girls","3A",1.6764,NA,"5'06","High Jump"
"Maryland",1999,"High Jump","Girls","2A",1.6256,NA,"5'04","High Jump"
"Maryland",1999,"High Jump","Girls","1A",1.5748,NA,"5'02","High Jump"
"Maryland",2000,"High Jump","Girls","4A",1.7018,NA,"5'07","High Jump"
"Maryland",2000,"High Jump","Girls","3A",1.6764,NA,"5'06","High Jump"
"Maryland",2000,"High Jump","Girls","2A",1.5748,NA,"5'02","High Jump"
"Maryland",2000,"High Jump","Girls","1A",1.524,NA,"5'00.5","High Jump"
"Maryland",2001,"High Jump","Girls","4A",1.524,NA,"5'00","High Jump"
"Maryland",2001,"High Jump","Girls","3A",1.6256,NA,"5'04","High Jump"
"Maryland",2001,"High Jump","Girls","2A",1.5748,NA,"5'02","High Jump"
"Maryland",2001,"High Jump","Girls","1A",1.5748,NA,"5'02","High Jump"
"Maryland",2002,"High Jump","Girls","4A",1.6256,NA,"5'04","High Jump"
"Maryland",2002,"High Jump","Girls","3A",1.6764,NA,"5'06","High Jump"
"Maryland",2002,"High Jump","Girls","2A",1.5748,NA,"5'02","High Jump"
"Maryland",2002,"High Jump","Girls","1A",1.5748,NA,"5'02","High Jump"
"Maryland",2003,"High Jump","Girls","4A",1.6256,NA,"5'04","High Jump"
"Maryland",2003,"High Jump","Girls","3A",1.6764,NA,"5'06","High Jump"
"Maryland",2003,"High Jump","Girls","2A",1.5748,NA,"5'02","High Jump"
"Maryland",2003,"High Jump","Girls","1A",1.5748,NA,"5'02","High Jump"
"Maryland",2004,"High Jump","Girls","4A",1.5748,NA,"5'02","High Jump"
"Maryland",2004,"High Jump","Girls","3A",1.6256,NA,"5'04","High Jump"
"Maryland",2004,"High Jump","Girls","2A",1.5748,NA,"5'02","High Jump"
"Maryland",2004,"High Jump","Girls","1A",1.5748,NA,"5'02","High Jump"
"Maryland",2005,"High Jump","Girls","4A",1.6256,NA,"5'04","High Jump"
"Maryland",2005,"High Jump","Girls","3A",1.5748,NA,"5'02","High Jump"
"Maryland",2005,"High Jump","Girls","2A",1.6256,NA,"5'04","High Jump"
"Maryland",2005,"High Jump","Girls","1A",1.524,NA,"5'00","High Jump"
"Maryland",2006,"High Jump","Girls","4A",1.651,NA,"5'05","High Jump"
"Maryland",2006,"High Jump","Girls","3A",1.6002,NA,"5'03","High Jump"
"Maryland",2006,"High Jump","Girls","2A",1.6256,NA,"5'04","High Jump"
"Maryland",2006,"High Jump","Girls","1A",1.5748,NA,"5'02","High Jump"
"Maryland",2007,"High Jump","Girls","4A",1.7272,NA,"5'08","High Jump"
"Maryland",2007,"High Jump","Girls","3A",1.6256,NA,"5'04","High Jump"
"Maryland",2007,"High Jump","Girls","2A",1.6256,NA,"5'04","High Jump"
"Maryland",2007,"High Jump","Girls","1A",1.5748,NA,"5'02","High Jump"
"Maryland",2008,"High Jump","Girls","4A",1.6764,NA,"5'06","High Jump"
"Maryland",2008,"High Jump","Girls","3A",1.5748,NA,"5'02","High Jump"
"Maryland",2008,"High Jump","Girls","2A",1.7272,NA,"5'08","High Jump"
"Maryland",2008,"High Jump","Girls","1A",1.7018,NA,"5'07.25","High Jump"
"Maryland",2009,"High Jump","Girls","4A",1.7272,NA,"5'08","High Jump"
"Maryland",2009,"High Jump","Girls","3A",1.6256,NA,"5'04","High Jump"
"Maryland",2009,"High Jump","Girls","2A",1.6764,NA,"5'06","High Jump"
"Maryland",2009,"High Jump","Girls","1A",1.5748,NA,"5'02","High Jump"
"Maryland",2010,"High Jump","Girls","4A",1.6256,NA,"5'04","High Jump"
"Maryland",2010,"High Jump","Girls","3A",1.6764,NA,"5'06","High Jump"
"Maryland",2010,"High Jump","Girls","2A",1.7018,NA,"5'07","High Jump"
"Maryland",2010,"High Jump","Girls","1A",1.6256,NA,"5'04","High Jump"
"Maryland",2011,"High Jump","Girls","4A",1.6256,NA,"5'04","High Jump"
"Maryland",2011,"High Jump","Girls","3A",1.6764,NA,"5'06","High Jump"
"Maryland",2011,"High Jump","Girls","2A",1.6764,NA,"5'06","High Jump"
"Maryland",2011,"High Jump","Girls","1A",1.7272,NA,"5'08","High Jump"
"Maryland",2012,"High Jump","Girls","4A",1.6256,NA,"5'04","High Jump"
"Maryland",2012,"High Jump","Girls","3A",1.6256,NA,"5'04","High Jump"
"Maryland",2012,"High Jump","Girls","2A",1.6764,NA,"5'06","High Jump"
"Maryland",2012,"High Jump","Girls","1A",1.6764,NA,"5'06","High Jump"
"Maryland",2013,"High Jump","Girls","4A",1.6256,NA,"5'04","High Jump"
"Maryland",2013,"High Jump","Girls","3A",1.6764,NA,"5'06","High Jump"
"Maryland",2013,"High Jump","Girls","2A",1.651,NA,"5'05","High Jump"
"Maryland",2013,"High Jump","Girls","1A",1.524,NA,"5'00","High Jump"
"Maryland",2014,"High Jump","Girls","4A",1.6764,NA,"5'06","High Jump"
"Maryland",2014,"High Jump","Girls","3A",1.6256,NA,"5'04","High Jump"
"Maryland",2014,"High Jump","Girls","2A",1.6256,NA,"5'04","High Jump"
"Maryland",2014,"High Jump","Girls","1A",1.5748,NA,"5'02","High Jump"
"Maryland",2015,"High Jump","Girls","4A",1.6764,NA,"5'06","High Jump"
"Maryland",2015,"High Jump","Girls","3A",1.6002,NA,"5'03","High Jump"
"Maryland",2015,"High Jump","Girls","2A",1.6256,NA,"5'04","High Jump"
"Maryland",2015,"High Jump","Girls","IA",1.5748,NA,"5'02","High Jump"
"Maryland",2016,"High Jump","Girls","4A",1.6256,NA,"5'04","High Jump"
"Maryland",2016,"High Jump","Girls","3A",1.6256,NA,"5'04","High Jump"
"Maryland",2016,"High Jump","Girls","2A",1.651,NA,"5'05","High Jump"
"Maryland",2016,"High Jump","Girls","1A",1.6764,NA,"5'06","High Jump"
"Maryland",2017,"High Jump","Girls","4A",1.6256,NA,"5'04","High Jump"
"Maryland",2017,"High Jump","Girls","3A",1.5748,NA,"5'02","High Jump"
"Maryland",2017,"High Jump","Girls","2A",1.6256,NA,"5'04","High Jump"
"Maryland",2017,"High Jump","Girls","1A",1.5748,NA,"5'02","High Jump"
"Maryland",2018,"High Jump","Girls","4A",1.7272,NA,"5'08.25","High Jump"
"Maryland",2018,"High Jump","Girls","3A",1.7018,NA,"5'07","High Jump"
"Maryland",2018,"High Jump","Girls","2A",1.6256,NA,"5'04","High Jump"
"Maryland",2018,"High Jump","Girls","1A",1.6764,NA,"5'06","High Jump"
"Maryland",2019,"High Jump","Girls","4A",1.7272,NA,"5'08","High Jump"
"Maryland",2019,"High Jump","Girls","3A",1.6256,NA,"5'04","High Jump"
"Maryland",2019,"High Jump","Girls","2A",1.6764,NA,"5'06","High Jump"
"Maryland",2019,"High Jump","Girls","1A",1.6256,NA,"5'04","High Jump"
"Maryland",1984,"1600m","Girls","AA",305.3,NA,"5:05.3","1600m"
"Maryland",1984,"1600m","Girls","A",313.3,NA,"5:13.3","1600m"
"Maryland",1984,"1600m","Girls","B",319.1,NA,"5:19.1","1600m"
"Maryland",1984,"1600m","Girls","C",321.1,NA,"5:21.1","1600m"
"Maryland",1985,"1600m","Girls","AA",306.5,NA,"5:06.5","1600m"
"Maryland",1985,"1600m","Girls","A",312.5,NA,"5:12.5","1600m"
"Maryland",1985,"1600m","Girls","B",321.1,NA,"5:21.1","1600m"
"Maryland",1985,"1600m","Girls","C",329.9,NA,"5:29.9","1600m"
"Maryland",1986,"1600m","Girls","AA",309.5,NA,"5:09.5","1600m"
"Maryland",1986,"1600m","Girls","A",307,NA,"5:07.0","1600m"
"Maryland",1986,"1600m","Girls","B",315.8,NA,"5:15.8","1600m"
"Maryland",1986,"1600m","Girls","C",335,NA,"5:35.0","1600m"
"Maryland",1987,"1600m","Girls","AA",312.1,NA,"5:12.1","1600m"
"Maryland",1987,"1600m","Girls","A",319.4,NA,"5:19.4","1600m"
"Maryland",1987,"1600m","Girls","B",311.8,NA,"5:11.8","1600m"
"Maryland",1987,"1600m","Girls","C",327.9,NA,"5:27.9","1600m"
"Maryland",1988,"1600m","Girls","AA",306.51,NA,"5:06.51","1600m"
"Maryland",1988,"1600m","Girls","A",311.5,NA,"5:11.50","1600m"
"Maryland",1988,"1600m","Girls","B",325.5,NA,"5:25.50","1600m"
"Maryland",1988,"1600m","Girls","C",326.2,NA,"5:26.20","1600m"
"Maryland",1989,"1600m","Girls","4A",309.6,NA,"5:09.60","1600m"
"Maryland",1989,"1600m","Girls","3A",324.9,NA,"5:24.90","1600m"
"Maryland",1989,"1600m","Girls","2A",316.3,NA,"5:16.30","1600m"
"Maryland",1989,"1600m","Girls","1A",326.4,NA,"5:26.40","1600m"
"Maryland",1990,"1600m","Girls","4A",311.3,NA,"5:11.30","1600m"
"Maryland",1990,"1600m","Girls","3A",331.6,NA,"5:31.60","1600m"
"Maryland",1990,"1600m","Girls","2A",315.8,NA,"5:15.80","1600m"
"Maryland",1990,"1600m","Girls","1A",331.1,NA,"5:31.10","1600m"
"Maryland",1991,"1600m","Girls","4A",303.6,NA,"5:03.60","1600m"
"Maryland",1991,"1600m","Girls","3A",324.53,NA,"5:24.53","1600m"
"Maryland",1991,"1600m","Girls","2A",310.32,NA,"5:10.32","1600m"
"Maryland",1991,"1600m","Girls","1A",331.14,NA,"5:31.14","1600m"
"Maryland",1992,"1600m","Girls","4A",296.2,NA,"4:56.20","1600m"
"Maryland",1992,"1600m","Girls","3A",311,NA,"5:11.00","1600m"
"Maryland",1992,"1600m","Girls","2A",309.4,NA,"5:09.40","1600m"
"Maryland",1992,"1600m","Girls","1A",313.2,NA,"5:13.20","1600m"
"Maryland",1993,"1600m","Girls","4A",299.34,NA,"4:59.34","1600m"
"Maryland",1993,"1600m","Girls","3A",300.03,NA,"5:00.03","1600m"
"Maryland",1993,"1600m","Girls","2A",319.5,NA,"5:19.50","1600m"
"Maryland",1993,"1600m","Girls","1A",317.97,NA,"5:17.97","1600m"
"Maryland",1994,"1600m","Girls","4A",293.63,NA,"4:53.63","1600m"
"Maryland",1994,"1600m","Girls","3A",289.85,NA,"4:49.85","1600m"
"Maryland",1994,"1600m","Girls","2A",313.7,NA,"5:13.70","1600m"
"Maryland",1994,"1600m","Girls","1A",329.2,NA,"5:29.20","1600m"
"Maryland",1995,"1600m","Girls","4A",286.2,NA,"4:46.20","1600m"
"Maryland",1995,"1600m","Girls","3A",291.2,NA,"4:51.20","1600m"
"Maryland",1995,"1600m","Girls","2A",308.6,NA,"5:08.60","1600m"
"Maryland",1995,"1600m","Girls","1A",317.8,NA,"5:17.80","1600m"
"Maryland",1996,"1600m","Girls","4A",302.34,NA,"5:02.34","1600m"
"Maryland",1996,"1600m","Girls","3A",290.39,NA,"4:50.39","1600m"
"Maryland",1996,"1600m","Girls","2A",305.8,NA,"5:05.80","1600m"
"Maryland",1996,"1600m","Girls","1A",318.81,NA,"5:18.81","1600m"
"Maryland",1997,"1600m","Girls","4A",312.56,NA,"5:12.56","1600m"
"Maryland",1997,"1600m","Girls","3A",311.96,NA,"5:11.96","1600m"
"Maryland",1997,"1600m","Girls","2A",320.88,NA,"5:20.88","1600m"
"Maryland",1997,"1600m","Girls","1A",326.37,NA,"5:26.37","1600m"
"Maryland",1998,"1600m","Girls","4A",310.94,NA,"5:10.94","1600m"
"Maryland",1998,"1600m","Girls","3A",306.73,NA,"5:06.73","1600m"
"Maryland",1998,"1600m","Girls","2A",308.16,NA,"5:08.16","1600m"
"Maryland",1998,"1600m","Girls","1A",311.93,NA,"5:11.93","1600m"
"Maryland",1999,"1600m","Girls","4A",307.57,NA,"5:07.57","1600m"
"Maryland",1999,"1600m","Girls","3A",311.46,NA,"5:11.46","1600m"
"Maryland",1999,"1600m","Girls","2A",311.1,NA,"5:11.10","1600m"
"Maryland",1999,"1600m","Girls","1A",308.93,NA,"5:08.93","1600m"
"Maryland",2000,"1600m","Girls","4A",304.06,NA,"5:04.06","1600m"
"Maryland",2000,"1600m","Girls","3A",307.29,NA,"5:07.29","1600m"
"Maryland",2000,"1600m","Girls","2A",316.41,NA,"5:16.41","1600m"
"Maryland",2000,"1600m","Girls","1A",320.7,NA,"5:20.70","1600m"
"Maryland",2001,"1600m","Girls","4A",310.21,NA,"5:10.21","1600m"
"Maryland",2001,"1600m","Girls","3A",313.37,NA,"5:13.37","1600m"
"Maryland",2001,"1600m","Girls","2A",311,NA,"5:11.00","1600m"
"Maryland",2001,"1600m","Girls","1A",320.67,NA,"5:20.67","1600m"
"Maryland",2002,"1600m","Girls","4A",303.2,NA,"5:03.20","1600m"
"Maryland",2002,"1600m","Girls","3A",302.3,NA,"5:02.30","1600m"
"Maryland",2002,"1600m","Girls","2A",309.39,NA,"5:09.39","1600m"
"Maryland",2002,"1600m","Girls","1A",313.79,NA,"5:13.79","1600m"
"Maryland",2003,"1600m","Girls","4A",306.5,NA,"5:06.50","1600m"
"Maryland",2003,"1600m","Girls","3A",307.03,NA,"5:07.03","1600m"
"Maryland",2003,"1600m","Girls","2A",308.87,NA,"5:08.87","1600m"
"Maryland",2003,"1600m","Girls","1A",313.83,NA,"5:13.83","1600m"
"Maryland",2004,"1600m","Girls","4A",295.75,NA,"4:55.75","1600m"
